book_name,book_code,chapter,question_number,question,option_a,option_b,option_c,option_d,correct_option,difficulty
LeviticusMCQuestions.pdf,Lv,3,8,"What two inner organs were mentioned in rega rds to the fellowship  
 offering (Lev 3:4)?",Heart and lungs,Heart and liver,Kidney and stomach,Kidney and liver,D,I
LeviticusMCQuestions.pdf,Lv,3,9,"If the fellowship offering was a lamb, the fat of the _______ close to the  
backbone was to be cut out and burnt up (Lev 3:9)",Liver,Tail,Stomach,Heart,B,A
LeviticusMCQuestions.pdf,Lv,3,10,"What was the inner organ that was burned up with the fat in the  
 fellows hip offering (Lev 3:10)?",Lungs,Stomach,Kidney,Heart,C,I
LeviticusMCQuestions.pdf,Lv,3,11,"In the fellowship offering, ""All the _______ is the LORD's""  
(Lev 3:16)?",Animal,Blood,Meat,Fat,D,A
LeviticusMCQuestions.pdf,Lv,3,12,"What two animal substances were the Hebrews comma nded not to eat  
(Lev 3:17)?",Blood and fat,Pork and beans,Blood and brains,Fat and inward parts,A,B
LeviticusMCQuestions.pdf,Lv,4,1,The sin offering was for when someone sinned _____ (Lev 4:1),Against God,With a high hand,Intentionally,Unintentionally,D,B
LeviticusMCQuestions.pdf,Lv,4,2,"The sin offering directions are specified for all of the following  
 types of individuals EXCEPT (Lev 4:3, 13, 22, 27)",An anointed priest,A Levite,The whole community,"A leader  
 E. A member of the community",B,I
LeviticusMCQuestions.pdf,Lv,4,3,"If a priest brought a sin offering, it was to be a _______ (Lev 4:3)",Young bull,Female goat,Ram,Male goat,A,B
LeviticusMCQuestions.pdf,Lv,4,4,"In the sin offering, if a priest sinned he could bring guilt on  
_________ (Lev 4:3)",Himself,His family,The people,The priesthood,C,I
LeviticusMCQuestions.pdf,Lv,4,5,"In the sin offering, if a priest sinned, who was to lay his hands  
 hand on the head of the animal before slaughtering it (Lev 4:4)?",Aaron,The Levites,The priest himself,Moses,C,I
LeviticusMCQuestions.pdf,Lv,4,6,"In the sin offering, if a priest sinned, he was to put the blood in all  
 of the following places EXCEPT (Lev 4:6ff)","Sprinkle some seven times before the Lord in front of the  
curtain in the Tent of Meeting",Smear some of the blood on the horns of the incense altar,"Smear some on the blood on the horns of the altar of burnt  
offering",Pour the blood out at the base of the altar of burnt offering,C,A
LeviticusMCQuestions.pdf,Lv,4,7,"In the sin offering, if a priest sinned, the blood was to be sprinkled  
 how many times and where (Lev 4:6)?",Three times on the incense altar,Seven times before the curtain in the Tent of Meeting,Seven times on the horns of the altar of burnt offering,Three times on ark of the Testimony,B,A
LeviticusMCQuestions.pdf,Lv,4,8,"In the sin offering, if a priest sinned, the fat connected with what two  
 inner organs was to be burnt up (Lev 4:8)?",Liver and heart,Kidney and heart,Liver and kidney,Stomach and liver,C,I
LeviticusMCQuestions.pdf,Lv,4,9,"In the sin offering for a priest, the fat portions were burned like in what  
other offering (Lev 4:10)?",The Burnt offering,The Guilt offering,The Thanksgiving offering,The Fellowship o ffering,D,A
LeviticusMCQuestions.pdf,Lv,4,10,"In the sin offering for a priest, all of the following were to be burned  
 outside the camp in a ceremonial clean place EXCEPT (Lev 4:11)",Kidneys,Hide,Head,"Offal  
 E. All its flesh",A,A
LeviticusMCQuestions.pdf,Lv,4,11,"In the sin offering for a priest, where was the hide to be burned  
(Lev 4:12)?",On the altar of burnt offering,In front of the entrance to the tabernacle,In the home of the priest who sinned,Outside the camp on the ash heap,D,I
LeviticusMCQuestions.pdf,Lv,4,12,"If the whole community sinned unintentionally, what sin offering was  
 to be brought (Lev 4:14)?",A goat,A ram,A young bull,A female goat,C,I
LeviticusMCQuestions.pdf,Lv,4,13,"If the whole community sinned unintentionally and was not aware of it,  
 they are ___ _____ (Lev 4:13)",Guilty,Not guilty,Still responsible,Not responsible,A,I
LeviticusMCQuestions.pdf,Lv,4,14,"In the sin offering for the whole community, who was to lay their  
 hands on the head of the animal before slaughtering it (Lev 4:15)?",The priests,Aaron,Moses,The elders,D,A
LeviticusMCQuestions.pdf,Lv,4,15,"In the sin offering for the community, the blood was to be sprinkled  
 how many times and where (Lev 4:17)?",Three times on the incense altar,Seven times before the curtain in the Tent of Mee ting,Seven times on the horns of the altar of burnt offering,Three times on ark of the Testimony,B,A
LeviticusMCQuestions.pdf,Lv,4,16,"In the sin offering for the community and for a priest, the blood  
 was to be sprinkled by (Lev 4:17)",Dipping one's finger into the  blood,Using a hyssop,Using a censer,Sprinkling it from a bowl,A,I
LeviticusMCQuestions.pdf,Lv,4,17,"In the sin offering for the community, the blood was to be put in all  
 of the following places EXCEPT (Lev 4:17ff)","Sprinkle some seven times before the Lord in front of the  
curtain in the Tent of Meeting",Smear some of the blood on the horns of the incense altar,"Smear some on the blood on the horns of the altar of burnt  
offering",Pour the blood out at the base of the altar of burnt offering,C,A
LeviticusMCQuestions.pdf,Lv,4,18,"In the sin offering for the community, who would make atonement for  
 the community (Lev 4:20)?",Aaron,Moses,The elders,The anointed priest,D,A
LeviticusMCQuestions.pdf,Lv,4,19,"In the sin offering for the community, who was to sprinkle and smear  
the blood (Lev 4:16)",The anointed priest,Aaron,The elders,Moses,A,I
LeviticusMCQuestions.pdf,Lv,4,20,"If a leader sinned, what sin offering did they offer up (Lev 4:22)?",A female cow,A male goat,A young bull,A ram,B,A
LeviticusMCQuestions.pdf,Lv,4,21,"In the sin offering for a leader, where was the blood put that  
 was not poured out at the base of the altar (Lev 4:25)?",On the horns of the altar of burnt offering,On the horns of the incense altar,On the basin,Before the curtain in the Tent of Meeti ng,B,A
LeviticusMCQuestions.pdf,Lv,4,22,The end result of the sin offering was that their sins would be,Paid for,Covered,Forgotten,Forgiven,D,I
LeviticusMCQuestions.pdf,Lv,4,23,"The sin offering for a member of the community could be what  
 type of animal (Lev 4:27)?",A female goat,A male goat,A young bull,A ram,A,A
LeviticusMCQuestions.pdf,Lv,4,24,"In the sin offering, all the animals were to be ______ (Lev 4:28)",A year old,Male,Without defect,The firstborn,C,B
LeviticusMCQuestions.pdf,Lv,4,25,"In the sin offering for a member of the community, the blood was  
 put on the (Lev 4:30)",On the horns of the altar of burnt offering,On the horns of the incense altar,On the right ear lobe of the sinner,Before the curtain in the Tent of Meeting,A,A
LeviticusMCQuestions.pdf,Lv,4,26,"In the sin offering for a member of the community, what was done  
with the leftover blood (Lev 4:30)",Poured onto the altar fire,Poured out at the base of the altar,Poured out on the north side of the altar,Poured outside the camp in a clean place,B,A
LeviticusMCQuestions.pdf,Lv,4,27,"If  the member of the community brought a lamb, who was to put  
 his hands on the lamb's head before it was slaughtered (Lev 4:33)?",The priest,Aaron,An elder,The member of the community,D,I
LeviticusMCQuestions.pdf,Lv,4,28,"In the sin offering for a member of the community, what was burnt on  
 the altar (Lev 4:35)?",The fatty parts,The whole animal,The meat and blood,"The head, hide and fatty parts",A,I
LeviticusMCQuestions.pdf,Lv,5,1,"A pe rson could sin by not doing what, when he heard a public charge  
about which he knew something (Lev 5:1)?",Confessing his sins,Taking an oath,Speaking up,Offering a sin offering,C,B
LeviticusMCQuestions.pdf,Lv,5,2,"Touching any of the following was explicitly l isted as making one  
unclean EXCEPT (Lev 5:2)",Carcasses of unclean animals,Unclean livestock,Unclean creatures that move on the ground,"Unclean meat  
 E. Human uncleanness",D,I
LeviticusMCQuestions.pdf,Lv,5,3,"A person who was unaware of their uncleanness became g uilty when  
 (Lev 5:3)",He came before a priest,He became aware of it,He came with the community to worship,He placed his hands on the head of the animal,B,A
LeviticusMCQuestions.pdf,Lv,5,4,"What was considered a way to take an oath that left a person guilty  
 (Lev 5:4)",An oath taken thoughtlessly,An oath taken with fingers crossed,An oath taken with salt,An oath taken outside the camp,A,I
LeviticusMCQuestions.pdf,Lv,5,5,"When a person was found  to be guilty before they offered the sin  
offering, they must (Lev 5:5)",Come before the priest in humility,Confess their sin,Sleep at the entrance of the Tent of Meeting,Wash hands and feet with water,B,B
LeviticusMCQuestions.pdf,Lv,5,6,One that was found guil ty was to bring a ______ lamb or goat (Lev 5:6),Female,Male,Spotted,One year old,A,A
LeviticusMCQuestions.pdf,Lv,5,7,"If a person could not afford a lamb as a sin offering, they were allowed to  
bring a (Lev 5:7)",Cat,Goat,Young bull,Two pigeons,D,B
LeviticusMCQuestions.pdf,Lv,5,8,"If a person could not afford pigeons, they were to bring (Lev 5:11)",Fine flour with salt,Blood of a lamb,Fine flour without oil,Fine flour with oil,C,A
LeviticusMCQuestions.pdf,Lv,5,9,"The blood of a pigeon that was offered as a sin offering was put on  
 the _______ of the altar (Lev 5:9)",Horns,Side,Top,north side,B,I
LeviticusMCQuestions.pdf,Lv,5,10,"What was  the portion of the flour that was to be burned in the sin  
offering called (Lev 5:12)?",A memorial portion,The LORD's portion,Holy to the LORD,The atonement portion,A,I
LeviticusMCQuestions.pdf,Lv,5,11,"In the sin offering, the priest made ________ for any of the  
unintentional sins (Lev 5:12)",Redemption,Atonement,Cleansing,Absolution,B,B
LeviticusMCQuestions.pdf,Lv,5,12,"If someone sinned against the LORD's holy things, they were  
to bring a ram as valued  by what measure (Lev 5:15)",Gold of the sanctuary,Copper of Egypt,Silver of the sanctuary,Bronze of the altar,C,A
LeviticusMCQuestions.pdf,Lv,5,13,"The person that sinned against the LORD's holy things had not only  
 to offer a sacrifice but also to offer restitu tion plus (Lev 5:16)",One half,One third,One tenth,One fifth,D,I
LeviticusMCQuestions.pdf,Lv,6,1,"All of the following were explicitly said to make restitution with  
 their guilt offering EXCEPT (Lev 6:1ff)",One who had cheated his neighbor,One who had stolen,One who had kidnapped,"One who has had something left in his care  
 E. One w ho had sworn falsely",C,A
LeviticusMCQuestions.pdf,Lv,6,2,"When restitution was made for one who had stolen, the object  
must be returned as well as one ________ added to the value  
and a guilt offering offered (Lev 6:5)",Tenth,Fifth,Third,Half,B,B
LeviticusMCQuestions.pdf,Lv,6,3,"When one had stolen something, the guilt offering for that individual  
 was to be a ______ (Lev 6:5)",A one year old lamb,A young bull,2 pigeons,A ram,D,A
LeviticusMCQuestions.pdf,Lv,6,4,"The priest would make _______ for the one who had stolen something  
 when they offered the guilt offering (Lev 6:7)",Redemption,Cleansing,Atonement,Pardon,C,B
LeviticusMCQuestions.pdf,Lv,6,5,What offering was to remain on the hearth all night (Lev 6:8)?,Sin offering,Guilt offering,Grain offering,Burnt offering,D,I
LeviticusMCQuestions.pdf,Lv,6,6,"After the offering had burned all night, the priest was initially to place  
the ashes (Lev 6:10)",Beside the altar,In front of the entrance to the tabernacle,Outside the camp,On the forehead of the one presenting the offering,A,A
LeviticusMCQuestions.pdf,Lv,6,7,"What was the priest to do prior to removing the ashes from the tabernacle  
area (Lev 6:11)?",Put on his consecrated linen undergarments,Take off his priestly ep hod,Put on other clothes,Take off his sandals to leave the tabernacle area,C,A
LeviticusMCQuestions.pdf,Lv,6,8,"What were the two requirements for where the ashes of the  
burnt offering were to be taken after leaving the tabernacle area  
(Lev 6:11)",Outside the camp to an unclean place,Outside the camp to a ceremonially clean place,Buried on the north side just outside the tabernacle courtyard,Buried on the sout h side just outside the tabernacle courtyard,B,A
LeviticusMCQuestions.pdf,Lv,6,9,What must be kept burning continuously (Lev 6:13),The incense altar,The place where the hides were burned outside the camp,The hearts of Israel,The fire for the burnt offering alta r,D,B
LeviticusMCQuestions.pdf,Lv,6,10,"The priest was to burn how much of the grain offering on the altar  
 (Lev 6:15)",One fifth of an ephah,A loving spoonful,One handful,The whole thing,C,I
LeviticusMCQuestions.pdf,Lv,6,11,"The part of the grain offering that was burned on the altar  was called  
 the _________ portion (Lev 6:15)",Atonement,Memorial,Mercy,Firstfruits,B,I
LeviticusMCQuestions.pdf,Lv,6,12,The grain offering was to be mixed with (Lev 6:15),Oil and water,Salt and yeast,Blood and oil,Oil and incense,D,A
LeviticusMCQuestions.pdf,Lv,6,13,"The grain offering offered on the altar was a pleasing ________  
 to the LORD (Lev 6:15)",Aroma,Holy smoke,Offering,Smoke,A,B
LeviticusMCQuestions.pdf,Lv,6,14,"The priests were to eat the part of the grain offering that was not burnt  
 up without (Le v. 6:16)",Water,Yeast,Salt,Oil,B,I
LeviticusMCQuestions.pdf,Lv,6,15,"Where were the priests to eat the part of the grain offering that was  
not burned up (Lev 6:16)?",Just outside the tabernacle on the north side,Standing at the entrance to the tabernacle,In the courtyard of the tabernacle,In their homes with their families,C,A
LeviticusMCQuestions.pdf,Lv,6,16,What happened to anything the grain offering touched (Lev 6:18)?,It became holy,It became clean,It became unclean,It was atoned for,A,I
LeviticusMCQuestions.pdf,Lv,6,17,"On the day a priest was anointed, what was he to bring (Lev 6:20)?",A young bull as a burnt offering,Lamb as a sin offering,A tenth of an ephah of fine flour for a grain offering,A goat as a dedication offering,C,A
LeviticusMCQuestions.pdf,Lv,6,18,"Wh en a grain offering was prepared on the griddle, it was to be  
 _______ and presented (Lev 6:21)",Buttered,Broken,Dipped in oil,Dipped in blood,B,A
LeviticusMCQuestions.pdf,Lv,6,19,"When a priest was being anointed, the how much of the grain offering  
that was offered that day was to be eaten (Lev 6:23)?",None of it,All of it,Only the sacred handful,Only the memorial portion,A,A
LeviticusMCQuestions.pdf,Lv,6,20,"Who was allowed to eat part of the sin offering (Lev 6:26, 29)?",All the priests,All the priests serving in the tabernacle that day,The priest that offered it and any male in his family,The priest that offered it and his family,C,I
LeviticusMCQuestions.pdf,Lv,6,21,Where was the sin o ffering to be eaten (Lev 6:26)?,Outside the camp,In the home of the priest that offered it,At the entrance of the tabernacle,In the courtyard of the tabernacle,D,I
LeviticusMCQuestions.pdf,Lv,6,22,"Anything that touched the flesh of the sin offering became _____ _ 
 (Lev 6:27)",Holy,Clean,Unclean until evening,Atoned for,A,I
LeviticusMCQuestions.pdf,Lv,6,23,"Priestly garments that had any blood splattered on them were to be  
 (Lev 6:25)",Burned outside the camp,Set outside the camp for three days,Anointed with oil,Washed in a holy place,D,I
LeviticusMCQuestions.pdf,Lv,6,24,A clay pot that had meat cooked in it was to be ______ (Lev 6:28),It was to be washed,It was to be anointed with oil,It was to be broken,It was to be buried,C,A
LeviticusMCQuestions.pdf,Lv,6,25,"Any _______ pot tha t had meat cooked in it was to be washed  
(Lev 6:28)",Gold,Silver,Bronze,Clay,C,A
LeviticusMCQuestions.pdf,Lv,7,1,Where was the blood of the guilt offering was sprinkled (Lev 7:2)?,On the horns of the altar,On the base of the altar,On the sides of the altar,Before the curtain in the Tent of Meeting,C,A
LeviticusMCQuestions.pdf,Lv,7,2,"In the guilt offering, the fat covering the ______ and the kidneys were to  
be burned up (Lev 7:4)",Stomach,Loins,Heart,"Liver  
D:I:Lv :7 
 
3.  Who was allowed to eat the meat of the guilt offering (Lev 7:6)?  
 A. Only the priest who offered the animal  
 B. Any male in the priest's family  
 C. Any member of the priest's family  
 D. Only the priests ministering that day",B,I
LeviticusMCQuestions.pdf,Lv,7,4,Where was  the meat of the guilt offering to be eaten (Lev 7:6)?,In the holy place,In the holy of holies,In the entrance to the tabernacle,In the entrance to their tents,A,A
LeviticusMCQuestions.pdf,Lv,7,5,"What happened to the hide of the animal offered as a guilt offering  
(Lev 7:8)?",The presenter got to keep it,The priest got to keep it,It was burned outside the camp,It was buried outside the camp,B,A
LeviticusMCQuestions.pdf,Lv,7,6,What grain offerings did  the priest get to eat (Lev 7:9)?,"Ones baked, cooked in a pan or griddle",Ones mixed with oil or dry,Ones brought by the leaders of Israel,Ones brought by the priests of Israel,A,A
LeviticusMCQuestions.pdf,Lv,7,7,What gain offerings was a priest not to eat (Lev 7 :10)?,"Ones baked, cooked in a pan or griddle",Ones mixed with oil or dry,Ones brought by the leaders of Israel,Ones brought by the priests of Israel,B,A
LeviticusMCQuestions.pdf,Lv,7,8,"If a fellowship offering was for ________, it was to include  
 bread (Lev 7: 12)",Guilt,Sin,Ordination,Thanksgiving,D,A
LeviticusMCQuestions.pdf,Lv,7,9,"If the fellowship offering was for thanksgiving, all of the following  
 would be offered with it EXCEPT (Lev 7:12)",Bread,Wafers,Flakes,Cakes,C,A
LeviticusMCQuestions.pdf,Lv,7,10,"The meat from a thanksgiving fellowship offering was to be eaten  
 within how many days (Lev 7:15)?",One,Two,Three,Seven,A,A
LeviticusMCQuestions.pdf,Lv,7,11,"If the fellowship offering was a ______ or ______ offering,  
 it was to be eaten in two days (Lev 7:16)",Vow and guilt,Vow and freewill,Thanksgiving and freewill,Thanksgiving and sin,B,A
LeviticusMCQuestions.pdf,Lv,7,12,"All of the following were types of fellowship offerings EXCEPT  
(Lev 7:15f)",Thanksgiving,Vow,Covenant,Freewill,C,B
LeviticusMCQuestions.pdf,Lv,7,13,"What was to happen to meat that touched something ceremonial unclean  
 (Lev 7:19)?",It was to be buried,It to be given to the dogs,It was to be thrown outside the camp,It was to be burned up,D,I
LeviticusMCQuestions.pdf,Lv,7,14,"What requirement was there on  people eating the fellowship offering?  
 (Lev 7:19)",They must be ceremonially clean,They must be a priest,They must be male,They must be part of the family that offers it,A,I
LeviticusMCQuestions.pdf,Lv,7,15,"What was to happen to anyone who was unclean that ate part of the  
 fellowship offering (Lev 7:20)",They were to be killed,They were to be put outside the camp for seven days,They were to be cut off from their people,They must offer a burnt offering,C,A
LeviticusMCQuestions.pdf,Lv,7,16,What was to happen to anyone who ate the fat of an animal (Lev 7:25)?,They were to be cut off from his people,They must offer a burnt offering,They were to be sprinkled with blood,They were to be put outside the camp for seven days,A,A
LeviticusMCQuestions.pdf,Lv,7,17,"What two subs tances from an animal were the Israelites not to eat  
(Lev 7:27)?",Blood and skin,Hair and tongue,Head and hide,Blood and fat,D,B
LeviticusMCQuestions.pdf,Lv,7,18,"In the fellowship offering, the breast of the animal was (Lev 7:30)",Burned,Anointed,Waved,Eaten by the person's family,C,A
LeviticusMCQuestions.pdf,Lv,7,19,"What two parts of the fellowship offering belonged to Aaron and his  
 sons (Lev 7:31f)?",The liver and kidneys,The breast and the right thigh,The hind legs,The hide and the breast,B,A
LeviticusMCQuestions.pdf,Lv,7,20,"All of the following were offerings specified in Leviticus EXCEPT  
 (Lev 7:37)",Burnt offering,Grain offering,Sin offering,"Covenant offering  
 E. Fellowship offering",D,B
LeviticusMCQuestions.pdf,Lv,8,1,"God com mand Moses to bring all of the following with Aaron and  
 his sons for their ordination EXCEPT (Lev 8:1)",Anointing oil,Bull for a sin offering,Bread made with yeast,"2 rams  
 E. Their garments",C,A
LeviticusMCQuestions.pdf,Lv,8,2,"Where did the entire assembly gat her for the ordination of Aaron  
 and his sons (Lev 8:3)?",At the entrance of the Tent of Meeting,At the burnt offering altar,At the foot of Mount Sinai,By the well,A,B
LeviticusMCQuestions.pdf,Lv,8,3,"What did Moses do to Aaron before putting on his priestly garments  
 (Lev 8:6)?",He anointed him,He sprinkled blood on him,He gave him the commandments of the LORD,He washed him,D,I
LeviticusMCQuestions.pdf,Lv,8,4,What priestly garment did Moses put on Aaron first (Lev 8:7)?,Waistband,Tunic,Breastp iece,Ephod,B,I
LeviticusMCQuestions.pdf,Lv,7,5,What was put directly on top of the priestly robe (Lev 8:7)?,The tunic,The breastpiece,The ephod,The anointing oil,C,I
LeviticusMCQuestions.pdf,Lv,8,6,What was put into the breastpiece (Lev 8:8)?,The Urim and Thumim,The blo od of the scapegoat,A scroll of the commandments,A stone inscribed with the names of the tribes of Israel,A,B
LeviticusMCQuestions.pdf,Lv,8,7,What was put on the Aaron's priestly turban (Lev 8:9)?,The scarlet ban,"The 12 gems, one per tribe",The priestly crown,The gold sacred diadem,D,B
LeviticusMCQuestions.pdf,Lv,8,8,"Moses sprinkled the oil for Aaron's ordination how many times on the  
 altar (Lev 8:11)?",Once,Three times,Seven times,Twelve times,C,I
LeviticusMCQuestions.pdf,Lv,8,9,Where did Moses pour the anointing oil  on Aaron (Lev 8:9)?,On his feet,On his head,On his hands,On the ephod,B,I
LeviticusMCQuestions.pdf,Lv,8,10,"All of the following were put on Aaron's sons at their ordination  
EXCEPT _______ (Lev 8:13) .",Ephods,Tunics,Sashes,Headbands,A,A
LeviticusMCQuestions.pdf,Lv,8,11,"What animal was offered up for a sin offering at Aaron's ordination  
 (Lev 8:14)?",Ram,Lamb,Goat,Bull,D,A
