book_name,book_code,chapter,question_number,question,option_a,option_b,option_c,option_d,correct_option,difficulty
Nehemiah,NE,1,20,"Where would God regather his people if they returned to him and obeyed his 
commands (Neh 1:9)?",To th e temple where he dwells,To the place he chose as a dwelling for his Name,"To the land he promised to Abraham, Isaac, and Jacob",To the land flowing with milk and honey,B,B
Nehemiah,NE,1,21,"What had God done for his people by his mighty strength and migh ty hand (Neh 
1:10)?",Saved them from the hand of Pharaoh,Restored Jerusalem,Redeemed them,Regathered them from among the nations,C,B
Nehemiah,NE,1,22,To what did Nehemiah request God be attentive (Neh 1:10)?,The prayer of his servants who reve rence his name,The confession of sin of his people who were in exile,"The tears of those who were seeking the Lord  
7",The plight of Jerusalem whose walls had been broken down,A,B
Nehemiah,NE,1,23,"In Nehemiah’s initial prayer what did he say those servants of the Lord who prayed 
delighted in (Neh 1:11)?",The Law of the Lord,To do God’s will,To help the fatherless and widows,Reverencing God’s name,D,I
Nehemiah,NE,2,1,To which Persian king did Nehemiah present wine (Neh 2:1)?,Cyrus,Xerxes,Darius,"Artaxerxes  
 E. Zimrilim",D,B
Nehemiah,NE,2,2,What did Nehemiah take and give to the Persian King Artaxerxes (Neh 2:1)?,Gold and silver,Wine,The books of the Law,Frankincense and myrrh,B,B
Nehemiah,NE,2,3,What did Artaxerxes ask Nehemiah about (Neh 2:2)?,Why he was so sad,How the exiles in Jerusalem were doing,What group of people  he belonged to,Why Israel had not paid their tribute to him,A,B
Nehemiah,NE,2,4,"How did Nehemiah identify Jerusalem when Artaxerxes asked him why he was so sad 
(Neh 2:3)?",As the city of David,"As the city of the Great King  
9",As the city where his fat hers were buried,As the mountain of the Most High,C,I
Nehemiah,NE,2,5,"What part of Jerusalem did Nehemiah mention to Artaxerxes when he asked him why 
he [Nehemiah] was so sad (Neh 2:3)?",The temple was destroyed,The walls where torn down,The street s are filled with blood and violence,The gates were destroyed by fire,D,I
Nehemiah,NE,2,6,"What did Nehemiah do just prior to telling Artaxerxes he wanted to go to the city 
where his fathers were buried (Neh 2:5)?",He fasted,He prayed,He assembled the people,He wrote his request on a tablet,B,A
Nehemiah,NE,2,7,What did Nehemiah tell Artaxerxes he wanted to do (Neh 2:5)?,Rebuild the city,Restore the gates of the city,Build the temple the the Most High,Regather Israel,A,B
Nehemiah,NE,2,8,What did Artaxerxes with his queen sitting beside him ask Nehemiah (Neh 2:6)?,"How much money he needed  
10",Why he wanted to make the journey,How long his journey would take,How many soldiers he would require  to help him,C,I
Nehemiah,NE,2,9,"What d id Nehemiah want from Artaxerxes to provide him with safe conduct until he 
arrived in Judah (Neh 2:7)?",100 Persian soldiers,Food and water for the trip,The king’s seal,Letters to the governors of Trans -Euphrates,D,B
Nehemiah,NE,2,10,"Nehemiah wa nted letters to be written to what group in order to secure safe passage 
to Judah (Neh 2:7)?",The kings of Haran and Ugarit,The governors of Trans -Euphrates,The satraps of Aram and Gilead,The rulers of Syria and Lebanon,B,A
Nehemiah,NE,2,11,"Nehemiah requested Artaxerxes write a letter to ________ who was over the king’s 
forest for timber for beams (Neh 2:8)?",Asaph,Korah,Lemuel,Abiram,A,A
Nehemiah,NE,2,12,"Nehemiah request timbers for all of the following as part of the rebuilding efforts 
EXCEPT  (Neh 2:8)?",Gates of the citadel,The doors of the temple,The city wall,His own personal residence,B,B
Nehemiah,NE,2,13,"Nehemiah asked Artaxerxes the Persian king to send a letter to Asaph requesting 
what to aid in his rebu ilding project (Neh 2:8)?",Stone,Workers,Timber,"Singers  
 C:B:NE:2  
14. Why did the king grant Nehemiah’s requests (Neh 2:8)?  
 A. Because the king looked with favor on Nehemiah  
 B. Because the king was seeking the favor of the God of Israel  
 C. Because the gracious hand of God was upon him  
 D. Because God moved the heart of King Artaxerxes",C,A
Nehemiah,NE,2,15,Who did the Persian King Artaxerxes send with Nehemiah (Neh 2:9)?,Army officers and calvary,His own royal horse,25 camels and 10 chariots,"10 talents of gold and 50 talents of silver  
12",A,I
Nehemiah,NE,2,16,"What two fellows were disturbed that Nehemiah was coming to promote the welfare 
of the Israelites (Neh 2:10)?",Meshullam and Amraphel,Sanballat and Tobiah,Eliphaz and Jadon,Uzziel and Hassenaah,B,B
Nehemiah,NE,2,17,"Tobiah, one who opposed Nehemiah was from what background (Neh 2:10)?",Moabite,Edomite,Jebusite,Ammonite,D,A
Nehemiah,NE,2,18,When did Nehemiah initially survey the broken down walls of Jerusalem (Neh 2:1 3)?,At noon,At sunrise,At night,On Passover,C,B
Nehemiah,NE,2,20,What had Nehemiah not told anyone (Neh 2:12)?,What God had put in his heart to do for Jerusalem,What Artaxerxes had given him permission to do in Jerusalem,"That he had o rders from the Persian king  
13",How he planned to restore the temple,A,I
Nehemiah,NE,2,21,"How many days was Nehemiah in Jerusalem before he began to survey its walls (Neh 
2:11)?",One day,Three days,Seven days,Twelve days,B,A
Nehemiah,NE,2,22,"Through what gate did Nehemiah exit Jerusalem at night in order to survey the 
broken down walls (Neh 2:13)?",Lions’ Gate,Zion Gate,Jaffa Gate,The Valley Gate,D,A
Nehemiah,NE,2,23,"After exiting Jerusalem to survey the walls at night where did Nehemiah head  to 
(Neh 2:13)?",The Gihon Spring,The spring of En Rogel,The Jackal Well,The Hinnom Valley,C,I
Nehemiah,NE,2,24,"After exiting Jerusalem to survey the walls at night where did Nehemiah head to 
(Neh 2:13)?  
14",The Gihon Spring,Dung Gate,The spring of En Rogel,The Hinnom Valley,B,I
Nehemiah,NE,2,25,At night what did Nehemiah survey around Jerusalem (Neh 2:1 3)?,The water supplies around Jerusalem,The temple of the Lord,The palace of the governor,The walls that had been broken down,D,B
Nehemiah,NE,2,26,At night what did Nehemiah survey around Jerusalem (Neh 2:13)?,The gates that had been burned,The water supplies around Jerusalem,The temple of the Lord,The palace of the governor,A,B
Nehemiah,NE,2,27,What happened when Nehemiah moved toward the Fountain Gate (Neh 2:14)?,The gate could not be opened and had to be forced open,His horse slipped and fell,There was not enough room for his horse to get through,The fountain had gone dry,C,I
Nehemiah,NE,2,28,"Where was there not enough room for Nehemiah’s horse to get through (Neh 2:14)?  
15",At the Dung Gate and the Jackal Well,Toward the Fountain Gate and the King’s Pool,Beside the Spring of En Rogel and Warren’s Shaft,Beside the walls of the Hinnom Valley and Zion Gate,B,I
Nehemiah,NE,2,29,"After his night survey of the wall of Jerusalem what gate did Nehemiah reenter the 
city ( Neh 2:15)?",Jaffa Gate,Dung Gate,Lions’ Gate,Valley Gate,D,A
Nehemiah,NE,2,30,"All of the following groups are pointed out as having no knowledge of what 
Nehemiah was doing after he surveyed the broken walls of Jerusalem at night EXCEPT  
(Neh 2:16)",The Priests,The Nobles,Elders,The officials,C,A
Nehemiah,NE,2,31,"What did Nehemiah propose in order to remove the disgrace the returned exiles were 
feeling (Neh 2:17)?",Let us rebuild the walls of Jerusalem,Let us return to the Lord,"Let us put away all idols and follow the Lord  
16",Let us rebuild the temple of the Lord,A,B
Nehemiah,NE,2,32,"Besides how the gracious hand of the Lord was upon him what else did Nehemiah tell 
the leaders about when he called them to rebuild the walls (Neh 2:18)?",Exactly where the walls were broken down,How he had secured timbers from the king’s forest,What the king had said to him,What the prophet Iddo the seer had prophesied,C,I
Nehemiah,NE,2,33,"When all of the following pe ople heard of what Nehemiah proposed to do they all 
mocked EXCEPT (Neh 2:19)",Sanballat the Horonite,Tobiah the Ammonite,Geshem the Arab,Uriah the Hittite,D,B
Nehemiah,NE,2,34,"What did Sanballat, Tobiah and Geshem do when they heard of what Nehemiah was 
planning on doing (Neh 2:19)?",They  began to tear down the walls further,They mocked and ridiculed them,They condemned their efforts,They set up traps to halt the work,B,I
Nehemiah,NE,2,35,"Of what did Sanballat, Tobiah and Geshem accus e Nehemiah (Neh 2:19)?","Rebelling against the king Artaxerxes  
17",Trying to kill them and their families,Giving Jerusalem to Egyptian control,Preparing for war,A,B
Nehemiah,NE,2,36,"How did Nehemiah answer Sanballat’s ridiculing his efforts to rebuild Jerusalem 
(Neh 2:20)?",You and your companions will be defeated,God will show you a sign that he is for us,In three days waters will flow in Jerusalem,The God of heaven will give us success,D,B
Nehemiah,NE,3,1,"Who was the high priest during the time Nehemiah was attempting to rebuild the walls 
of Jerusalem (Neh 3:1)?",Sanballat,Jeshanah,Meshezabel,Eliashib,D,I
Nehemiah,NE,3,2,What gate did Eliashib the high priest and his fellow priests rebuild (Neh 3:1)?,Lions’ Gate,Sheep Gate,Dung Gate,Zion Gate,B,A
Nehemiah,NE,3,3,"To what two towers did Eliashib the high priests and his fellow priests rebuild (Neh 
3:1)?",The Tower of the Hundred and the Tower of Hananel,The Tower of Elishamah and the Corner Tower,The Tower of the Priests and the Gihon Tower,The Corner Tower and the Tower of Tekoa,A,A
Nehemiah,NE,3,4,Who built next to Eliashib the high priest (Neh 3:2)?,Zaccur son of Imri,Meremoth son of Uriah,"The men of Jericho  
19",The men of Tekoa,C,A
Nehemiah,NE,3,5,What did the sons of Hassenaah rebuild (Neh 3:3)?,Lions’ Gate,Sheep Gate,Dung Gate,Fish Gate,D,A
Nehemiah,NE,2,6,"All of the following were listed as part of the rebuilding of the Fish Ga te by the sons of 
Hassenaah EXCEPT (Neh 3:3)?",Its beams,Its stones,Its doors,"Its bolts  
 E. Its bars",B,I
Nehemiah,NE,3,7,"The nobles of what town in Judah would not put their shoulders to work under their 
supervisors (Neh 3:5)?",The nobles of Tekoa,The nobles of Hebron,The nobles of Jericho,"The nobles of Bethlehem  
 E. The nobles of Bethzur",A,I
Nehemiah,NE,3,8,"Joiada and Meshullam rebuilt what gate (Neh 3:6)?  
20",Lions’ Gate,Sheep Gate,Jeshanah Gate,Fish Gate,C,A
Nehemiah,NE,3,9,"What contributors to rebuilding were under the authority of the governor of Trans -
Euphrates (Neh 3:7)?",Jerash and Arnon,Gibeon and Mizpah,Hebron and Arad,Beersheba and Lachish,B,A
Nehemiah,NE,3,10,Uzziel son of Harhaiah was original a( n) _________ (Neh 3:8)?,Blacksmith,A scribe,A carpenterx,A goldsmith,D,A
Nehemiah,NE,3,11,What was Hananiah prior to his work on the repairs of Jerusalem (Neh 3:8)?,Blacksmith,A perfume -maker,A carpenterx,A goldsmith,B,A
Nehemiah,NE,3,12,Hananiah repaired Jerualem as far as the _________ wall (Neh 3:8)?,Wailing wall,Western wall,Cardo Wall,Broad Wall,D,I
Nehemiah,NE,3,13,Rephiah played what function in Jerusalem (Neh 3:9)?,Ruler of a half -district of Jerusalem,Scribe of the governor,Goldsmith,Perfume -maker,A,A
Nehemiah,NE,3,14,What repairs did Jedaiah son of Harumaph make (Neh 3:10)?,The temple walls,The Fish Gate,Opposite his house,The Broad Wall,C,A
Nehemiah,NE,3,15,Hasshub son of Pahath -Moab repaired  what tower (Neh 3:11)?,Corner Tower,Tower of the Hundred,Tower of Hananel,Tower of the Ovens,D,A
Nehemiah,NE,3,16,Who helped Shallum ruler of a half -district of Jerusalem (Neh 3:12)?,His sons,His daughters,All those in his distric t,The priests of Anathoth,B,I
Nehemiah,NE,3,17,"Hanun and the residents of Zanoah repaired the Valley Gate and the wall as far as 
what other gate (Neh 3:13)?",Lions’ Gate,Zion Gate,Corner Gate,Dung Gate,D,A
Nehemiah,NE,3,18,The ruler of the district of Beth Hakkerem rebuilt what gate (Neh 3:14)?,Lions’ Gate,Zion Gate,Dung Gate,Corner Gate,C,A
Nehemiah,NE,3,19,Shallun the ruler of the district of Mizpah rebuilt what gate (Neh 3:15)?,Fountain Gate,Zion Gate,Dung Gate,"Corner Gate  
23",A,A
Nehemiah,NE,3,20,Shallun the ruler of the district of Mizpah rebuilt the wall of what pool (Neh 3:15)?,The Pool of Abiathar,The Fountain Pool,The Siloam Pool,The En Rogel Pool,C,I
Nehemiah,NE,3,21,The Pool of Siloam was near what other iden tified Jerusalem location (Neh 3:15)?,The tomb of the kings,The King’s Garden,Warren’s Shaft,The Gihon Spring,B,I
Nehemiah,NE,3,22,"Nehemiah from Beth Zur did the repairs opposite the tombs of David and what house 
(Neh 3:16)?",The House of Solo mon,The House of the sons of Korah,The House of the Lord,The House of Heroes,D,B
Nehemiah,NE,3,23,"Nehemiah from Beth Zur did the repairs on the House of Heroes and also opposite 
___________ (Neh 3:16)?",The tombs of David,The pool of Siloam,"The Field of Blood  
24",The Millo,A,I
Nehemiah,NE,3,24,"What city had two representatives both rulers of half districts contribute to the 
rebuilding of the walls of Jerusalem (Neh 3:17f)?",Mizpah,Gibeon,Keilah,Lachish,C,A
Nehemiah,NE,3,25,Baruch z ealously repaired from the angle to __________ (Neh 3:20)?,The tomb of the kings,The house of Eliashib the high priest,The house of the Lord,The house of Nergal the Persian governor,B,A
Nehemiah,NE,3,26,Binnui repaired from his house to the _____ __ and the corner (Neh 3:24)?,The Hananiah Tower,The Sheep Gate,The house of the Lord,The angle,D,A
Nehemiah,NE,3,27,Palal worked opposite the ang le and the ___________ (Neh 3: 25),Upper palace,"The tomb of the kings  
25",The Sheep Gate,The pool of Siloam,A,A
Nehemiah,NE,3,28,What was near the upper palace (Neh 3:25)?,The house of Eliashib,The Gihon Spring,The Tower of Goliath,The court of the guard,D,A
Nehemiah,NE,3,29,On what hill did the temple servants live (Neh 3:26)?,Mount of Olives,Hill of Ophel,Mount Zion,Hill of the Millo,B,I
Nehemiah,NE,3,30,What gate was near the projecting tower (Neh 3:26)?,The Water Gate,The Sheep Gate,The Zion Gate,The Dung Gate,A,I
Nehemiah,NE,3,31,The priests made repairs by thei r own homes of what gate (Neh 3:28)?,The Water Gate,"The Horse Gate  
26",The Dung Gate,The Jaffa Gate,B,I
Nehemiah,NE,3,32,Shemiah son of Shecaniah was the guard of what gate (Neh 3:29)?,The East Gate,The Horse Gate,The Dung Gate,The Water Gate,A,A
Nehemiah,NE,3,33,The house of the temple servants and merchants was opposite what gate (Neh 3:31)?,The Water Gate,The Horse Gate,The Dung Gate,The Inspection Gate,D,A
Nehemiah,NE,3,34,Up to what gate did the goldsmiths and merchants make repa irs (Neh 3:32)?,The Water Gate,The Horse Gate,The Sheep Gate,The Dung Gate,C,A
Nehemiah,NE,4,1,"Who became angry and incensed when he heard the wall of Jerusalem was being 
rebuilt (Neh 4 :1)?",Geshem,Eliashib,Sanballat,Uriah,C,B
Nehemiah,NE,4,2,Sanballat ridiculed the Jews in front of what army (Neh 4:2)?,Ammonite,Jabesh Gilead,Jezreel,Samaria,D,I
Nehemiah,NE,4,3,"What part of the ruins of Jerusalem did Sanballat mock saying they would not be able 
to bring them back to life (Neh 4:2)?",The stones,The burned timbers,The gates,The broken down towers,A,B
Nehemiah,NE,4,4,"Tobiah the Ammonite mocked the Jews what kind of animal would easily break down 
the walls of stones the Jews were building (Neh 4:3)?",A horse,"A lion  
28",A sparrow,A fox,D,B
Nehemiah,NE,4,5,"What did Nehemiah pray would be turned back on the heads of Sanballat and Tobiah 
(Neh 4:4)?",Their threats,Their insults,Their discouraging wor ds,Their broken promises,B,B
Nehemiah,NE,4,6,What did Nehemiah pray would happen to Sanballat and Tobiah (Neh 4:4)?,They would be given as plunder in a land of captivity,They would become like dust swept out of a house as worthless,They would beco me like chaff blown away by the wind,They would become like dung despised by all,A,I
Nehemiah,NE,4,7,What did Nehemiah pray God would not do for Sanballat and Tobiah (Neh 4:5)?,Allow them to succeed,Find water in the desert,Blot out their sins,Protect them from the armies of Artaxerxes,C,B
Nehemiah,NE,4,8,What did Nehemiah pray God would not cover for Sanballat and Tobiah (Neh 4:5)?,"Their sins  
29",Their guilt,Their wickedness,Their rebellion,B,I
Nehemiah,NE,4,9,"Until the wall was half built how did Nehemiah describe how the people worked (Neh 
4:6)?",They put their shoulders to the harness,They gave it all they had,Served the Lord faithfully,They worked with all their heart,D,I
Nehemiah,NE,4,10,How high was the wall built by the people with all their heart (Neh 4:6)?,The foundations were laid,All the wall was half height,The wall was completed from the Water Gate to the Sheep Gate,The first course of stones were laid,B,B
Nehemiah,NE,4,11,When did Sanballat and Tobiah plo t to fight against Jerusalem (Neh 4:7)?,When they heard the foundations of the walls were completed,When they heard the gates had been rebuilt,When they heard that the gaps were being closed,When they heard the Water Gate was completed,C,B
Nehemiah,NE,4,12,"All of the following joined Sanballat in plotting to attack Jerusalem  EXCEPT (Neh 
4:7) 
30",The Arabs,The Ammonites,The Edomites,The men of Ashdod,C,A
Nehemiah,NE,4,13,"When Sanballat heard the gaps in the walls of Jerusalem were being closed what did 
he do (Neh 4:8)?",He and others plotted to attack Jerusalem,He sent his men to discourage the Jews,He brought his horses to tear it down  and burn its gates,He laughed in ridicule,A,B
Nehemiah,NE,4,14,"What was Nehemiah’s response t o the threats of attack by Sanballat and Tobiah (Neh 
4:9)?",He strengthened the wall,He sealed the gates,He sent word to King Artaxerxes,He prayed and posted guards,D,B
Nehemiah,NE,4,15,Why did the people in Judah say the wall could not be rebuilt (Neh 4:10)?,They did not have enough people,There was too much rubble,They did not have time to farm their fields,There was not enough water,B,I
Nehemiah,NE,4,16,"What did the peo ple of Judah say was giving out when the wall was half built (Neh 
4:10)?",Their water,The food,The laborers strength,The supplies of timber,C,I
Nehemiah,NE,4,17,"What did the Jews who lived by their enemies tell Nehemiah ten times over (Neh 
4:12)?",You must stop the work on the walls or they will burn it down,They are too many for us,They are going to attack us this very night,"Wherever you turn, they will attack you",D,B
Nehemiah,NE,4,18,"Where did Nehemiah station people to ward off the attacks from Sanballat and 
Tobiah (Neh 4:13)?",At the lowest points of the wall,At the gates of the city,At the towers on the walls,By the springs of the city,A,B
Nehemiah,NE,4,19,"Nehemiah stationed his people in defense of the exposed points o f the city with all of 
the following weapons EXCEPT (Neh 4:13)?",Swords,"Slingshots  
32",Bows,Spear,B,A
Nehemiah,NE,4,20,"When encouraging his nobles, officals and the people what two adjectives did 
Nehemiah use in reference to God (Neh 4:14)?",Strong and mighty,Slow to anger and abounding in mercy,Great and awesome,Just and righteous,C,B
Nehemiah,NE,4,21,"Nehemiah told his people they were to fight for all of the following EXCEPT (Neh 
4:14)",Your brothers,Your sons and daughters,Your fathers and mothers,Your wives and homes,C,A
Nehemiah,NE,4,22,What happened to the plot to attack by Sanballat and Tobiah (Neh 4:15)?,It was exposed by Eliashib,King Artaxerxes sent troops to defend the workers,Nehemiah defeated them,God frustrated their plot,D,B
Nehemiah,NE,4,23,"After the plot of Sanballat was exposed how did Nehemiah organize his workers (Neh 
4:16)?  
33",Half did the work and half were equipped with weapons,The soldiers guarded those who were doing the work on the wall,The people guarded the priests who were building the wall,The men were on guard while the women and children built,A,B
Nehemiah,NE,4,24,"What did each worker on the wall have with him after the plot of Sanballat (Neh 
4:18)?",A sword,A slingshot,A bow,A shield,A,B
Nehemiah,NE,4,25,How did the workers carrying material respond the the plot of Sanballat (Neh 4:17)?,They put the materials on cart to transport it to Jerusalem,They used their spears to carry the materials,They worked with one hand with the other on their weapon,They worked in shifts some working and others on guard,C,B
Nehemiah,NE,4,26,"Who stayed with Nehemiah while the workers worked with their swords at their sides 
(Neh 4:18)?",The elders and officials of Judah,The pr iests and Levties,The chief stone mason,The man who sounded the trumpet,D,I
Nehemiah,NE,4,27,Who did Nehemiah say would fight for them as they built the wall (Neh 4:20)?,Artaxerxes,Eliashib and the warriors of Benjamin,God,The men of Tekoa,C,B
Nehemiah,NE,4,28,"What problem did Nehemiah identify as far as defense when Nehemiah talked to the 
officials and nobles in relation to Sanballat’s plot (Neh 4:19)?",They were separated and spread out,The towers had not yet been built,The gate s of the city had been destroyed,There was no water source inside the city,A,I
Nehemiah,NE,4,29,What were the people to do when they heard the sound of the trumpet (Neh 4:20)?,Prepare for battle,Surround their enemy,Come join them there,Pray to the Lord,C,B
Nehemiah,NE,4,30,How long did the builders continue the work each day (Neh 4:21)?,From sunrise to sunset,From the first light of dawn until the stars came out,They never quit but built day and night,"They worked from sunrise unt il noon and then again after the heat of the 
day 
35",B,A
Nehemiah,NE,4,31,"Where did Nehemiah order the workmen and their helpers to stay for the night (Neh 
4:22)?",In the palace of the guard,In the gates of the city,Inside the city,In the temple courtyard,C,I
Nehemiah,NE,4,32,What did the workmen do at night (Neh 4:22)?,They became water bearers,They became wood cutters,They prepared the stones for the next day,They became guards,D,I
Nehemiah,NE,4,33,What did Nehemiah and his brothers and guar ds not do (Neh 4:23)?,Take off their clothes,Set up guard posts on Mount Zion,Gathered stones for their slings,Closed the gates of the city every night,A,I
Nehemiah,NE,4,34,What did Nehemiah and his men have even when they went to water (Neh 4:23 )?,Their trumpets,Their weapons,"Their hammers and chisels  
36",Their skins of water,B,B
Nehemiah,NE,5,1,"Why did the men and their wives raise an outcry against their Jewish brothers (Neh 
5:1f)?",They needed more water for their fields,They needed to get grain for food,They needed land to farm,They were put outside the city walls,B,B
Nehemiah,NE,5,2,Why were the people mortgaging their fields (Neh 5:3)?,Because the wealthy were buying them up,Because they had no homes to live in,Because they needed to purchase grain,Because they were outside the walls of Jerusalem,C,B
Nehemiah,NE,5,3,The poor people had to mortgage all of the following EXCEPT (Neh 5: 3),Their wells,Their fields,Their vineyards,Their Homes,A,I
Nehemiah,NE,5,4,Why did the poor people not have grain (Neh 5:3)?,Because their fields had been burned by Sanballat and Tobiah,Because they could not farm outside the city walls,"Because  there was a famine  
38",Because the Egyptian had stolen all their food,C,B
Nehemiah,NE,5,5,What did some of the poor have to do in order to pay the knig’s tax (Neh 5:4f)?,Cut down the trees on their land,Sell all their grain to the king,Give up the inheritance of their fathers,Sell their children into slavery,D,B
Nehemiah,NE,5,6,Why did the poor have to sell their children into slavery (Neh 5:4f)?,In order to pay the king’s tax,To pay for guards to protect their fields,Because they had no food to feed them,To stop them from being killed by Sanballat,A,B
Nehemiah,NE,5,7,"Why were the poor people powerless to stop their children from being enslaved (Neh 
5:5)?",Because Tobiah had taken all their money,Because all their m oney was spent rebuilding the walls,Because their fields and vineyards belonged to others,Because they had no spears and swords,C,I
Nehemiah,NE,5,8,Why was Nehemiah angry at the nobles and officials (Neh 5:7)?,Because they had no compassion and genero usity toward the poor,"Because they were exacting usury from their own countrymen  
39",Because they failed to protect the poor,Because they were robbing the lands of the poor,B,B
Nehemiah,NE,5,9,What was Nehemiah’s response to the outcry of the poor (Neh 5:6 )?,He wept,He tore his clothes,He was angry,He set up courts to give them justice,C,I
Nehemiah,NE,5,10,"From whom did Nehemiah say the nobles had bought back their Jewish brothers (Neh 
5:8)?",Sanballat,The Ammonites,The Persians,The Gentiles,D,I
Nehemiah,NE,5,11,"What was the nobles response to Nehemiah’s accusations of their enslaving their 
brothers (Neh 5:8)?",They were silent having nothing to say,They walked out of Nehemiah’s presence,They shouted at Nehemiah in anger,They tore their robes and put dust on their heads,A,B
Nehemiah,NE,5,12,In what did Nehemiah say the nobles should walk (Neh 5:9)?,"The Law of the Lord  
40",Ways of righteousness,In the fear of our God,With compassion on the poor,C,A
Nehemiah,NE,5,13,"What did Nehemiah do to show the nobles an example of what they should have done 
(Neh 5:10)?",Inviting them into his home and feeding them,Lending them money and grain  without usury,Helping them build the walls,Giving them homes and land,B,I
Nehemiah,NE,5,14,"What amount of usury were the nobles to return to the poor people that they had 
exacted from them (Neh 5:11)?",A tenth,Five percent,One shekel for the temple tax,One hundredth,D,A
Nehemiah,NE,5,15,"Nehemiah told the nobles to give back to the poor all of the following EXCEPT (Neh 
5:11)",Their fields,Their vineyards,Their wells,"Their olive groves  
 E. Their homes  
41",C,I
Nehemiah,NE,5,16,"What was the response of the nobles to Nehemiah’s demand that they return the fields 
that they had taken/bought from the poor (Neh 5:12)?",They agreed to his request,They rejected his request,They asked for a delay in implementing it,They denied having taken the fields of the poor,A,B
Nehemiah,NE,5,17,Who did Nehemiah summon  in order for the nobles to take an oath (Neh 5:12)?,The prophets,The governor,The king’s representative,The priests,D,I
Nehemiah,NE,5,18,"What did Nehemiah do as a curse sign when the nobles were taking their oath to help 
the poor (Neh 5:13)?",He put dust on his head,He broke a pot in front the nobles,He dug a pit in the ground,He shook out the folds of his robe,D,I
