book_name,book_code,chapter,question_number,question,option_a,option_b,option_c,option_d,correct_option,difficulty
GenesisMCQuestions.pdf,Gn,6,6,"What was God's determined response after seeing human's wickedness in  
Noah's day (Gen 6:7)?",To cleanse the earth with water,To rain repentance on the earth,To wipe humankind and animals off the earth,To bury the sin in the depths of the sea,C,B
GenesisMCQuestions.pdf,Gn,6,7,"After seeing humankind's evil, what was God's attitude toward Noah  
(Gen 6:8)?",Noah found favor in God's eyes,Noah was accepted by God,"Noah was pronounced ""good"" by God",Noah was chosen by God,A,B
GenesisMCQuestions.pdf,Gn,6,8,Noah was described as all of the following EXCEPT (Gen 6:9)?,Righteous,Blameless,Walked with God,Wise,D,I
GenesisMCQuestions.pdf,Gn,6,9,"In Noah's day, the earth was corrupt and filled with _______ (Gen 6:11f)",Immorality,Violence,Injustice,Dishonesty,B,I
GenesisMCQuestions.pdf,Gn,6,10,"T he ark Noah was commanded to build was approximately ______ feet  
long (Gen 6:15)",150,450,1500,5000,B,A
GenesisMCQuestions.pdf,Gn,6,11,How many stories or floors did Noah's ark have (Gen 6:16)?,1,2,3,4,C,I
GenesisMCQuestions.pdf,Gn,6,12,"What was God going to establish with those that entered into the ark  
(Gen 6:18)?",His blessing,His mercy,His justice,His covenant,D,I
GenesisMCQuestions.pdf,Gn,6,13,Who were NOT explicitly listed as present in the ark (Gen 6:18)?,Noah's wife,Noah's sons,Noah's grandchildren,Noah's sons' wives,C,A
GenesisMCQuestions.pdf,Gn,6,14,"How many animals of each kind was Noah to take on the ark according  
to the initial instruction of God (Gen 6:20)?",2,7,10,12,A,B
GenesisMCQuestions.pdf,Gn,6,15,All of the following were sons of Noah EXCEPT (Gen 6:10),Shem,Enosh,Ham,Japheth,B,B
GenesisMCQuestions.pdf,Gn,6,16,"All creatures that had ________ were going to be destroyed by the flood  
(Gen 6:17)",Sin and corruption,Been made from the earth,The breath of life,Been food for humans,C,I
GenesisMCQuestions.pdf,Gn,7,1,"When Noah was told to enter the ark, what quality did he have as the  
basis for being spared (Gen 7:1)?",He was wise,He believed God,He was righteous,He was faithful,C,A
GenesisMCQuestions.pdf,Gn,7,2,How many clean animals was Noah to take onto the ark (Gen 7:2)?,Two,Four,Seven,Ten,C,B
GenesisMCQuestions.pdf,Gn,7,3,"What was the reason given for Noah taking the animals on the ark  
(Gen 7:3)?",To keep the various kinds of anim als alive,To provide them with food on the ark,To save the animals from humankind's evil,To provide animals for sacrificing,A,B
GenesisMCQuestions.pdf,Gn,7,4,How many days did God tell Noah it would rain on the earth (Gen 7:4)?,Seven days and nights,Forty d ays and nights,One hundred and fifty days and nights,One and a half years,B,I
GenesisMCQuestions.pdf,Gn,7,5,How old was Noah when the flood came (Gen 7:6)?,One hundred years,Two hundred years,Five hundred years,Six hundred years,D,A
GenesisMCQuestions.pdf,Gn,7,6,How many people were there on the ark (Gen 7:13)?,8,10,14,Over 20,A,I
GenesisMCQuestions.pdf,Gn,7,7,Noah took all creatures that had ______ onto the ark (Gen 7:15),The spirit of God,Contact with humankind,The breath of life,Blood,C,I
GenesisMCQuestions.pdf,Gn,7,8,H ow did Noah get shut into the ark (Gen 7:16)?,He shut the door as God commanded,He harnessed the animals to pull the door closed,He and his sons shut the door,The Lord shut him in,D,B
GenesisMCQuestions.pdf,Gn,7,9,The waters covered the _________ by at least twenty feet (Gen 7:20),Rivers,Cities,Mountains,Trees,C,B
GenesisMCQuestions.pdf,Gn,7,10,"Which of the following were not given as part of the group that was  
destroyed by the flood with every living thing on the face of the earth  
(Gen 7:23)?",Fish of the sea,Birds of the air,Humans,Creatures that move on the ground,A,I
GenesisMCQuestions.pdf,Gn,7,11,How long did the waters flood the earth before subsiding (Gen 7 :24)?,One year,One hundred and fifty days,Forty days and nights,One month,B,A
GenesisMCQuestions.pdf,Gn,8,1,"God remembered all of the following just before getting the waters of the  
flood to recede EXCEPT (Gen 8:1)",Noah,The livestock,All the wild animals,The dry ground,D,A
GenesisMCQuestions.pdf,Gn,8,2,"All of the following were involved in the receding of the waters after the  
flood EXCEPT (Gen 8:1f)",The springs of the deep were closed,The rivers went back into their courses,The rains ceased,The wind blew over the earth,B,I
GenesisMCQuestions.pdf,Gn,8,3,On what mountains did the ark come to rest after the flood (Gen 8:4)?,Olives,Nebo,Ararat,Sinai,C,B
GenesisMCQuestions.pdf,Gn,8,4,"What bird did Noah first send out that flew back  and forth until the  
 waters receded (Gen 8:7)?",Dove,Hawk,Sparrow,Raven,D,I
GenesisMCQuestions.pdf,Gn,8,5,What bird came back to the ark with an olive leaf (Gen 8:11)?,Dove,Hawk,Sparrow,Raven,A,I
GenesisMCQuestions.pdf,Gn,8,6,"When the bird brought back an olive leaf, what did Noah conclude  
(Gen 8:11)?",There was food for the animals to eat,It was safe to leave the ark,The rest of the birds could be released,The waters had receded,D,B
GenesisMCQuestions.pdf,Gn,8,7,"What happened on the third attempt at sending out the same bird  
(Gen 8:12)?",The bird brought back a leaf,The bird did not return,The bird hovered over the ark,The bird brought back some food,B,I
GenesisMCQuestions.pdf,Gn,8,8,"What did God direct Noah and the animals to do after leaving the ark  
(Gen 8:17)?",To scatter all over the earth,To worship God only,To multiply in number on the earth,To never mix different kinds of animals again,C,B
GenesisMCQuestions.pdf,Gn,8,9,What was the first thing Noah built after  leaving the ark (Gen 8:20)?,An olive grove,A temple,A vineyard,An altar,D,B
GenesisMCQuestions.pdf,Gn,8,10,"How did God respond to Noah's sacrifice after leaving the ark  
(Gen 8:21)?",He smelled a pleasing aroma,He saw that it was good,He heard the prayer of Noah,He touched the dry ground,A,I
GenesisMCQuestions.pdf,Gn,8,11,"After the flood, God recognized what quality about humankind  
(Gen 8:21)?","While he had done evil, humankind repented and turned to God",The heart of humans was good,Every incl ination of his heart was evil from childhood,Humans now saw the need for a sacrifice for sin,C,I
GenesisMCQuestions.pdf,Gn,8,12,"Immediately after Noah's sacrifice, what did God promise (Gen 8:21)?",He would cause the rest of the waters to recede,He would not curse  the ground because of human evil,He would cause the sun to shine on the just and unjust,He would multiply the animals as He had in the garden of Eden,B,I
GenesisMCQuestions.pdf,Gn,8,13,"Immediately after Noah's sacrifice what did God promise would never  
cease (Gen 8:22)?",Summer and winter,Dew and rain,His unfailing love to humans,Sun shine and wind,A,I
GenesisMCQuestions.pdf,Gn,9,1,"Which of the following was not part of the blessing God gave Noah after  
the flood (Gen 9:1)?",He was to be fruitful and multiply in number,The beasts would fear humankind,Humans could eat moving creatures not just plants,Boats could be built to protect them from future floods,D,I
GenesisMCQuestions.pdf,Gn,9,2,"After the flood, humans were allowed to eat meat with one stipulation  
(Gen 9:4)",They were not to eat the fat,They were not to eat meat with the lifeblood in it,They were not to eat meat of unclean animals,They were not to eat meat killed by predators,B,I
GenesisMCQuestions.pdf,Gn,9,3,"What was the puni shment for anyone shedding the blood of a fellow  
human (Gen 9:6)?",His blood was to be shed by humans,He was to be banished,He was to be imprisoned forever,He was to offer a sacrifice for forgiveness,A,B
GenesisMCQuestions.pdf,Gn,9,4,"God's covenant with Noah and the animals after leaving the ark was that  
(Gen 9:11)",God would bless and multiply them,God would send his spirit as a dove on humankind,God would never again cut off all life with a flood,God would forgive the sins of humankind,C,I
GenesisMCQuestions.pdf,Gn,9,5,"What was a sign of God's covenant with Noah after the flood  
(Gen 9:13)?",The animals would fear humankind,All rain would be to refresh the earth not to destroy it,The ark would stay on Ararat forever,"Rainbow in the sky  
D:B:G n:9 
 
6.  God said that when he sees the rainbow what will He do (Gen 9:16)?  
 A. Bless humankind and the animals  
 B. Remembers his covenant with Noah  
 C. Stop the rain so as not to destroy again  
 D. Forgive the sins of humankind",B,I
GenesisMCQuestions.pdf,Gn,9,7,All of the following were sons of Noah except (Gen 9:18),Shem,Ham,Canaan,Japheth,C,B
GenesisMCQuestions.pdf,Gn,9,8,"Which son exposed the nakedness of his father, Noah (Gen 9:22)?",Shem,Ham,Canaan,Japheth,B,B
GenesisMCQuestions.pdf,Gn,9,9,Who was cursed after Noah awoke from his wine (Gen 9:25)?,Shem,Ham,Canaan,Japheth,C,I
GenesisMCQuestions.pdf,Gn,9,10,Whose God was blessed by Noah after his wine incident (Gen 9:26)?,Shem,Ham,Canaan,Japheth,A,A
GenesisMCQuestions.pdf,Gn,9,11,"Whose territory would increase as stated in Noah's blessing after his  
drunkness (Gen 9:26)?",Shem,Ham,Canaan,Japheth,D,A
GenesisMCQuestions.pdf,Gn,9,12,"What curse came on Canaan after the incident of Noah and the wine  
(Gen 9:25)?",He would be a wanderer for all his days,He would be a slave to Shem,He would fear and flee as animals pursued him,He would not be able to be fruitful and multiply,B,I
GenesisMCQuestions.pdf,Gn,10,1,"Gomer, Magog, Ashkenaz, Tarshish and other maritime seafarers were  
descendants of whom (Gen 1 0:2ff)?",Shem,Ham,Japheth,Canaan,C,A
GenesisMCQuestions.pdf,Gn,10,2,"The founder of Babylon, Nineveh, Akkad was a descendant of whom  
(Gen 10:9f)?",Shem,Ham,Japheth,Canaan,B,A
GenesisMCQuestions.pdf,Gn,10,3,Who was the builder of Nineveh (Gen 10:11)?,Peleg,Gomer,Nimrod,"Japheth  
C:A: :Gn:10  
 
4.  Nimrod was a  (Gen 10:9)  
 A. Great warrior before the Lord  
 B. A great explorer of the earth  
 C. A great sailor of the seas  
 D. A mighty hunter before the Lord",D,I
GenesisMCQuestions.pdf,Gn,10,5,"Which one of Noah's grandsons popu lated Sodom, Gaza and Sidon  
(Gen 10:19)?",Shem,Ham,Japheth,Canaan,D,B
GenesisMCQuestions.pdf,Gn,10,6,"In the time of  which descendant of Shem was the earth divided  
(Gen 10:25)?",Peleg,Ludites,Gomer,Nimrod,A,A
GenesisMCQuestions.pdf,Gn,10,7,The Philistines came from which of Noah's three sons (Gen 10:13)?,Shem,Ham,Japheth,Magog,B,A
GenesisMCQuestions.pdf,Gn,10,8,"Who was the father of the Hittites, Jebusites, and Amorites (Gen 10:15)?",Magog,Gomer,Canaan,Nimrod,C,I
GenesisMCQuestions.pdf,Gn,11,1,"Prior to the tower of Babel, what did the whole world have in common  
(Gen 11:1)?",Sacrificing to angels,Lived in one city,One language,One food source,C,B
GenesisMCQuestions.pdf,Gn,11,2,The tower of Babel was built out of (Gen 11:3f),Bricks and cement,Stone and mortar,Stone and tar,Bricks and tar,D,I
GenesisMCQuestions.pdf,Gn,11,3,Why did humankind build the tower of Babel (Gen 11:4)?,So that they would not be scattered over the earth,So that they could worship their own go ds,So that they could become like God,So that a flood would never destroy everyone again,A,B
GenesisMCQuestions.pdf,Gn,11,4,"By confusing their language all of the following resulted at Babel  
EXCEPT (Gen 11:9)",People were scattered over the face of the earth,People of different languages fought each other,People stopped building the tower,People could not understand each other,B,I
