book_name,book_code,chapter,question_number,question,option_a,option_b,option_c,option_d,correct_option,difficulty
Job,Jb,2,26,Which one of the following was not one of Job's three friends (Job 2:11)?,Elihu the Buzite,Eliphaz the Temanite,Bildad the Shuhite,"Zophar the Naamathite  
19",A,B
Job,Jb,2,27,From what tribal background was Eliphaz (Job 2:11)?,Shuhite,Temanite,Naamathite,Buzite,B,A
Job,Jb,2,28,Bildad was from what tribal background (Job 2:11)?,Temanite,Naamathite,Shuhite,Buzite,C,A
Job,Jb,2,29,Zophar was from what tribal background (Job 2:11)?,Shuhite,Temanite,Buzite,Naamathite,D,A
Job,Jb,2,30,Why did Job's three friends come to him (Jo b 2:11)?,To see his great suffering,To encourage him in his suffering,To sympathize with him,"To discuss his plight with him  
 C:B:Jb:2  
31. What did Job's three friends do before they came to Job (Job 2:11)?  
  A. They confessed their sins and offered sacrifices  
20 
 
 B. They heard of all the troubles that had come upon Job  
 C. They prayed and offered sacrifices to God  
 D. They sought the Lord and purified themselves",B,I
Job,Jb,2,32,"What is noted by the narrator when the three friends first saw  Job from a distance 
(Job 2:12)?",They could hardly recognize him,They remembered his former prosperity,They saw a cloud of dust,They could not believe their eyes,A,I
Job,Jb,2,33,When Job's friends first met him they did all of the following  EXCEPT (Job 2:13)?,They wept aloud,They put on sackcloth,They tore their robes,They sprinkled dust on their heads,B,B
Job,Jb,2,34,What did Job's friends do with him for seven days and nights (Job 2:13)?,Offered sacrifices on Job's behal f,Threw dust in the air and wept,Sat on the ground in silence,Observed his plight and offered counsel,C,B
Job,Jb,2,35,Why did Job's friends sit on the ground in silence for seven days (Job 2:13)?,Because they did not know what to say,Beca use they feared God and his judgment on Job,"Because they realized that Job had committed a great sin  
21",Because they saw how great his suffering was,D,B
Job,Jb,3,1,"What did Job do when he opened his mouth after the two attacks from Satan/the 
challenger (Job 3:1)?",He cursed God,He cursed his wife,He cursed the day of his birth,He cursed the day of his death,C,B
Job,Jb,3,2,What did Job request would perish (Job 3:3)?,The sun and moon,The day of his birth,The day when his life was destroyed,The day when God created the world,B,B
Job,Jb,3,3,What was said at night that Job wished would perish (Job 3:3)?,A boy is conceived,Unto us a child is born,We wish for a child,Let us have a child,A,A
Job,Jb,3,4,Job wanted all of the following for the day of his birth EXCEPT (Job 3:4),May it turn to darkness,May it never see the rain,May God not care for it,May no light shine on it,B,A
Job,Jb,3,5,"Job wanted all of the following for the day of his b irth EXCEPT (Job 3:5)  
23",May utter darkness claim it,May a cloud settle over it,May the sun not be seen by it,May blackness overwhelm it,C,A
Job,Jb,3,6,What did Job want for the day of his birth (Job 3:6)?,That it perish  from the earth,That it be counted as a day for cursing,That it be swept away into the depths of the sea,That it not be included in the days of the year,D,A
Job,Jb,3,7,What did Job not want to happen on the day of his birth (Job 3:7)?,A celebration,A time of wine and song,A shout for joy,A song of praise,C,I
Job,Jb,3,8,Who did Job want to curse the day of his birth (Job 3:8)?,Those who chase wild donkeys,Those who rouse Leviathan,Those who wrestle with Behemoth,Those who know where the eagle rests,B,B
Job,Jb,3,9,Who did Job want to curse the day of his birth (Job 3:8)?,Those who curse days,The magicians of the court,"His father and mother  
24",The sages of the palace,A,B
Job,Jb,3,10,What did Job not want the day of his birth to see (Job 3:9)?,The ends of the earth,The first rays of dawn,The sun and moon,The flowing green grass,B,B
Job,Jb,3,11,What did Job want the day of his birth to hide from his eyes (Job 3:10)?,Injustice,Suffering,Trouble,Death and destruction,C,I
Job,Jb,3,12,What did the day of Job's birth not shut (Job 3:10)?,The windows of heaven,The doors of the womb,The gates of the city,The door of the sheep pen,B,B
Job,Jb,3,13,When does Job wish that he h ad died (Job 3:11)?,When he came from the womb,When he was conceived,When he took his first breath,When he took his first steps,A,B
Job,Jb,3,14,"How does Job see what would be his state had he died at birth (Job 3:13)?  
25",He would be covered  by the darkness,He would be lying down in peace,He would be resting in heaven,He would be forever happy,B,B
Job,Jb,3,15,With whom does Job see himself if he had died at birth (Job 3:14)?,The innocents of the land,The righteous and blameless,The kings and rulers of the earth,Those who forever enjoy their resting place,C,B
Job,Jb,3,16,How does Job typify the kings of the earth (Job 3:14)?,As those who sat on ivory thrones,As those who rewarded the blameless,As those who ruled in righteousness,As those who built palaces now in ruins,D,B
Job,Jb,3,17,With what does Job say the princes filled their houses (Job 3:15)?,Gold,Diamonds,Silver,Ivory,C,A
Job,Jb,3,18,Like what did Job want to be hidden in the gro und (Job 3:16)?,A seed sown in the spring,A still born baby,"A root of a tree  
26",A buried treasure,B,B
Job,Jb,3,19,Like what kind of infant does Job desire to be (Job 3:16)?,One who never saw the light of day,One who never cried out,One who never knew right from wrong,One who slipped away,A,B
Job,Jb,3,20,What do the wicked cease from at death (Job 3:17)?,Plotting,Turmoil,Violence,Deceit,B,A
Job,Jb,3,21,Who find rest in death (Job 3:17)?,The righteous,The upright,The weary,The sufferer,C,I
Job,Jb,3,22,What to captives no longer hear upon their death (Job 3:18)?,The cries of their children,The prayers of the helpless,The songs of lament,The slave driver's shout,D,I
Job,Jb,3,23,"What happens to slaves upon their death (Job 3:19)?  
27",They are laid next to their masters,They never again hear the sound of the whip,They are freed from their owners,They are at rest forever,C,I
Job,Jb,3,24,Who does Job ask why th ey are given light (Job 3:20)?,To those in despair,To those in misery,To those in distress,To those in pain,B,I
Job,Jb,3,25,Who does Job ask why they were given life (Job 3:20)?,Those bitter of soul,Those who face the death of their children,Those who are racked with pain,Those suffering,A,I
Job,Jb,3,26,What does Job say some people search for as for hidden treasure (Job 3:21)?,Wisdom,Death,Rest,Forgiveness,B,B
Job,Jb,3,27,When are some filled with gladness an d rejoice (Job 3:22)?,When they see justice done,When they are blessed by God,"When they reach the grave  
28",When their misery is over,C,B
Job,Jb,3,28,What does Job say about a person's way (Job 3:23)?,It is full of pain and sorrow,It is crooked,It is full of thorns,It is hidden,D,B
Job,Jb,3,29,What does Job say his sighing has become like (Job 3:24)?,A slave's final breath,A bitter spice,His daily food,His life song,C,B
Job,Jb,3,30,To what does Job liken his groans (Job 3:24)?,Like the growl of a hungry lion,Like pouring out water,Like withered grass,Like a sighing dove,B,I
Job,Jb,3,31,What does Job lament has come upon him (Job 3:25)?,What he feared,The punishment of the wicked,What he could never have imagined,Pain and suffering,A,B
Job,Jb,3,32,"What does Job lament has happened to him (Job 3:25)?  
29",The punishment of the wicked,What he dreaded,What he could never have imagined,Pain and suffering,B,I
Job,Jb,3,33,"While Jo b claims he has no rest, what does he claim that he does have (Job 3:26)?",Sorrow,Pain,Turmoil,Hopelessness,C,I
Job,Jb,3,34,Job laments that he does not have all of the following EXCEPT (Job 3:26)?,Rest,Peace,Quietness,Serenity,D,I
Job,Jb,4,1,Who was the first of the friends to respond to Job (Job 4:1)?,Bildad the Shuhite,Zophar the Naamathite,Eliphaz the Temanite,Elihu the Buzite,C,B
Job,Jb,4,2,Eliphaz ventures a word with Job and asks him if he will  be _______ (Job 4:2),Offended,Hurt,Receptive,Impatient,D,I
Job,Jb,4,3,Eliphaz asks Job to think about what he had Job done to many (Job 4:3),Lifted up,Donated,Instructed,Benefitted,C,I
Job,Jb,4,4,"Eliphaz notes, what had Job strengthened (Job 4:3)?",Weak legs,Feeble hands,Poor mouths,Empty stomachs,B,I
Job,Jb,4,5,"Eliphaz notes, what had Job supported (Job 4:4)?","Those who stumbled  
31",Those who were in need,The fatherless,"Victims of violence  
A:B:Jb :4 
6. Eliphaz says, what was Job's response when trouble comes up him (Job 4:5)?  
  A. He is proud  
 B. He is discouraged  
 C. He is stubborn  
 D. He is unrepentant",B,B
Job,Jb,4,7,"Eliphaz says, what had made Job dismayed (Job 4:5)?",Wickedness,A curse,Trouble,Disease,C,B
Job,Jb,4,8,What does Eliphaz say should be Job's confidence (Job 4:6)?,His righteousness,The fear of God,His uprightness,His piety,D,B
Job,Jb,4,9,What does Eliphaz say should be Job's hope (Job 4:6)?,His righteous paths,His loyalty to God,His blameless ways,"His faithfulness  
32",C,B
Job,Jb,4,10,What does Eliphaz ask Job (Job 4:7)?,Are not the righteous rewarded?,Who being innocent has ever perished?,Will not the God of all the earth do rig ht?,Who suffers under God's almighty hand?,B,B
Job,Jb,4,11,Who does Eliphaz ask were they ever destroyed (Job 4:7)?,The upright,The righteous,The blameless,The pious,A,B
Job,Jb,4,12,Who does Eliphaz say reap trouble (Job 4:8)?,The wicked,Those who sow trouble,Those who plot evil,Those who ignore the poor,B,B
Job,Jb,4,13,Who does Eliphaz say reap trouble (Job 4:8)?,The wicked farmers,Those who uproot the poor,Those who plow evil,Those who plant violence,C,B
Job,Jb,4,14,On what basis does Eliphaz say that those who sow trouble reap it (Job 4:8)?,"A spirit told him  
33",It is a proverb full of wisdom,He has experienced it,He has observed it,D,B
Job,Jb,4,15,Eliphaz says how do those who sow tro uble perish (Job 4: 9)?,By starving from a famine,By their own evil,By the breath of God,By the command of God,C,B
Job,Jb,4,16,Eliphaz says how are those who plow evil are no more (Job 4:9)?,By the sword of the Lord,By the blast of God's anger,By the angels of God,By death and disease,B,B
Job,Jb,4,17,"What, according to Eliphaz, get broken (Job 4:10)?",The teeth of great lions,The backs of the wild donkey,The walls of the wicked,The doors of evildoers,A,I
Job,Jb,4,18,"According to Eliphaz, why does the lion perish (Job 4:11)?",In a drought,For lack of prey,When hunted by the righteous,"At God's command  
34",B,B
Job,Jb,4,19,What was brought to Eliphaz in secret (Job 4:12)?,Strength,An answer,A word,A reward,C,B
Job,Jb,4,20,How was a word brought to Eliphaz (Job 4:12)?,In uprightness,By the mouth of God,Silently,Secretly,D,B
Job,Jb,4,21,How was a word brought to Eliphaz (Job 4:13)?,"By the mouth of God  
  B, In the thunder of Go d 
 C. In a disquieting dream  
 D. In a vision at sunrise  
C:B:Jb:4  
22. What was Eliphaz's response to the revelatory dream in the night (Job 4:14)?  
  A.  Enlightenment and understanding",Fear and trembling,Silence,Joy and rejoicing,B,B
Job,Jb,4,23,What does Eliphaz went past his face (Job 4:15)?,"A spirit  
35",A fiery cloud,A divine arrow,A bright light,A,B
Job,Jb,4,24,What was Eliphaz's response to the revelatory dream in the night (Job 4:15)?,His teeth chattered,His hair stood on  end,His legs shook,He fell to the ground,B,B
Job,Jb,4,25,What did Eliphaz hear from the spirit that glided past his face (Job 4:16)?,Silence,The clash of thunder,A hushed voice,A still small voice,C,B
Job,Jb,4,26,What question did Eliph az hear from the spirit that glided past his face (Job 4:17)?,Can you bind the chains of Pleiades?,Can you raise your voice to the clouds?,Can you trust the wild ox to haul your grain?,Can a mortal be more righteous than God?,D,B
Job,Jb,4,27,What question did Eliphaz hear from the spirit that glided past his face (Job 4:17)?,Can you bind the chains of Pleiades?,Can you raise your voice to the clouds?,Can a strong man be more pure than his Maker?,"Can you trust the wild ox to haul your grain?  
36",C,B
Job,Jb,4,28,What did the spirit say to Eliphaz that God does with his angels (Job 4:18)?,Sits on his throne before them,Charges them with error,Leads them as their king,Sends them on their missions,B,I
Job,Jb,4,29,Who did  the spirit say to Eliphaz does God not trust (Job 4:18)?,His servants,His people,The righteous,The upright,A,I
Job,Jb,4,30,How did the spirit that talked to Eliphaz portray humans (Job 4:19)?,As those whose breath is in their mouths,As those who dwell in houses of clay,As those who cannot maintain their lives,As those are proud and arrogant,B,B
Job,Jb,4,31,How did the spirit that talked to Eliphaz portray humans (Job 4:19)?,As those whose breath is in their mouths,As th ose who cannot maintain their lives,As those whose foundations are in the dust,As those are proud and arrogant,B,I
Job,Jb,4,32,How did the spirit that talked to Eliphaz portray humans (Job 4:19)?,"As those whose breath is in their mouths  
37",As those who cannot maintain their lives,As those are proud and arrogant,As those crushed more easily than a moth,D,B
Job,Jb,4,33,How did the spirit tell Eliphaz people perish forever (Job 4:20)?,In the dust,Without justice,Unnoticed,Like a flame in a pot,C,B
Job,Jb,4,34,How did the spirit tell Eliphaz people die (Job 4:21)?,Without understanding,Without wisdom,Without justice,Without knowing why,B,B
Job,Jb,4,35,How does the spirit describe to Eliphaz how a person dies (Job 4:21)?,The cords of his tent are pulled up,The breath of his mouth expires,"The eyes that see, see no longer",Like the grass he quickly withers away,A,B
Job,Jb,5,1,What kills a fool (Job 5:2)?,Foolishness,Folly,Resentment,Arrogance,C,I
Job,Jb,5,2,What slays the simple (Job 5: 2)?,Folly,Gossip,Lack of understanding,Envy,D,I
Job,Jb,5,3,What has Eliphaz seen concerning a fool (Job 5:3)?,Him displaying his folly,Him wandering astray,Him taking root,Him hurting the innocent,C,B
Job,Jb,5,4,What happens to the house of the fool (Job 5:3)?,It comes to nothing,Suddenly it was cursed,It falls into the dust,It is burned to the ground,B,B
Job,Jb,5,5,What are the children of a fool (Job 5:4)?,"Far from safety  
39",Cursed all their lives,Destined to failure,Without wisdom and guidance,A,B
Job,Jb,5,6,What happens to the children of a fool (Job 5:4)?,They are abandoned to folly,They are crushed in court,They are left to destruction,They will never stand before kings,B,B
Job,Jb,5,7,What do the children of the fool not have (Job 5:4)?,An adviser,A redeemer,A defender,"A friend  
C:B: Jb:5 
8. What do the hungry consume (Job 5:5)?  
  A. The wicked's house  
 B. The field of the sluggard  
 C.  The widow's garden  
 D. The fool's harvest",D,I
Job,Jb,5,9,For what do the thirsty pant (Job 5:5)?,The wine of the righteous,The water of the just,The wealth of the fool,"Springs of living water  
40",C,B
Job,Jb,5,10,What does not spring from the soil (Job 5:6)?,Folly,Hardship,Evil,A harvest,B,B
Job,Jb,5,11,What does not sprout from the ground (Job 5:6)?,Trouble,Wickedness,Folly,Deception,A,B
Job,Jb,5,12,To what is a man born (Job 5:7)?,Wickedness,Trouble,Folly,Deception,B,B
Job,Jb,5,13,Like what is a person born to trouble (Job 5:7)?,As grass withers in a single day,As the wind blows away chaff,As surely a s sparks fly upward,As surely as a fool is consumed by his folly,C,B
Job,Jb,5,14,What would Eliphaz do if he were Job (Job 5:8)?,"Repent in dust and ashes  
41",Confess his sins to God,Maintain his integrity,Appeal to God,D,B
Job,Jb,5,15,What woul d Eliphaz do if he were Job (Job 5:8)?,Repent in dust and ashes,Confess his sins to God,Lay his cause before God,Maintain his integrity,C,B
Job,Jb,5,16,What does Eliphaz say God does (Job 5:9)?,Sets the boundaries of the sea,Wonders that cannot be fathomed,Orders the stars of the heavens,Maintains justice in the land,B,B
Job,Jb,5,17,Eliphaz observes that God provides what for the earth (Job 5:10)?,Rain,Order,Righteousness,Justice,A,B
Job,Jb,5,18,"According to  Eliphaz , who does God set on high (Job 5:11)?",The poor,The lowly,The blameless,"The fatherless  
42",B,B
Job,Jb,5,19,"According to Eliphaz , what does God do for those who mourn (Job 5:11)?",He listens to t heir prayers,He blesses them,He lifts them to safety,He comforts them in their affliction,C,B
Job,Jb,5,20,Whose plans does God thwart according to Eliphaz (Job 5:12)?,The wicked,Evildoers,The proud,The crafty,D,B
Job,Jb,5,21,"According to Eliphaz, who is caught in their craftiness by God (Job 5:13)?",The wicked,Evildoers,The wise,The proud,C,B
Job,Jb,5,22,"According to Eliphaz, what happens to the schemes of the wily (Job 5:13)?",They come to naught,They are swept away,They are foiled,They come back on themselves,B,I
Job,Jb,5,23,"According to Eliphaz, what comes upon the wily (Job 5:14)?","Darkness  
43",Calamity,Disaster,Famine,A,A
Job,Jb,5,24,"According to Eliphaz, what happens to the wily (Job 5:14)?",They seek for bread crumbs,They grope as in the night,They harvest thorns,They reap the whirlwind,B,B
Job,Jb,5,25,"According to Eliphaz, who does God save from the sword of the wily (Job 5:15)?",The fatherless,Widows,The needy,Those who fear the Lord,C,I
Job,Jb,5,26,"According to Eliphaz, from what does God save the needy (Job 5:15)?",The arrows of the wicked,The plots of evildoers,The devastation that comes on the wicked,The sword of the wily,D,B
