book_name,book_code,chapter,question_number,question,option_a,option_b,option_c,option_d,correct_option,difficulty
Esther,ES,2,22,What treatments did the women receive for the first six months (Est 2:12)?,Oil of myrrh,Frankincense message,Perfumes and cosmetics,Nail painting and hair trea tments,A,A
Esther,ES,2,23,How did the girls go to the king (Est 2:13)?,They would be carried in on a couch,They could take anything they wanted with them,They carried a gold crown,They wore purple robes,B,A
Esther,ES,2,24,When would the women be brought to the king and return (Est 2:14)?,In the morning and then return in the evening,At noon and then return in the evening,In the evening and then return the next morning,At sun down and then return as sun rise,C,I
Esther,ES,2,25,What role did Shaashgaz play in the king’s court (Est 2:14)?,He was over the harem,He was an assistant to Hegai,He was over the food that the women ate,He was in charge of the concubines,D,I
Esther,ES,2,26,Who was Esther’s father (Est 2:15)?,Abihail,Mordecai,Bigthana,Elkanah,A,A
Esther,ES,2,27,"Abihail, Esther’s father, was Mordecai’s ______ (Est 2:15)",Brother,Uncle,Father,"Cousin  
11",B,I
Esther,ES,2,28,What did Esther take with her when she went to meet Xerxes (Est 2:15)?,A crown of gold and a handful of fragrant flowers,Only what Mordecai had directed her to take,Only what Hegai suggested,A royal scepter and a flasket of wine,C,I
Esther,ES,2,29,When was Esther taken to the royal residence (Est 2:16)?,In Xerxes’ fo urth year,In Xerxes’ fifth year,In Xerxes’ sixth year,In Xerxes’ seventh year,D,A
Esther,ES,2,30,In what month was Esther taken to the royal residence (Est 2:16)?,The tenth month,The eighth month,The sixth month,The third month,A,A
Esther,ES,2,31,What was the Persian tenth month called (Est 2:16)?,Shavuot,Kislev,Tebeth,Nissan,C,A
Esther,ES,2,32,"What did the king do showing his favor of Esther over all of the other women (Est 
2:17)?",He held out his hand to her,He gave her a purple robe,He put a royal crown on her head,He anointed her with myrrh,C,B
Esther,ES,2,33,"Besides a banquet in Esther’s honor what did the king also do indicating his selection 
of Esther (Est 2:18)?",He proclaimed a holiday and gave gif ts,He gave each city a holiday from taxes for three months,He sent messengers throughout the kingdom announcing it,He declared seven days of celebration throughout the kingdom,A,B
Esther,ES,2,34,Where was Mordecai when he heard of the plot to as sassinate Xerxes (Est 2:21)?,In the citadel of Susa,In the king’s  gate,"In storehouse  
12",On the roof of his house,B,I
Esther,ES,2,35,"Who were the two fellows who plotted to kill Xerxes that Mordecai found out about 
(Est 2:21)?",Bigthana and Ter esh,Abagatha and Carcas,Carshena and Shethar,Marsena and Tarshish,A,A
Esther,ES,2,36,What did Mordecai find out about as he sat in the king’s gate (Est 2:21)?,That Esther was to be chosen as queen,That Heman was plotting to kill Esther,That there was about to be a famine in the land,That there was a plot to kill Xerxes,D,B
Esther,ES,2,37,Who told the king of the plot to kill him (Est 2:22)?,Bigthana,Hegai,Esther,Mordecai,C,B
Esther,ES,2,38,What happened to the two men who plotted to kill King Xerxes (Est 2:23)?,They escaped into the desert,They were dragged to death behind the king’s chariot,They were beheaded in the king’s presence,They were hanged on gallows,D,B
Esther,ES,2,39,What was recorded in the annals o f the king (Est 2:23)?,The plot against Xerxes that Mordecai had exposed,The record of all the virgins brought into the king’s palace,The victories of Heman,The family background of all the virgins in the king’s harem,A,B
Esther,ES,3,1,Who did Xerxes honor more than all his other nobles (Est 3:1)?,Haman,Mordecai,Memucan,"Hegai  
 E. Cyrus",A,B
Esther,ES,3,2,Where did the royal officials knee before Haman (Est 3:2)?,At the king’s palace,In the citadel at Susa,At the king’s gate,By the king’s throne,C,B
Esther,ES,3,3,Who asked Mordecai why he disobeyed the king’s command (Est 3:3)?,Haman,The palace eunuchs,The captain of the guard,The royal officials,D,A
Esther,ES,3,4,What enraged Haman (Est 3:5)?,That Mordecai would not move out of the way when Haman passed by,That Mordecai would not kneel down or pay him honor,That Mordecai was related to Queen Esther,That he was a Jew in a Pe rsian court,B,B
Esther,ES,3,5,What did Haman want to do (Est 3:6)?,Kill Queen Esther,Exile Mordecai and his family,Kill all of the Jews in the whole kingdom of Xerxes,Enslave all the Jews who would not bow before him,C,B
Esther,ES,3,6,What was the fir st month called (Est 3:7)?,Tishlev,Shavuot,Tebeth,Nissan,A,A
Esther,ES,3,7,What month did the lot that was cast for destroying the Jews fall (Est 3:7)?,Tishlev,Shavuot,Tebeth,"Adar  
14",D,A
Esther,ES,3,8,How did they determine what month the Jews would be destroyed (Est 3:7)?,A prophet of told them,They consulted with the wise men of Xerxes palace,They cast lots,Consulted with their gods,C,B
Esther,ES,3,9,What is the casting of lots called (Est 3:7)?,Urim,Sheker,Pasach,Pur,D,B
Esther,ES,3,10,What month did the lot that was cast for destroying the Jews fall (Est 3:7)?,First,Fifth,Ninth,Twelfth,D,I
Esther,ES,3,11,How did Haman described the Jews to the king (Est 3:8)?,Their customs are different and they do not obey the king’s laws,They do not pay tribute to the king or honor him,They do not pay homage to the gods of Persia,They do not allow their children to intermarry with the Persians,A,B
Esther,ES,3,12,What decree did Haman request from King Xerxes (Est 3:9)?,To exile all the Jews out of the Persian empire,To destroy all the Jews,To drown all the Jews in the river,To burn all the homes of the Jews,B,B
Esther,ES,3,13,What did Haman say he would do to facilitate the  destruction of the Jews (Est 3:9)?,Order his men to carry out the king’s command,Head the army that would carry out the king’s command,Give the king his vineyard that was adjacent to the palace,Put ten thousand talents of silver into the  royal treasury,D,I
Esther,ES,3,14,Haman was from what tribal family (Est 3:10)?,Ammonite,Jebusite,Agagite,Edomite,C,B
Esther,ES,3,15,What title was given to Haman (Est 3:10)?,The enemy of the Jews,The destroyer of God’s people,The Queen’ s adversary,The slayer of the exiles,A,I
Esther,ES,3,16,Haman was the son of ________ (Est 3:10),Bigthai,Memucan,Hammedatha,Darius,C,A
Esther,ES,3,17,What did the king give to Haman to carry out his destruction of the Jews (Est 3:10)?,His chariot,His signet ring,His scepter,Access to the captain of the guard,B,I
Esther,ES,3,18,What did the king refuse from Haman (Est 3:11)?,His offer to use his own men to kill the Jews,His building of gallows to hang the Jews,His offer to  seal the gates so the Jews of Susa could not escape,His offer of money in order to fund the killing of the Jews,D,I
Esther,ES,3,19,Who wrote out the script of the decree to kill the Jews to every province (Est 3:12)?,Haman,The royal secretaries,The scribes of Enuk,The palace eunuchs,B,B
Esther,ES,3,20,On what day and month was the edict against the Jews written out (Est 3:12)?,The thirteenth day of the first month,The tenth day of the seventh month,The first day of the fifth month,The last day of the twelfth month,A,A
Esther,ES,3,21,How was the decree ordering the death of the Jews completed (Est 3:12)?,It was sealed with the king’s ring,Wax was melted sealing the edge of the decree,Haman marked each one with his ow n blood,An imprint of it was inscribed in stone,A,B
Esther,ES,3,22,"The decree explicitly ordered the destruction of all of the following EXCEPT  (Est 
3:13)",The women,The children,The old,The priests,D,I
Esther,ES,3,23,On what day and month were all the Jews to be destroyed (Est 3:13)?,The first day of the first month,The thirteenth day of the twelfth month,The tenth day of the tenth month,The seventh day of the seventh month,B,A
Esther,ES,3,24,The twelfth month when the Jews were to be  destroyed was called ______ (Est 3:13)?,Tishlev,Shavuot,Tebeth,Adar,D,A
Esther,ES,3,25,What did Haman’s decree allow for beyond the killing of the Jews (Est 3:14)?,The destruction of all the Jewish altars,The destruction of their holy books,The plundering of their goods,The taking of their land,C,I
Esther,ES,3,26,The decree of Haman against the Jews was to go out to what extent (Est 3:14)?,Throughout all the provinces and all nationalities,Throughout the whole city o f Susa,From Susa to Memphis,From the Tigris to the Euphrates,A,I
Esther,ES,3,27,"What was the response of the city of Susa after hearing the edict of Haman (Est 
3:15)?",They were over joyed,They were bewildered,They were appalled,They wer e surprised,B,I
Esther,ES,3,28,After the edict was issued what did the king and Haman do (Est 3:15)?,Sat down to drink,They each went to their own homes,They ordered a celebration for the next day,"They went to the temple of Enduk to worship the gods of Persia  
17",A,I
Esther,ES,4,1,"Mordecai did all of the following when he found out about Haman’s plot and the 
decree EXCEPT (Est 4:1)",He tore his clothes,He put on sackcloth and ashes,He went into the city wailing,He sent a message to Esther,D,B
Esther,ES,4,2,Who was not allowed inside the king’s gate (Est 4:2)?,No one who was grieving,No one wearing sackcloth,No one with torn robes,"No who was not Persian  
B:B:ES :4 
3. Where was one wearing sackcloth not able to enter (Est 4:2)?  
  A. The citadel of Susa  
 B. The palace of the king  
 C. The king’s gate  
 D. The city of Susa",C,B
Esther,ES,4,4,When the decree went out to the provinces what did many lay in (Est 4:3)?,Sackc loth and ashes,The dirt,The dust,Their beds,A,I
Esther,ES,4,5,"When the decree went out to the provinces what accompanied the Jews weeping (Est 
4:4)?",Psalms of lament,Sacrifices and prayers to God,Selling of their goods,Fasting,D,B
Esther,ES,4,6,Who told Esther of the decree to kill the Jews (Est 4:4)?,The temple guards,The eunuchs,Her palace friends,Hegai the head of the harem,B,B
Esther,ES,4,7,"What did Esther initially send to Mordecai when she found out about the decree ( Est 
4:4)?",Clothes to put on instead of sackcloth,"Food and wine  
19",A note telling what she was planning on doing,A horse and chariot for him to flee,A,I
Esther,ES,4,8,"What was Mordecai’s response to Esther’s gift of clothes to replace his sackcloth (Est 
4:4)?",He accepted them gladly,He would not accept them,He gave the clothes to some of his family,He sold the clothes,B,B
Esther,ES,4,9,What did Esther send Hathach to find out from Mordecai (Est 4:5)?,What she should do,Who was beh ind the decree,What was troubling him,Why the king had given that order,C,B
Esther,ES,4,10,Who was Hathach (Est 4:5)?,One of Esther’s eunuch’s,One of Esther’s handmaidens,Esther’s cousin,The daughter of King Xerxes,A,A
Esther,ES,4,11,What detail did Mordecai tell Hathach the Queen’s eunuch (Est 4:6)?,The reason why Haman had ordered the decree,How many servants Haman had who were ready to kill Jews,How many chariots Haman had to kill Jews,The exact amount of money  Haman had promised to pay the treasury,D,I
Esther,ES,4,12,What did Mordecai send to Queen Esther by the hand of Hathach (Est 4:8)?,A copy of the decree,A golden rose,A copy of the Law of Moses,A request for the king,A,B
Esther,ES,4,13,What did Mordec ai urge Esther to do (Est 4:8)?,Flee from the palace before she was discovered,Enter the king’s presence and plead for her people,Remind the king how faithful Mordecai had been,Expose Haman’s plot,B,B
Esther,ES,4,14,"What hesitation did Esther hav e when she sent a note back to Modecai by the hand of 
Hathach (Est 4:11)?","The fact that she was a Jew was known throughout the kingdom  
20",Haman had poisoned the king’s thinking,No one could approach the king in the inner court without being su mmoned,"It was the time of the festival when the king was drunk and could be easily 
angered",C,B
Esther,ES,4,15,"What was the only exception that one could approach the king without being 
summoned (Est 4:11)?",If the king took off his crown in the presence of the person entering,If the king raised his hand as the person was entering,If the king unbuckled his sword as the person entered the king’s presence,If the king extended the gold scepter to the person entering,D,B
Esther,ES,4,16,"How lo ng had Esther not been summoned by the king as Esther contemplated 
entering his presence to plead for her people (Est 4:11)?",Ten days,Twenty days,Thirty days,Fifty days,C,A
Esther,ES,4,17,"What would happen to the person who entered the king’s pr esence uninvited (Est 
4:11)?",The person would be exiled from the kingdom,The person would be killed,The person would be put in prison,The person would be beaten,B,B
Esther,ES,4,18,"What did Mordecai response when Esther expressed her hesitation about approaching 
the king (Est 4:14)?",Deliverance for the Jews would arise from another place,She would be responsible for the death of her family,God would judge between her and Mordecai,God would slay the king’s firstborn,A,B
Esther,ES,4,19,"U nder what condition did Mordecai tell Esther God would raise up deliverance from 
another place (Est 4:14)?",If she could not speak to the king,If the king decided she should die,If she fled,If she kept silent,D,B
Esther,ES,4,20,"What classic line did Mordecai tell Esther as he was asking her to plead for the Jews 
to the king (Est 4:14)?","Who knows that you have come to royal position for such a time as this  
21",May the Lord bless you and keep you and be gracious unto you,Those who wait on the Lord will renew their strength and fly like eagles,All those who trust in the Lord will not be disappointed,A,B
Esther,ES,4,21,What request did Esther send back to Mordecai (Est 4:15)?,That he and the Jews of the kingdom pray for God’s help,That he and the Jews of Susa fast for three days,That the Jews prepare to flee to the mountains,That he pray for her day and night,B,B
Esther,ES,4,22,For how many days did Esther ask Mordecai and the Jews of Susa to fast (Est 4:15)?,Three days,Five days,Seven days,Forty days and nights,A,A
Esther,ES,4,23,What attitude did Esther have about going in to plead with the king (Est 4:16)?,God will deliver me,The king will spare my people,"If I perish, I perish",How can I not stand up fo r my people,C,B
Esther,ES,5,1,What did Esther wear to meet the king after the decree was given (Est 5:1)?,Her golden crown,Her royal robes,Sackcloth and ashes,A necklace that Xerxes had given her,B,A
Esther,ES,5,2,"Where was the king when Esther went to meet him after the decree was given (Est 
5:1)?",Looking out over the city of Susa,Preparing for battle,Sitting at a banquet,Sitting on his royal throne,D,I
Esther,ES,5,3,Wh at did King Xerxes do to signal Esther could approach him (Est 5:2)?,He rose as she entered the king’s hall,He told his eunuch’s to bring her in,He held out his gold scepter,He motioned that she should take her place on the queen’s throne,C,B
Esther,ES,5,4,"What did Esther do when she approached the king after the decree was given ( Est 
5:2)?",She touched the tip of the scepter,She presented the king with some of his favorite food,She bowed her face to the ground,She sent the king  a message by the hand of Shaashgaz,A,B
Esther,ES,5,5,"What did the king offer Esther as she approached him after the decree was given (Est 
5:3)?",Some food and wine from his banquet,Anything up to half of the kingdom,A new throne inlaid with ivory,A gold scepter of her own,B,B
Esther,ES,5,6,"What did Esther initially request of the king after she first met him after the decree was 
given (Est 5:4)?",She offered him herself if he would just listen to her,"She requested that on the next day the king  set up a court to judge between 
Esther and Haman",She requested that the king study his annals about Mordecai saving his life,She invited the king and Haman to a banquet she had prepared,D,B
Esther,ES,5,7,"At the first banquet with Haman and the king wh at petition did Esther make (Est 5:7)?  
23",That Haman be made to put on sackcloth and weep for the Jews,That Mordecai be honored for protecting the king,That the king and Haman come to a second banquet she would prepare,That the king realize H aman’s deceit and hatred of her people,C,I
Esther,ES,5,8,"What was Haman’s response to his first dinner meeting with the king and Esther (Est 
5:9)?",He was afraid because he did not know what the king wanted,He was happy and in high spirits,He was pro ud of himself,He was thoughtful trying to figure out what the king wanted,B,I
Esther,ES,5,9,Who did Haman observe as he left the first banquet with Esther and the king (Est 5:9)?,Hegai who was in charge of the harem,Memucan the king’s advisor,Queen Vashti who was in prison,Mordecai at the king’s gate who refused to rise,D,B
Esther,ES,5,10,"Haman as he left the first banquet with the king and Esther noted that Mordecai failed 
to show ______ in his presence (Est 5:9)?",Fear,Humility,Loyalty,Joy,A,I
Esther,ES,5,11,Who was Haman’s wife (Est 5:10)?,Abagtha,Biztha,Zeresh,Vashti,C,A
Esther,ES,5,12,"Haman summoned his friends and boasted about all of the following EXCEPT (Est 
5:11)",His many sons,His vast wealth,His ma ny wives,The way the king elevated him above the other nobles,C,I
Esther,ES,5,13,"Why did Haman have no satisfaction in all his wealth and that the Queen had 
personally invited him to a banquet (Est 5:13)?",Because of Mordecai sitting at the king’s gate,Because the Jews were still living in the land,"Because he was not king himself  
24",Because he could not have Esther,A,B
Esther,ES,5,14,"Who suggested to Haman that he build gallows to hang or a pole to impale Mordecai 
on (Est 5:14)?",His sons,His wife Zeresh,His servants,The guard at the king’s gate,B,I
Esther,ES,5,15,"What did Zeresh suggest to Haman that he do in order to put Mordecai to death (Est 
5:14)?",Prepare the stones for stoning him,Prepare his sword for beheading him,Prepare the furnace to burn him alive,Prepare a gallows to hang him or pole to impale him,D,B
Esther,ES,5,16,"How high did Zeresh and Haman’s friends suggest the gallows  or pole  upon which to 
hang  or impale  Mordecai be built (Est 5:14)?",50 feet,60 feet,75 feet,100 feet,C,A
Esther,ES,5,17,"What did Haman’s friends suggest he ask the king in the morning as he went to the 
second banquet (Est 5:14)?",To have Mordecai hanged  or impaled,To hang all the Jews on his gallows,To force Mordecai to  bow before him,To burn Mordecai’s house with fire,A,B
Esther,ES,6,1,When did Xerxes read the chronicles of the record of his reign (Est 6:1)?,Before he addressed his advisers,When he c ouldn’t sleep,As a response to Esther’s suggestion,When he was considering building a temple,B,I
Esther,ES,6,2,What did the king do when he couldn’t sleep (Est 6:1)?,He called for the head of his harem,He ordered Esther be brought to him,He had the chronicles read to him,He walled on the wall of the city,C,B
Esther,ES,6,3,What role did conspiring Bigthana and Teresh play in Xerxes’ kingdom (Est 6:2)?,They guarded the doorway,They were his most trusted advisers,They were eunuchs  over his harem,They were the captains of his personal guard,A,I
Esther,ES,6,4,"Who were the two fellows Mordecai exposed as conspiring to assassinate King Xerxes 
(Est 6:2)?",Karshena and Admatha,Harbona and Abagtha,Bigthana and Teresh,Memuk en and Biztha,C,A
Esther,ES,6,5,What had Bigthana and Teresh conspired to do (Est 6:2)?,Assassinate King Xerxes,Attack the city of Susa,Hand King Xerxes over to the Spartans,Kill the sons of Xerxes when he died,A,B
Esther,ES,6,6,After reading the chro nicles what question did the king ask (Est 6:3)?,What ever happened to Bigthana and Teresh?,Is Mordecai related to Esther?,What honor has Mordecai received?,Why was Mordecai not given a post in the palace of the king?,C,B
Esther,ES,6,7,"What was Haman about to ask the king about when he entered the outer court of the 
palace (Est 6:4)?",About the banquet with Esther,About whether he could have Mordecai hanged or impaled,"About whether he could plunder the Jews  
26",About the king’s ch ariot and horses,B,B
Esther,ES,6,8,After reading the chronicles what question did Xerxes as Haman (Est 6:6)?,What should the king do for the man that saved his life?,What should be done with the traitors that plotted to assassinate the king?,Why had Haman plotted against the Jews?,What should be done for the man the king delights to honor?,D,B
Esther,ES,6,9,"When the king asked Haman what should be done for the person the king delights in 
what did Haman think (Est 6:6)?",He was the person,He could finally get what was coming to him,He would use this as an opportunity to hurt Mordecai,He was thinking the king was talking about Esther,A,B
Esther,ES,6,10,"Haman said all of the following should be done for the man in whom the king 
delighted EXCEP T (Est 6:7f)",Bring a royal robe the king had worn,Have him ride on the king’s horse,Give him the royal signet ring,Place a royal crest on his head,C,B
Esther,ES,6,11,Who was to take the “man the king delights to honor” through the streets (Est 6:9)?,The king’s friend and most trusted adviser,One of the king’s most noble princes,The person’s enemy,The high priest of Susa,B,B
Esther,ES,6,12,"What did Haman propose one of the king’s most noble princes say going before the 
person who the king was favoring (Est 6:11)?",This is the man most highly blessed by the king,This is the one who spoke up on behalf of the king,This is what is done for the man the king delights to honor,May all in this kingdom be like this man whom the king favors,C,I
Esther,ES,6,13,"Who did the king tell Haman he should robe and honor Mordecai because he had 
saved the king from being assassinated (Est 6:11)?",Mordecai,Esther,Bigtha,Memucan,A,B
Esther,ES,6,14,"How did the king identify Mordecai to Haman as the one who was to be honored (Est 
6:10)?",Mordecai the sage,Mordecai the king’s friend,Mordecai the uncle of Esther,Mordecai the Jew,D,B
Esther,ES,6,15,Where did Haman go after honoring Mordecai throughout the city (Est 6:12)?,Out into the wilderness,Up on the city wall,To the temple of his god,Home to his wife and friends,D,I
