book_name,book_code,chapter,question_number,question,option_a,option_b,option_c,option_d,correct_option,difficulty
NumbersMCQuestions.pdf,Nm,3,1,All of the following were sons of Aaron EXCEPT (Num 3:2),Nadab,Gershom,Ithamar,"Eleazar  
 E. Abihu",B,B
NumbersMCQuestions.pdf,Nm,3,2,"What did Nadab and Abihu offer resulting in their falling dead before the  
LORD (Num 3:4)?",An improper sin offering,An unauthorized gain offering,An unauthorized fire,A burnt offering with a defect,C,B
NumbersMCQuestions.pdf,Nm,3,3,"In the days of Aaron, how many priests were there in Israel (Num 3:4)?",3,7,12,500,A,I
NumbersMCQuestions.pdf,Nm,3,4,What responsibilities did the tribe of Levi have (Num 3:8)?,The maintaining of the tabernacle herds of sheep and goats,The care for the priestly garments,"The care for evaluating the sacrifices before they were brought  
  to the priests",The care for the tabernacle furnishings,D,B
NumbersMCQuestions.pdf,Nm,3,5,God said that he h ad taken the Levites (Num 3:12),Because he chose them before the foundation of the world,"Instead of tribe of Reuben which was the firstborn but he had  
  defiled his father's bed","Instead of the first born males when he slew the firstborn of  
Egypt",Instead of taking one tenth of all the people of Israel,C,I
NumbersMCQuestions.pdf,Nm,3,6,Who was to be counted in the tribe of Levi (Num 3:14)?,Every male,Every male over one month old,Every male over twenty years old,Every male over thirty years old,B,A
NumbersMCQuestions.pdf,Nm,3,7,All of the following were sons of Levi EXCEPT (Num 3:17),Gershon,Kothath,Merari,Elishama,D,B
NumbersMCQuestions.pdf,Nm,3,8,"Which of the descendants of Levi were to live on the south side of the  
 tabernacle (Num 3:29)?",Gershon,Kothath,Merari,Moses and Aaron and their sons,B,A
NumbersMCQuestions.pdf,Nm,3,9,"Which of the descendants of Levi were to live on the west side of the  
 tabernacle (Num 3:23)?",Gershon,Kothath,Merari,Moses and Aaron and their sons,A,A
NumbersMCQuestions.pdf,Nm,3,10,"Which o f the descendants of Levi were to live on the north side of the  
 tabernacle (Num 3:35)?",Gershon,Kothath,Merari,Moses and Aaron and their sons,C,A
NumbersMCQuestions.pdf,Nm,3,11,The Levites of Gershon were to care for the (Num 3:25),"Frames, crossbars, posts, bases, tent pegs and ropes","The animals for the altars, sheep, goats, bulls, and grain",Tabernacle tent and its coverings and curtains of the courtyard,"Ark, lampstand, altars, table and the articles of the sanctuary",C,A
NumbersMCQuestions.pdf,Nm,3,12,The Levites of Kohath were to care for the (Num 3:31),"Frames, crossbars, posts, bases, tent pegs and ropes","The animals for the altars, sheep, goats, bulls, and grain",Tabernacle tent and its coverings and curtains of the courtyard,"Ark, lampstand, altars, table and the articles of the sanctuary",D,A
NumbersMCQuestions.pdf,Nm,3,13,The Levites of Merari were to care for the (Num 3:33),"Frames, crossbars, posts, bases, tent pegs and ropes","The animals for the altars, sheep, goats, bulls, and grain",Tabernacle tent and its coverings and curtains of the courtyard,"Ark, lampstand, altars, table and the articles of the sanctuary",A,A
NumbersMCQuestions.pdf,Nm,3,14,"Who was to camp on the east side of the tabernacle by the entrance  
 (Num 3:38)?",Gershon,Kothath,Merari,Moses and Aaron and their sons,D,I
NumbersMCQuestions.pdf,Nm,3,15,The number of Levites was ________ (Num 3:39),"10,000","22,000","29,000","33,000",B,A
NumbersMCQuestions.pdf,Nm,3,16,"The number of the tribe of Levi was compared to the number of the  
 _______  (Num . 3:43ff)",Leaders of Israel,Those who had not worshipped the golden calf,Firstborn of Israel,Tribe of Reuben,C,I
NumbersMCQuestions.pdf,Nm,3,17,"How much was to be collected for the difference (273) between the  
number of Levites and the number of the firstborn  (Num 3:47)?",One shekel per person,Five shekels per person,Seven shekels per person,Twelve shekels per person,B,A
NumbersMCQuestions.pdf,Nm,3,18,"The 273 that were the difference between the number of Levi and the  
 number of the firstborn had to be ________ with money (Num 3:48f)",Atoned for,Reconciled,Sanctified,Redeemed,D,B
NumbersMCQuestions.pdf,Nm,4,1,"Moses was to take a special census for carrying the tabernacle of all the  
men between what ages (Num 4:3)?",20-50,30-50,30-60,25-55,B,I
NumbersMCQuestions.pdf,Nm,4,2,"Who was to take down the shield curtain and cover the ark of the  
 Testimony (Num 4:5)?",The Kohathites,Moses,The Merarites,Aaron and his sons,D,I
NumbersMCQuestions.pdf,Nm,4,3,"The general procedures for covering the tabernacle articles like the table  
 was to (Num 4:7f)","Wrap it in a blue cloth and cover the cloth with the hides of sea  
  cows",Wrap it in ram skins dyed red and cover it with blue linen,Use the tabernacle curtains t o wrap the tabernacle items,The items were carried on poles and not wrapped,A,I
NumbersMCQuestions.pdf,Nm,4,4,What was to be used to cover the ark of the Testimony (Num 4:5)?,A white finely twisted linen cloth,The shielding curtain,The rams skins dyed red,A finely twisted linen with gold cherubim woven into it,B,I
NumbersMCQuestions.pdf,Nm,4,5,The ark and tabernacle articles were carried on (Num 4:6),Wheels,A sled,A cart,On poles,D,B
NumbersMCQuestions.pdf,Nm,4,6,"All of the following items went with the tabernacle table EXCEPT   
 (Num 4:7)",Plates,Jars for drink offerings,Spoons and forks,Ladles and bowls,C,A
NumbersMCQuestions.pdf,Nm,4,7,"All of the following items went with the tabernacle lampstand  
 EXCEPT (Num 4:9)",Flint for lighting the fire,Wick trimmers,Trays,Oil jars,A,A
NumbersMCQuestions.pdf,Nm,4,8,The lampstand was carried by means of (Num 4:10),Poles,A frame,A cart,On wheels,B,A
NumbersMCQuestions.pdf,Nm,4,9,The bronze altar was wrapped in a cloth of what color (Num 4:13)?,Blue,Red,Purple,Gold,C,A
NumbersMCQuestions.pdf,Nm,4,10,"All of the following items went with the bronze altar EXCEPT  
 (Num 4:14)",Forks,Firepans,Shovels,"Sprinkling bowls  
 E. Sprinkling brush  
E:A:Nm:4  
 14 
11.  After Aaron and his sons wrapped all the tabernacle objects, who was  
 to come into to carry them (Num 4:15)?  
 A. Merarites  
 B. Kohathites   
 C. Gershonites  
 D. Aaronites",B,I
NumbersMCQuestions.pdf,Nm,4,12,"Who was in charge of the oil for the light, anointing oil and incense  
 (Num 4:16)?",Aaron,Moses,Eleazar,Ithamar,C,A
NumbersMCQuestions.pdf,Nm,4,13,"What would hap pen if the Levites looked on the holy things  
(Num 4:20)?",They would die,They would be cut off from their people,They would be unclean until evening,They would have to offer a ram as a sin offering,A,I
NumbersMCQuestions.pdf,Nm,4,14,What did the Gershonites c arry (Num 4:25)?,The tabernacle articles,The curtains,The frames,The courtyard articles,B,A
NumbersMCQuestions.pdf,Nm,4,15,Who was to oversee the carrying of the curtains (Num 4:28)?,Nadab,Eleazar,Aaron,Ithamar,D,A
NumbersMCQuestions.pdf,Nm,4,16,The Merarites carried all of the following EXCEPT (Num 4:31),Frames,Crossbars,Posts,"Curtains  
 E. Ropes",D,A
NumbersMCQuestions.pdf,Nm,4,17,"How old did a Levite have to be to carry the tabernacle pieces  
 (Num 4:35)?",Twenty -one,Twenty -five,Thirty,Thirty -five,C,A
NumbersMCQuestions.pdf,Nm,4,18,"The total number of Levites who helped carry the tabernacle was  
 approximately (Num 4:48)","4,000","8,500","10,000","12,500",B,A
NumbersMCQuestions.pdf,Nm,5,1,"All of the following were to be sent away from the camp EXCEPT  
(Num 5:2)",One with an infectious skin disease,One with a discharge of any kind,One with baldness and a sore,One who was unclean because of a dead body,C,I
NumbersMCQuestions.pdf,Nm,5,2,Why were t hose who were unclean sent outside the camp (Num 5:3)?,Because the LORD dwell among them,Because the LORD brought them out of Egypt,Because others might be infected,So others would not mock and slander them,A,B
NumbersMCQuestions.pdf,Nm,5,3,"A person that wro nged another must do what two things, along with  
 offering a sacrifice (Num 5:6ff)?",Confess their sins and give a gift to the priest,Confess their sins and be brought before the elders,Go before a judge and a priest who will assign the punishment,Confess their sin and make restitution,D,B
NumbersMCQuestions.pdf,Nm,5,4,"When someone had wronged a person, what was added beyond a one  
 for one restitution (Num 5:7)?",One third,One half,One fifth,Double,C,I
NumbersMCQuestions.pdf,Nm,5,5,"If someone who had wron ged a person and the person had no relatives,  
to whom restitution could be made, who was to receive the  
restitution (Num 5:8)?",Moses,The elder for that tribe,The priest,The poor,C,A
NumbersMCQuestions.pdf,Nm,5,6,"If someone who had wronged a person and the  person had no relatives,  
to whom restitution belong (Num 5:8)?",Moses,The elder for that tribe,The poor,The LORD,D,I
NumbersMCQuestions.pdf,Nm,5,7,"If a _______ husband suspected his wife of cheating on him, he was to  
 take his wife to a priest (Num 6:15)",Righteous,Jealous,Insecure,Angry,B,B
NumbersMCQuestions.pdf,Nm,5,8,"A grain offering of jealousy was to be an ephah of ______ flour  
 without ______  (Num 5:15)",Barley without oil,Wheat without salt,Beans without yeast,Ground figs without salt,A,A
NumbersMCQuestions.pdf,Nm,5,9,"In the law of jealousy, what did the priest put in the clay pot of water  
(Num 5:17)?",Blood from the altar,Grain from the  grain offering,Dust from the floor of the tabernacle,Incense from the incense altar,C,A
NumbersMCQuestions.pdf,Nm,5,10,"What was the woman in the jealousy law to hold in her  
 hands as she stood before the LORD (Num 5:18)?",A liver of the animal slain for a sin off ering,The remainder of the grain offering,The oil of anointing,The head of the animal that was to be sacrificed,B,A
NumbersMCQuestions.pdf,Nm,5,11,"What happened to the woman under the curse in the jealousy law  
(Num 5:22)?",She would be childless for the rest of her days,She would not be able to swallow the bitter water,Her stomach would swell and thigh waste away,Her hair would fall out,C,I
NumbersMCQuestions.pdf,Nm,5,12,The curses in the law of jealousy were to be written (Num 5:23),On the pot,On the floor of the tabernacle,On her forehead,On a scroll,D,I
NumbersMCQuestions.pdf,Nm,5,13,"The writing of the curses on the scroll was to be washed  
 (Num 5:23)",Onto the ground inside the tabernacle,Onto the altar,Into the bitter water,Into the wife's hair,C,A
NumbersMCQuestions.pdf,Nm,5,14,"What indicated that the woman had been immoral substantiating her  
 husband's jealousy (Num 5:27)?",She would be childless for the rest of her days,She would not be able to swallow the bitter water,Her stomach would swell and thigh waste away,Her hair would fall out,C,I
NumbersMCQuestions.pdf,Nm,5,15,"If a woman was found to be impure and her husband's jealousy  
 substantia ted, what was the punishment (Num 5:27)",Death by burning,She was accursed among the people,She was beaten with rods,"She had to cry ""Unclean"" for seven days",B,I
NumbersMCQuestions.pdf,Nm,5,16,"If the woman was not guilty and her husband's jealousy misplaced, sh e  
 was cleared of guilt and she was able (Num 5:28)",To offer sacrifices again,To come home from outside of the camp,To have children,To come to the sacred assemblies,C,I
NumbersMCQuestions.pdf,Nm,6,1,The Nazirite vow was  a vow of  (Num 6:2),Dedication,Sanctification,Separation,Reconciliation,C,I
NumbersMCQuestions.pdf,Nm,6,2,"A person taking a Nazirite vow must abstain from all of the  
 following EXCEPT (Num 6:3)",Wine,Vinegar,Raisins,Figs,D,I
NumbersMCQuestions.pdf,Nm,6,3,A person taking a Nazirite vow was not to (Num 6:5),Cut the hair on his head,Allow his body to be tattooed,Have sexual relations,Eat meat,A,B
NumbersMCQuestions.pdf,Nm,6,4,A person taking a Nazirite vow was not to go near (Num 6:6),The place of uncleanne ss outside the camp,A dead body,Meat of any kind,Any foreigners,B,B
NumbersMCQuestions.pdf,Nm,6,5,"All of the following were requirements for those desiring to  
 take a Nazirite vow EXCEPT (Num 6:2ff)",No products of the grape,No cutting ones hair,No eating meat,No going near a dead body,C,B
NumbersMCQuestions.pdf,Nm,6,6,"If someone died suddenly in his presence, the person taking a Nazirite  
 vow must (Num 6:9f)",Shave his head and offering sin and burnt offerings,Let his hair become unkempt and offer a g rain offering,Wash with water and bring a sin offering,"Come before the priest, confess what happened and offer a sin  
offering",A,A
NumbersMCQuestions.pdf,Nm,6,7,"All of the following were done when the person taking a Nazirite vow's  
 day of separation was over EXCEPT ( Num 6:13ff)",Present a basket of bread without yeast,Present a year old lamb for a burnt offering,Present a year -old ewe lamb for a sin offering,"Present a dove as a purification offering  
 E. Present a ram for a fellowship offering",D,A
NumbersMCQuestions.pdf,Nm,6,8,"What was the person completing a Nazirite vow to do with his hair  
after shaving his head (Num 6:18)?",Scatter the hair in the wind at the entrance of the tabernacle,Burn the hair on the altar with the fellowship offering,Burn the hair outside the camp,Wash the hair in water taken from the tabernacle basin,B,B
NumbersMCQuestions.pdf,Nm,6,9,"All of the following were to be presented as a wave offering at the  
 completion of a Nazirite vow after the person shaved their head  
 EXCEPT (Num 6:19f )","The left thigh of the fellowship offering and the right  
  thigh of the sin offering","The fatty portions of the fellowship offering and the left  
  thigh of the sin offering","The shoulder of the ram fellowship offering and the  
  breast from t he sin offering","The a handful of the grain offering and the hind leg of  
  the sin offering",C,A
NumbersMCQuestions.pdf,Nm,6,10,"After the Nazirite completed his vow of separation, he could  
 (Num 6:20)",Drink wine,Touch dead bodies without becoming unclean,Walk without fear in the assembly of the people,Say the priestly blessing over the people of Israel,A,I
NumbersMCQuestions.pdf,Nm,6,11,"Who told Aaron what was to be said in the priestly blessing  
 (Num 6:22)",The LORD,Moses,Miriam,The person taking the Nazirite vow,B,A
NumbersMCQuestions.pdf,Nm,6,12,"What part of the LORD was mentioned twice in the priestly blessing  
 (Num 6:25f)",His hands,His arms,His face,His backside,C,I
NumbersMCQuestions.pdf,Nm,6,13,"All of the following were included in the Aaronic priestly blessing  
 EXCEP T (Num 6:24ff)",LORD be gracious to you,LORD keep you,LORD give you peace,LORD prosper you,D,B
NumbersMCQuestions.pdf,Nm,6,14,"The Aaronic priestly blessing concludes with God's giving the  
 recipients _______ (Num 6:26)",Help,Peace,Strength,Rest,B,I
NumbersMCQuestions.pdf,Nm,7,1,"When Moses finished setting up the tabernacle, he (Num 7:1)",Anointed and consecrated it,Dedicated and sanctified it,Redeemed it and made atonement for it,Prayed and burnt incense,A,A
NumbersMCQuestions.pdf,Nm,7,2,"How many carts and oxen did the leaders of Israel bring for  
 carrying the tabernacle (Num 7:3)?",12 carts and 24 oxen,12 carts and 12 oxen,6 carts and 12 oxen,6 carts and 6 oxen,C,A
NumbersMCQuestions.pdf,Nm,7,3,"To whom did Moses give the carts and oxen that were donated when  
 the tabernacle was set up (Num 7:6)?",The priests,The Levites,The leaders of Israel,Aaron,B,A
NumbersMCQuestions.pdf,Nm,7,4,"Which one of the Levitical clans did not receive the carts and oxen for  
 carrying the tabernacle (Num 6:9)?",Gershonites,Danites,Merarites,Kohathites,D,A
NumbersMCQuestions.pdf,Nm,7,5,"Why did one of the sons of Levi's clan not receive the carts and oxen  
 for transporting the tabernacle (Num 7:9)?",They were to carry the articles on their shoulders,They had their own carts and oxen,"They had no tabernacle articles to transport because they were  
holy","They were to put the articles on the backs of donkeys and not  
  on carts",A,B
NumbersMCQuestions.pdf,Nm,7,6,"Two of the carts and four oxen were given to ________ for the  
transporting of the tabernacle (Num 7:7)",Gershonites,Danites,Merarites,Kohathites,A,A
NumbersMCQuestions.pdf,Nm,7,7,"Four carts and eight oxen were given to the ________ for the  
 transporting of the tabenacle (Num 7:8)",Gershonites,Danites,Merarites,Kohathites,C,A
NumbersMCQuestions.pdf,Nm,7,8,"When the altar was anointed the leaders of Israel each presented  
 all of the following EXCEPT (Num 7:13ff)",A silver plate weighing 130 shekels,A silver washing bowl weighing 80 shekels,A silver sprinkling bowl weighing 70 shekels,A gold ladle weighing 10 shekels,B,A
NumbersMCQuestions.pdf,Nm,7,9,"When the altar was anointed and the leaders presented items, what did  
they put in the sprinkling bowl (Num 7:13)?",Pure olive oil,Blood from a burnt offering,A grain offering of fine flour,5 shekels of silver,C,A
NumbersMCQuestions.pdf,Nm,7,10,"What was put in the gold ladle that was presented among the gifts for  
the altar consecration by the tribes of Israel (Num 7:14)?",Olive oil,Grain,Blood,Incense,D,A
NumbersMCQuestions.pdf,Nm,7,11,"All of the following were presented for a burnt offering with the  
 gifts for the altar consecration EXCEPT (Num 7:15)",One a male goat,One young bull,One ram,One year -old male lamb,A,A
NumbersMCQuestions.pdf,Nm,7,12,"As each of the tribal leaders presented their gifts for the consecration of  
 the altar, what did they present as a sin offering (Num 7:16)?",One a male goat,One young bull,One ram,One year -old male lamb,A,A
NumbersMCQuestions.pdf,Nm,7,13,"For what type of offering did the leaders present tw o oxen, five rams  
 and five lambs when the altar was consecrated (Num 7:17)?",Burnt offering,Sin offering,Guilt offering,"Fellowship offering  
 E. Wave offering",D,A
NumbersMCQuestions.pdf,Nm,7,14,"After the dedication of the altar, where did God speak to Moses  
 from (Num 7:89)?",Mount Sinai,Between the cherubim on the atonement cover,The pillar of cloud over the tabernacle,A burning bush,B,B
NumbersMCQuestions.pdf,Nm,7,15,Who brought the gifts for the consecration of the tabernacle (Num 7:2)?,The elders,The tribal leaders,The priests and Levites,All the assembly,B,I
NumbersMCQuestions.pdf,Nm,7,16,"At the dedication of the tabernacle, what item did the leaders of the  
tribes present gifts to Moses for the tabernacle (Num 7:10)?",Ark of the Testimony,Altar of incense,The gold lampstand,The altar of burn offering,D,A
NumbersMCQuestions.pdf,Nm,8,1,How many lamps were there on the tabernacle lampstand (Num 8:1)?,Three,Six,Seven,Twelve,C,B
NumbersMCQuestions.pdf,Nm,8,2,The lampstand was made from its base to its blossoms of,Molded gold,Hammered gold,Poured gold,Wood overlaid with gold,B,I
NumbersMCQuestions.pdf,Nm,8,3,"All of the following were done to purify the Levites EXCEPT  
 (Num 8:7)",Anoint their heads with oi l,Sprinkle water on them,Shave their whole bodies,Wash their clothes,A,A
NumbersMCQuestions.pdf,Nm,8,4,"All of the following offerings were to be made in the consecration  
 of the Levites EXCEPT (Num 8:8)",A grain offering,A young bull burnt offering,A young bull sin offering,A lamb dedication offering,D,A
NumbersMCQuestions.pdf,Nm,8,5,"Who were to lay their hands on the heads of the Levites at their  
 consecration (Num 8:9)?",The Israelites,The elders of Israel,The priests,Aaron and Moses,A,I
NumbersMCQuestions.pdf,Nm,8,6,"Who was/were to present the Levites as an offering to the LORD  
 (Num 8:11)?",Moses,Aaron,The priests,The elders of Israel,B,I
NumbersMCQuestions.pdf,Nm,8,7,"The Levites themselves were presented as a ________ offering to the  
 LORD (Num 8:11)",Burnt,Purification,Sin,Wave,D,A
NumbersMCQuestions.pdf,Nm,8,8,"What were the Levites to lay their hands on in their consecration  
 ceremony (Num 8:12)?",The two pigeons,The two goats,The two bulls,The two lambs,C,A
NumbersMCQuestions.pdf,Nm,8,9,"The Levites were consec rated to set them ________ the Israelites  
 (Num 8:14)",In the midst of,Apart from,Above,In front of,B,B
NumbersMCQuestions.pdf,Nm,8,10,God said he took the Levites as his own instead of (Num 8:16),The firstborn of Israel,All Israel,The herds of Israel,The leaders of Israel,A,B
NumbersMCQuestions.pdf,Nm,8,11,When did God set the Levites apart as being his (Num 8:17)?,When they set up the tabernacle,When he brought them through the Red Sea,When he slew the firstborn of Egypt,When he g ave them his law at Sinai,C,I
NumbersMCQuestions.pdf,Nm,8,12,To whom did God give the Levites as gifts (Num 8:19)?,Moses,The world,Israel,Aaron and his sons,D,I
NumbersMCQuestions.pdf,Nm,8,13,"The Levites were to work with the Tabernacle so that what  
 would not happen (Num 8:19 )",Israel would not be struck with plagues,Aaron's sons would not die,So that Moses would not be overwhelmed,So that the altars would not run out of wood for the fire,A,I
NumbersMCQuestions.pdf,Nm,8,14,Under whose supervision did the Levites work (Num 8:22)?,Moses,Aaron,The priests,The elders of Israel,B,I
NumbersMCQuestions.pdf,Nm,8,15,What were the ages between which a Levite could serve (Num 8:24)?,20 to 50,25 to 50,30 to 50,20 to 55,B,A
NumbersMCQuestions.pdf,Nm,8,16,"Which Levites were able to help but no t to do any work  
 (Num 8:25f)",Those under age,The women,Those over age,Those with a physical defect,C,A
NumbersMCQuestions.pdf,Nm,9,1,"The second Passover was celebrated in the desert of Sinai in  
 the ______ month of the second year after leaving Egypt (Num 9:1)",First,Second,Third,Seventh,A,B
NumbersMCQuestions.pdf,Nm,8,2,Passover began during what part of the day (Num 9:3)?,Mornin g,Mid-day,Twilight,Mid-night,C,I
NumbersMCQuestions.pdf,Nm,8,3,"The Passover was celebrated on the _____ day of the first month  
(Num 9:5)",First,Seventh,Fourteenth,Twenty -first,C,I
NumbersMCQuestions.pdf,Nm,9,4,"Some of the Israelites could not celebrate the second Pas sover because  
 they were unclean from (Num 9:6)",The birth of a child,A dead body,An infectious disease,Mildew in their tent,B,I
NumbersMCQuestions.pdf,Nm,9,5,"When the people came to Moses saying they couldn't do the second  
Passover but wanted to, what was Moses initial response (Num 9:8)?",Told them to wash themselves and change clothes,Made them offer a purification offering of a young bull,"Made them cry ""Unclean"" and shave their heads","Told them to wait to see what the LORD would command  
D:I:N m:9 
 32 
6.  The LORD responded, to those who were unclean and unable to eat the  
 second Passover, saying they should  
 A. Offer a burnt offering and a sin offering  
 B. Wait for a month and then celebrate the Passover  
 C. Celebrate the Passover outside of the c amp 
 D. Wash themselves and offer a drink offering",B,I
NumbersMCQuestions.pdf,Nm,9,7,"In the instructions to those who could not eat the second Passover  
 because of uncleanness, Moses listed the things eaten at Passover as  
 being all of the following EXCEPT (Num 9:11)",Olive oil,Bitter herbs,A lamb,Unleavened bread,A,B
NumbersMCQuestions.pdf,Nm,9,8,"If a person failed to celebrate the Passover and was not unclean or  
 on a journey, the punishment was (Num 9:13)",Death,Cast outside the camp for seven days,Cut off from his people,Had to offer a sin and burnt offering,C,A
NumbersMCQuestions.pdf,Nm,9,9,"The day the tabernacle was set up, what covered it (Num 9:15)?",Dew,A cloud,The glory of the LORD,Anointing oil,B,B
NumbersMCQuestions.pdf,Nm,9,10,"The day the tabernacle was set up, what d id the cloud look like  
 that settled on the tabernacle (Num 9:15)?",A deep darkness,A hand,A sapphire,A fire,D,I
NumbersMCQuestions.pdf,Nm,9,11,"When the cloud settled on the tabernacle, what was Israel to do  
 (Num 9:17)?","They said ""Amen""",They offered a burnt and sin offering,They set up camp,They fell down in worship,C,I
NumbersMCQuestions.pdf,Nm,9,12,"When the cloud over the tabernacle lifted, what was Israel to do  
 (Num 9:17)?",They set out on their journey,They camped beside it,They set up the tabernacle under it,They lifted their hands to heaven,A,B
NumbersMCQuestions.pdf,Nm,9,13,What was not to be broken on the Passover (Num 9:12)?,The heart of the lamb,The bones of the lamb,The horns of the altar,The kidneys and liver of the lamb,B,B
NumbersMCQuestions.pdf,Nm,10,1,Moses told the Israelites to make two trumpets (Num 10:2),Hammered out of gold,Hammered out of silver,Hammered out of bronze,From a ram's horn,B,A
NumbersMCQuestions.pdf,Nm,10,2,The two -fold purpose of the horns was  (Num 10:2),For assembling the community and to calling them to worship,For calling them to worship and directing them in war,For assembling the community and having the camp set out,For having the camp set out and calling them to prayer,C,I
NumbersMCQuestions.pdf,Nm,10,3,When both trumpets sounded Israel was (Num 10:3),The whole community was to assemble at the tabernacle,The tribes on the east side were to set out,The whole assembly was to pray to God,The leaders were to assemble at  the tabernacle,A,B
NumbersMCQuestions.pdf,Nm,10,4,When one trumpet sounded Israel was (Num 10:4),The whole community was to assemble at the tabernacle,The tribes on the east side were to set out,The whole assembly was to pray to God,The leaders were to asse mble at the tabernacle,D,A
NumbersMCQuestions.pdf,Nm,10,5,"When a trumpet blast was made, how were the tribes to respond  
 (Num 10:5)",The tribes on the north were to set out,The tribes were to rise up for battle,The tribes on the east were to set out,All the t ribes were to gather at the tabernacle,C,A
NumbersMCQuestions.pdf,Nm,10,6,Who was to blow the trumpets (Num 10:8),Moses and Aaron,The elders of Israel,The Levites,The sons of Aaron,D,A
NumbersMCQuestions.pdf,Nm,10,7,"When they came into the land the trumpets would be used  
 (Num 10:9)",At the harvest times,When going into battle against an enemy,Assembling Israel for their feasts,As a indication of when the Sabbath was to begin,B,A
