book_name,book_code,chapter,question_number,question,option_a,option_b,option_c,option_d,correct_option,difficulty
Ezra,EZ,1,15,"What did Cyrus personally give to the returning Jews for the rebuilding of the temple 
in Jerusalem (Ezra 1:7)?  
5",The tribute that Zedekiah had paid to Nebuchadnezzar,The articles which Nebuchadnezzar had carried away from the temple,The cedars of Lebanon with which to rebuild the temple in Jerusalem,"The gold and silver of the t emple treasury which Nebuchadnezzar had 
stolen",B,B
Ezra,EZ,1,16,"Where had Nebuchadnezzar placed the articles from the temple of the Lord which he 
had confiscated (Ezra 1:7)?",On the walls of Babylon,In the gate of Babylon,In the temple of his god,In his royal palace,C,B
Ezra,EZ,1,17,Who was Mithredath under Cyrus (Ezra 1:8)?,The captain of guard,His cup bearer,His secretary and recorder of the royal annals,The treasurer,D,A
Ezra,EZ,1,18,"To whom did Cyrus give the temple articles he want ed returned to Jerusalem (Ezra 
1:8)?",Elam the high priest,Sheshbazar the prince of Judah,Gibbar the priest of Gibeon,"Zerubbabel the prophet of Anathoth  
6",B,A
Ezra,EZ,1,19,"Cyrus returned (specifically listed) all of the following articles to the temple in 
Jerusalem EXCEPT",Gold dishes,Silver pans,Gold pomegranates,Gold bowls,C,A
Ezra,EZ,1,20,"What was the total number of articles Cyrus returned to Sheshbazzar the prince of 
Judah (Ezra 1:11)?","3,600","5,400","6,200","8,500",B,A
Ezra,EZ,2,1,Who were the exiles taken into captivity by (Ezra 2:1)?,Cyrus,Nebuchadnezzar,Zimrilim,Shalmaneser,B,B
Ezra,EZ,2,2,"The company of returning exiles traveled with all  of the following EXCEPT (Ezra 
2:2)?",Zerubbabel,Nehemiah,Jeshua,"Azmaveth  
 E. Mordecai",D,A
Ezra,EZ,2,3,"All of the following were descendants of Parosh who were returning EXCEPT (Ezra 
2:3-20)",Shephatiah,Elam,Ziha,"Bigvai  
 E. Hashum",C,A
Ezra,EZ,2,4,The returnees returned to all of the following towns EXCEPT (Ezra 2:21 -35),"Anathoth  
8",Shechem,Kiriath Jearim,"Ramah  
 E. Bethel",B,I
Ezra,EZ,2,5,All of the following were priests among the returnees EXCEPT (Ezra 2:36 -39),Azgad,Jedaiah,Immer,"Pashhur  
 E. Harim",A,A
Ezra,EZ,2,6,The Levites who returned were the descendants of _______ (Ezra 2:40),Azgad,Jorah,Pashhur,Jeshua,D,I
Ezra,EZ,2,7,The singers of those who returned where descendants of ______ (Ezra 2:41),Korah,David,Asaph,Lemuel,C,B
Ezra,EZ,2,8,"In what role or duty did the descendants of Shallum and Talmon formerly function 
(Ezra 2:42f)?",Singers,Gatekeepers of the temple,Priests,Temple servants,B,A
Ezra,EZ,2,9,"In what role or duty did the descendants of Ziha, Keros and Lebanah formerly function 
(Ezra 2:43 -54)?",Singers,Gatekeepers of the temple,Priests,Temple servants,D,A
Ezra,EZ,2,10,"In what role or duty did the descendants of Sotai, Peruda, and D arkon formerly 
function (Ezra 2:55 -57)?",Singers,Gatekeepers of the temple,Servants of Solomon,Temple servants,C,A
Ezra,EZ,2,11,"Ezra lists all of the following formerly functioning groups among the returnees 
EXCEPT (Ezra 2:3 -58)",Guards of t he palace,"Singers  
10",Priests,"Temple Servants  
 E. Servants of Solomon",A,B
Ezra,EZ,2,12,What could some who came up from Tel Melah and Tel Harsha not do (Ezra 2:59)?,Show the towns they were from,Show that their families were descended from Israel,Show what tribe they had come from,Show the vocation that their family had before the exile,B,B
Ezra,EZ,2,13,The man Barzillai was named after was a ______ (Ezra 2:61)?,Netophahite,Galilean,Gibeonite,Gileadite,D,B
Ezra,EZ,2,14,Why were some excluded from the priesthood as unclean (Ezra 2:62)?,Because they had served as priests of Marduk in Babylon,Because they had intermarried with the Midianites,Because they could not find their family records,Because  they had defiled themselves,C,B
Ezra,EZ,2,15,"What were those “priests” who could not find their family records not allowed to do 
by the order of the governor (Ezra 2:63)?  
11",Not to eat the sacred food,Not to offer sacrifices to the Lord,Not to re ceive from tithes and offerings,Not to enter the Temple Mount,A,B
Ezra,EZ,2,16,Who ordered those who had not family records not to eat the sacred food (Ezra 2:63)?,Ezra,The king,The head of the family,The governor,D,I
Ezra,EZ,2,17,"What did t he governor say was needed to determine whether some could function as 
priests once again (Ezra 2:63)?",The priestly ephod,A prophet arise in Israel,The Urim and Thummim,A sign from the Lord,C,B
Ezra,EZ,2,18,Who large was the company of returnees (Ezra 2:64)?,"33,459","42,360","58,624","64,692",B,A
Ezra,EZ,2,19,How many menservants and maidservants did the returnees bring back (Ezra 2:64)?,"7,337","11,793","15,684  
 D, 18,322  
A:A:EZ:2  
20. All of the following were listed as  animals the returnees brought with them EXCEPT 
(Ezra 2:66)  
  A. Camels  
 B. Horses  
 C. Donkey",Sheep,D,A
Ezra,EZ,2,21,"All of the following were given by the heads of the families of the returnees EXCEPT 
(Ezra 2:69)",Gold,Silver,Cedar,Priest ly garments,C,B
Ezra,EZ,2,22,All of the following settled in their own towns EXCEPT (Ezra 2:70)?,Priests,Prophets,Levites,"Singers  
13 
 
 E. Gate keepers",B,I
Ezra,EZ,3,1,What did the people who returned do in the seventh month (Ezra 3:1)?,They came to build the walls of Jerusalem,They assembled in Jerusalem,They sent messengers back to Cyrus reportin g on their progress,They built the Eastern Gate of the city of Jerusalem,B,B
Ezra,EZ,3,2,In what month did the returnees assemble in Jerusalem as one person (Ezra 3:1)?,First,Fifth,Sixth,Seventh,D,A
Ezra,EZ,3,3,What did Jeshua and Zerubbabel d o in accordance with the Law of Moses (Ezra 3:2)?,They built an altar and began to sacrifice on it,They built the north wall of the city of Jerusalem,They read the Law of Moses to the people,They used the blood of a red heifer to cleanse t he temple area,A,B
Ezra,EZ,3,4,What two people rebuilt the altar of God (Ezra 3:2)?,Nehemiah and Mordecai,Asaph and Lemuel,Jeshua and Zerubbabel,"Jozadak and Shealtiel   
15",C,B
Ezra,EZ,3,5,Jeshua  was the son of __________ (Ezra 3:2),Shealtiel,Barzillai,Tobiah,Jozadak,D,I
Ezra,EZ,3,6,Zerubbabel was the son of _________ (Ezra 3:2),Shealtiel,Barzillai,Tobiah,Jozadak,A,I
Ezra,EZ,3,7,"In accordance with what did Jeshua and Zerub babel rebuilt the altar of the Lord (Ezra 
3:2)?",The words of Isaiah the prophet,The commands of Joshua,The Law of Moses,The plans of Hezekiah king of Judah,C,B
Ezra,EZ,3,8,When were the burnt offering sacrifices made on the rebuilt altar ( Ezr a 3:3)?,The every Sabbath,Every day at noon,"On the Feast of Hanukkah  
16",Every morning and evening,D,I
Ezra,EZ,3,9,What type of offerings were first offered on the rebuilt altar (Ezra 3:3)?,Burnt offerings,Sin offerings,Purification offerings,Reparation offerings,A,B
Ezra,EZ,3,10,What feast was celebrated with offerings right after they rebuilt the altar (Ezra 3:4)?,Feast of Unleavened Bread,Feast of Trumpets,Feast of Tabernacles,Day of Atonement,C,B
Ezra,EZ,3,11,Why were the people afraid to rebuilt the altar of the Lord at Jerusalem (Ezra 3:3)?,Because they did not have enough gold for the altar,Because a high priest had not arisen to offer the sacrifice,Cyrus had not told them to,Because of  the peoples around them,D,I
Ezra,EZ,3,12,What offerings were brought to the Lord after the altar was rebuilt (Ezra 3:5)?,Vow offerings,Free will offerings,"Reparation offerings  
17",Tithes and offerings,B,A
Ezra,EZ,3,13,"Though they offered sacrifices o n the first day of the seventh month what was noted 
with regret (Ezra 3:6)?",The foundation of the Lord’s temple had not be laid,The walls of Jerusalem still lay in ruins,The walls of the palace of the governor had not been completed,The people did not know the Law of Moses,A,B
Ezra,EZ,3,14,What had Cyrus king of Persia authorized be brought to Jerusalem (Ezra 3:7)?,Cedar logs from Lebanon,Goldsmiths from Susa,Stone from Edom,The Law of Moses,A,B
Ezra,EZ,3,15,"To what Israelite c ity were the cedar logs brought before they were delivered to 
Jerusalem (Ezra 3:7)?",Bethel,Samaria,Jericho,Joppa,D,I
Ezra,EZ,3,16,Who was given food and drink and oil to pay for the cedars of Lebanon (Ezra 3:7)?,The people of Haran,"The people of Tyre and Sidon  
18",The people of Damascus,The carpenters of Aleppo,B,B
Ezra,EZ,3,17,Who authorized the purchase of the cedars from Lebanon (Ezra 3:7)?,Cyrus king of Persia,Jeshua son of Jozadak,Zerubbabel son of Shealtiel,Barzil lai the Gileadite,A,B
Ezra,EZ,3,18,How were the cedar logs of Lebanon transported down to Joppa (Ezra 3:7)?,On horse drawn carts,On donkeys,By the sea,Pulled by oxen,C,I
Ezra,EZ,3,19,"What did Jeshua  and Zerubbabel start building in the second month of the second 
year after the return (Ezra 3:8)?",Began to rebuild the walls of Jerusalem,Laid the foundation of the gate of Jerusalem,Laid the foundation of the temple of the Lord,Rebuilt t he palace of the governor,C,B
Ezra,EZ,3,20,Who supervised the building of the house of the Lord (Ezra 3:8)?,"The Persian governors appointed by Cyrus  
19",The Levites over 20 years of age,The tribe of Ephraim,"The priests descendants of Zadok  
B:I:EZ: 3 
21. All of the following were individuals specifically mentioned as overseeing the work 
on rebuilding the house of God EXCEPT (Ezra 3:9)  
  A. Jeshua  
 B. Kadmiel  
 C. Henadad  
 D. Tabeel",D,A
Ezra,EZ,3,22,When the temple foundation was laid who did the cymbals (  Ezra 3:10)?,The sons of Jeshua,The sons of David,The sons of Asaph,The sons of Korah,C,I
Ezra,EZ,3,23,When did the people take their places to praise the Lord (Ezra 3:10)?,When the found of the temple of the Lord was laid,When they laid the foundation of the gate of the city of Jerusalem,When the priests marched around the city,When the altar of the Lord was built,A,B
Ezra,EZ,3,24,"How did the people prepare to praise the Lord when the foundation of the temple was 
laid (Ezra 3:10)?  
20",As prescribed in the Law of Moses,As prescribed by David king of Israel,As prescribed by the sons of Aaron,As prescribed by Josiah king of Judah,B,B
Ezra,EZ,3,25,"What was the praise that was sung when the foundation of the temple was la id (Ezra 
3:11)?","O Lord, our Lord, how majestic is your name in all the earth","Sing praise to the Lord, praise his holy name",He is good; his love to Israel endures forever,Praise him all you people for our God is great,C,B
Ezra,EZ,3,26,How did the people respond to the foundation of the temple being laid (Ezra 3:11)?,They gave a shout of praise,They were silent before the Lord,They recited the Law of the Moses,They raised their hands to the heavens,A,B
Ezra,EZ,3,27,"What was the res ponse to the laying of the foundation by the older priests and Levites 
(Ezra 3:12)?",They rejoiced before the Lord,They wept,They shouted to the Lord,They were silent,B,B
Ezra,EZ,3,28,Who wept when the foundation of the Lord’s temple was laid  (Ezra 3:12)?,The older priests and Levites who had seen the former temple,Those who had recently come back from Babylon,The younger heads of the family as they saw their families worshipping,Jeshua  and Zerubbabel who had laid the foundation,A,B
Ezra,EZ,3,29,When the temple foundation was laid what could not be distinguished (Ezra 3:13)?,The cymbals from the trumpets,The harps and the trumpets,The shouts of praise from the shouts of joy,The weeping from the shouts of joy,D,I
Ezra,EZ,4,1,The enemies were portrayed as against Judah and what other tribe (Ezra 4:1)?,Ephraim,Asher,Levi,Benjamin,D,A
Ezra,EZ,4,2,What did the enemies hear that the exiles were doing (Ezra 4:1)?,Building a temple for the Lord,Building the walls of Jerusalem,Farming the land,Digging the wells and allowing their flocks to multiply,A,B
Ezra,EZ,4,3,Who did the enemies of Judah and Benjamin come  to offer help (Ezra 4:2)?,Jeshua,Asaph,Zerubbabel,Cyrus,C,B
Ezra,EZ,4,4,"To whom did the enemies of Judah and Benjamin say they had been sacrificing (Ezra 
4:2)?",The god of the land,Chemosh,"Moloch  
23",Your God,D,I
Ezra,EZ,4,5,"The enemies of Judah said they were sacrificing to their God since the time of what 
king (Ezra 4:2)?",Nebuchadnezzar king of Babylon,Esarhaddon king of Assyria,Zimrilim king of Mari,Cyrus king of Persia,B,I
Ezra,EZ,4,6,Who had brought the enemies of  Judah and Benjamin to the land (Ezra 4:2)?,Tiglathpileser,Nebuchadnezzar,Cyrus,Esarhaddon,D,B
Ezra,EZ,4,7,"What was Zerubbabel’s and Jeshua’s response to the offer of help from their enemies 
to rebuild the temple (Ezra 4:3)?",The Jews  alone  will build it for the Lord,The Jews would only accept gifts of gold and silver,They should send their skilled craftsmen to help,They could be woodcutters and water bearers,A,B
Ezra,EZ,4,8,After the enemies’ offer was refused what did they set out to do (Ezra 4:4)?,Destroy the temple,"Burn down their fields  
24",Discourage the people of Judah,Attack the servants of the Lord,C,I
Ezra,EZ,4,9,Who did the enemies hire to oppose the work of building the temple (Ezra 4:5)?,Mercenaries from Aram,Egyptians,Counselors,The Edomites,C,I
Ezra,EZ,4,10,"How long did the counselors seek to frustrate the plans of Zerubbabel (Ezra 4:5)? 
From the reign of Cyrus to ________",The reign of Darius,The reign of Artaxerxes,The reign of Xerxes,The reign of Antiochus,A,B
Ezra,EZ,4,11,"In the beginning of whose reign did Zerubbabel’s enemies lodge an accusation 
against the people of Judah and Jerusalem (Ezra 4:6)?",The reign of Darius,The reign of Artaxerxes,The re ign of Xerxes,The reign of Antiochus,C,I
Ezra,EZ,4,12,In what language was the letter written to Artaxerxes king of Persia (Ezra 4:7)?,"Akkadian  
25",Hebrew,Aramaic,Persian,C,I
Ezra,EZ,4,13,"To whom did Tabeel  and the rest of his associates write a letter against Judah (Ezra 
4:7)?",The reign of Darius,The reign of Artaxerxes,The reign of Xerxes,The reign of Antiochus,B,B
Ezra,EZ,4,14,"All of the following wrote a letter opposing Judah to Artaxerxes king of Persia 
EXCEPT (Ezra 4:7)",Bishlam,Memuchan,Mithredath,Tabeel,B,A
Ezra,EZ,4,15,"Who was the commanding officer who wrote the letter against Jerusalem to 
Artaxerxes (Ezra 4:8)?",Bishlam,Memuchan,Rehum,Tabeel,C,A
Ezra,EZ,4,16,"Who was the secretary who wrote the letter against Jerusalem to Artaxerxes (Ezra 
4:8)?",Shimshai,Memuchan,Mithredath,Tabeel,A,A
Ezra,EZ,4,17,Shimshai’s letter said who had deported them to Samaria (Ezra 4:9)?,Esarhaddon,Ashurbanipal,Tiglathpileser,Shalmaneser,B,A
Ezra,EZ,4,18,"Shimshai’s  letter said they had be deported from Susa and elsewhere and resettled in 
what city in Israel (Ezra 4:10)?",Bethel,Gilgal,Samaria,Jerusalem,C,B
Ezra,EZ,4,19,"Shimshai said that they had been deported from all of the following cities into 
Samari a EXCEPT (Ezra 4:9)",Tripolis,Erech,"Babylon  
27","Nineveh  
 E. Susa",D,I
Ezra,EZ,4,20,How did Shimshai identify himself in his letter to Artaxerxes (Ezra 4:11)?,Men of the Tigris River,Men of Persia,Men of Trans -Euphrates,Men of Aram,C,A
Ezra,EZ,4,21,What did Rehum and Shimshai accuse the Jews of doing to Artaxerxes (Ezra 4:12)?,Restoring the walls and repairing the foundations,Rebuilding the temple and restoring the gates of the city,Building an altar and serving gods other th an those of the Persians,Killing their enemies without a cause,A,B
Ezra,EZ,4,22,"How did Rehum and Shimshai label the city of Jerusalem in their letter to Artaxerxes 
(Ezra 4:12)?",Rebellious and wicked,Evil and hateful,Treacherous and unfaithful,Traitorous and disloyal,A,I
Ezra,EZ,4,23,"What did Rehum and Shimshai tell Artaxerxes would happen if Jerusalem was 
allowed to be rebuilt (Ezra 4:13)?","They would demand freedom for Jerusalem  
28",They would go to war once again,They woul d kill Rehum and Shimshai the allies of Artaxerxes,The royal revenues will suffer,D,I
Ezra,EZ,4,24,Why did Rehum and Shimshai allege that they were sending this letter (Ezra 4:14)?,Because their land had been taken by the Jews,Because the king was  being dishonored,Because they feared for their lives,Because Zerubbabel was leading a revolt against the king,B,I
Ezra,EZ,4,25,What did Rehum call for Artaxerxes to do in his letter (Ezra 4:15)?,Send an army against Jerusalem,Allow Rehum to a ttack Jerusalem,Search the archives of his predecessors,Double the taxes on those living in Judah and Jerusalem,C,B
Ezra,EZ,4,26,"What did Rehum warn Artaxerxes would happen if the walls of Jerusalem were 
restored (Ezra 4:16)?",Artaxerxes would have  nothing left in Trans -Euphrates,Artaxerxes would lose his loyal friends,Artaxerxes would have to go to war again to take Jerusalem,"Rehum, Artaxerxes’ loyal servant would be killed",A,I
Ezra,EZ,4,27,"Where did Rehum and Shimshai live (Ezra 4:17)?  
29",In Bethel,In Aram,In Samaria,In Jabesh Gilead,C,B
Ezra,EZ,4,28,What did Artaxerxes tell Rehum and Shimshai was done with their letter (Ezra 4:18)?,It was burned in the fire,It was read and translated,It was tore up,It was recorded in the annals of the king,B,B
Ezra,EZ,4,29,"Artaxerxes told Rehum and Shimshai th at Jerusalem was a place of ______ (Ezra 
4:19)?",Iniquity and wickedness,Hatred and bitterness,Rebellion and sedition,Treachery and disloyalty,C,B
Ezra,EZ,4,30,What did Artaxerxes find out about the former kings of Israel (Ezra 4:20)?,They did not pay their taxes,They slaughtered many in the Valley of Jezreel,They ruled over the whole of Trans -Euphrates,They came out of Egypt and had defeated Ph araoh,C,B
Ezra,EZ,4,31,What did Artaxerxes order (Ezra 4:21)?,Jerusalem be destroyed,That the work of rebuilding the city stop,That the Jews pay their tribute immediately,That Rehum and Shimshai be given rule over Jerusalem,B,B
Ezra,EZ,4,32,Whose letter did Rehum and Shimshai use to stop the work in Jerusalem (Ezra 4:23)?,Cyrus,Darius,Xerxes,Artaxerxes,D,B
Ezra,EZ,4,33,"Until what time was the work on the temple halted as a result of Artaxerxes’ 
command (Ezra 4:24)?",Until the third year of Cyrus,Until the first year of Alexander,Until the second year of Darius,Until the fifth year of Xerxes,C,A
Ezra,EZ,4,34,"What work was stopped until the second year of Darius as a result of Rehum’s letter 
to Artaxerxes (Ezra 4:24)?",Work on the house of God,Work on the walls of Jerusalem,Work on the gates of Jerusalem,"Work on laying the foundations of the temple  
31",A,B
Ezra,EZ,5,1,Who was a descendant of Id do (Ezra 5:1)?,Haggai the prophet,Zechariah the prophet,Memucan the seer,Phineas the priest,B,I
Ezra,EZ,5,2,Who prophesied to the Jews in the post -exilic times of Zerubbabel  (Ezra 5:1)?,Nahum and Habakkuk,Obadiah and Malachi,Haggai and Zechariah,Iddo and Huldah,C,B
Ezra,EZ,5,3,Who helped Zerubbabel and Jeshua rebuild the temple (Ezra 5:2)?,The prophets of God,Ezekiel the prophet,Shimshai the stone mason,All the people of Israel,A,I
Ezra,EZ,5,4,Who did the prophets  help build the temple (Ezra 5:2)?,Rehum and Shimshai,Barzillai and Jorah,Harsha and Sisera,"Zerubbabel and Jeshua  
33",D,B
Ezra,EZ,5,5,Who was the governor of Trans -Euphrates in the days of Darius (Ezra 5:3)?,Sisera,Rehum,Tattenai,Azmaveth,C,A
Ezra,EZ,5,6,What did Tattenai and Shethar -Bozenai ask Zerubbabel (Ezra 5:4f)?,Who authorized you to rebuild this temple?,Why are you rebuilding this temple?,Why are you rebuilding this rebellious city?,Who is paying for the rebui lding of this wall?,A,I
Ezra,EZ,5,7,"What did the narrator conclude about the elders of the Jews not being stopped until a 
report could go to Darius (Ezra 5:5)?",They were keeping the covenant of their God,The eye of their God was watching over them,The forces of evil could not stop them,God gave them favor in the eyes of Darius,B,I
Ezra,EZ,5,8,The Jews did not have to stop the rebuilding until what events transpired (Ezra 5:5)?,Until the next Passover was completed,Until Artaxerxes resc inded his law,"Until they received the cedars from Lebanon  
34",Until they received a written reply from Darius,D,B
Ezra,EZ,5,9,To whom did Tattenai the governor of Trans -Euphrates send a report (Ezra 5:6)?,Artaxerxes,Cyrus,Darius,Xerxes,C,B
Ezra,EZ,5,10,How did Tattenai identify the Israel’s God to Darius in his report (Ezra 5:8)?,The God of heaven and earth,The great God,Yahweh,The God of the Jews in Jerusalem,B,I
Ezra,EZ,5,11,"What besides the large stones did Tattenai comment tha t the temple was being built of 
(Ezra 5:8)?",Timbers,Gold and silver,Bronze pillars,Carved stones,A,A
Ezra,EZ,5,12,"What two things did Tattenai comment that the temple was being built of to Darius 
(Ezra 5:8)?",Carved stone and cedar,"Large bronze pillars and cut stone  
35",Large stones and timbers,Gold and silver,C,I
Ezra,EZ,5,13,What did Tattenai tell Darius he had asked the Jews in his report (Ezra 5:10)?,The dimensions of the temple,What was need for the temple,When the temple would be completed,The names of the leaders doing the rebuilding,D,B
Ezra,EZ,5,14,How did the Jews responding to Tattenai’s questions identify God (Ezra 5:11)?,Yahweh the Lord,"God, the great king",God of heaven and earth,God most compassionate,C,B
Ezra,EZ,5,15,"How did the Jews in their report through Tattenai identify the king who originally 
built the first temple (Ezra 5:11)?",Solomon,David’s son,The third king of Israel,The great king of Israel,D,I
Ezra,EZ,5,16,"In  the report of Tattenai to Darius to whom did the Jews acknowledge had destroyed 
the first temple (Ezra 5:12)?","Cyrus the king of Persia  
36",Nebuchadnezzar king of Babylon,Shalmaneser king of Assyria,Rezin king of Aram,B,B
Ezra,EZ,5,17,"Nebuchadnezzar was identified in the report to Darius as being from what group of 
people (Ezra 5:12)?",The Persians,The  Medes,The Chaldeans,The Assyrians,C,B
Ezra,EZ,5,18,"Besides destroying the first temple what did the Jewish leaders report t hat 
Nebuchadnezzar had done (Ezra 5:12)?",Deported the Jews to Babylon,Destroyed the walls of Jerusalem,Killed the king of Jerusalem,Praised the God of heaven and earth,A,B
Ezra,EZ,5,19,"Why were the Jews handed over to Nebuchadnezzar and taken to Babylon according 
to the Jewish report to Darius (Ezra 5:12)?",Because they had done evil in the sight of the Lord,Because their fathers had angered the God of heaven,Because they had worshipped idols made by human hands,Because the Lor d had taken no pleasure in their forefathers,B,I
Ezra,EZ,5,20,"In the Jews report to Darius who did they credit with ordering the temple to be rebuilt 
(Ezra 5:13)?",Artaxerxes,Xerxes,Cyrus,Nebuchadnezzar,C,B
Ezra,EZ,5,21,What did Cyrus remove from Babylon and send back to Jerusalem (Ezra 5:14)?,The sons of David and the prophets and priests of Israel,The gold and silver articles of the house of God taken by Nebuchadnezzar,The trumpets and golden shields that Solomon had built for the t emple,The bronze pillars and bronze sea that Nebuchadnezzar had taken,B,B
Ezra,EZ,5,22,Who had taken the gold and silver items from the temple in Jerusalem (Ezra 5:14)?,Cyrus,Darius,Shalmaneser,Nebuchadnezzar,D,B
Ezra,EZ,5,23,Who whom did Cyrus give the temple items to be returned to Jerusalem (Ezra 5:14)?,Tattenai the governor,Iddo the seer,Shimshai the secretary,"Sheshbazzar the governor  
38",D,I
Ezra,EZ,5,24,Where had Nebuchadnezzar put the items from the temple in Jerusalem (Ezra 5:14)?,In the temple in Babylon,In the royal palace treasury in Babylon,In the storage city of Susa,He had them displayed in the gate of the city of Babylon,A,I
Ezra,EZ,5,25,What was Sheshbazzar commissioned to do by Cyrus (Ezra 5:15)?,Put down the rebellion in the land of Judea,Rebuild the house of God and deposit the temple articles there,Rebuild the walls of Jerusalem and restore its people,"Guarantee the tribute from the land of Judea and put down rebellion there  
B:B:EZ: 5 
26. Who did Cyrus commission to rebuild the house of God and deposit the temple 
articles (Ezra 5:15)?  
  A. Shimshai the secretary  
 B. Tattenai the governor  
  C. Sheshbazzar the governor  
 D. Rezin the king’s cupbearer",C,I
Ezra,EZ,5,27,"Who laid the foundations of the temple in Jerusalem in the days of Zerubbabel (Ezra 
5:16)?",Shimshai the secretary,Tattenai the governor,"Sheshbazzar the governor  
39",Rezin the king’s cupbearer,C,B
Ezra,EZ,5,28,What did the Jews request of king Darius (Ezra 5:17 )?,Protection against their enemies who were trying to stop their building,Search the royal archives for the decree of Cyrus,Return the temple articles of gold and silver from Babylon,Allow them to rebuild the walls of Jerusalem,B,B
Ezra,EZ,6,1,Where were the archives that Darius ordered searched kept (Ezra 6:1)?,In the royal palace of Susa,In the annals of Ecbatana,In the residence of Shimshai the secretary,In the t reasury at Babylon,D,I
Ezra,EZ,6,2,"Who ordered that the archives stored in the treasury of Babylon be searched (Ezra 
6:1)?",Cyrus,Xerxes,Darius,Artaxerxes,C,B
Ezra,EZ,6,3,In what town was the decree of Cyrus found and reported back to Darius (Ezra 6:2)?,Nuzu,Ecbatana,Susa,Mari,B,A
Ezra,EZ,6,4,In what year of Cyrus’ reign did he issue a decree concerning Jerusalem (Ezra 6:3)?,First,Second,"Third  
41",Fifth,A,B
Ezra,EZ,6,5,The Cyrus decree sites that the temple should be reb uilt in order to do what (Ezra 6:4)?,To honor the name of the God of Israel,As a place to present sacrifices,So that the Israelites may have a home,So that the law may go forth from Zion,B,I
Ezra,EZ,6,6,What size did the Cyrus decree specify f or the temple foundation to be (Ezra 6:4)?,40 feet high by 50 feet wide,60 feet high by 75 feet wide,75 feet high and 100 feet wide,90 feet high and 95 feet wide,D,A
Ezra,EZ,6,7,"How many courses did Cyrus specify large stones for the foundat ion of the temple 
(Ezra 6:4)?",Five,Four,Three,Two,C,A
Ezra,EZ,6,8,What did Cyrus order be returned to the temple in Jerusalem (Ezra 6:5)?,The silver and gold articles Nebuchadnezzar had taken to Babylon,"The bronze pillars and bronze sea be restored in front of the temple  
42",The Book of the Law,The priests vestments along with the Urim and Thummim,A,B
Ezra,EZ,6,9,Who had taken the temple articles of gold and silver to Babylon (Ezra 6:5)?,Shalmaneser,Evil-Merodach,Tiglathpileser,Nebuchadnezzar,D,B
Ezra,EZ,6,10,"What did Darius tell Tattenai and Shethar -Bozenai to do after finding the decree of 
Cyrus (Ezra 6:6)?",Help the Jews rebuild the temple,Transport the cedars of Lebanon from Joppa up to Jerusalem,Guard and protect the Jews as they rebuild the temple,Do not interfere with the work and stay away from there,D,I
Ezra,EZ,6,11,"Who was told to stay away and not to interfere with the Jewish rebuilding of the 
temple (Ezra 6:6)?",Passhur and Shallum,Tattenai and Shethar -Bozenai,Rehum and Shimshai,Memucan and Hegai,B,A
