book_name,book_code,chapter,question_number,question,option_a,option_b,option_c,option_d,correct_option,difficulty
Prov erbsMCQuestions.pdf,Pr,1,38,"Madame Wisdom will pour hers elf out to the one who respon ds 
 to her __________ (Prov 1:23).",Instruction,Enticing,Rebuke,"Pleas  
 C:A:Pr:1  
 
39.  Madame Wisdom claims that no one responded when    
 _____________ (Prov 1:24).  
 8 
 A. She stretched out her hand  
 B. She opened her doors  
 C. She looked out her window  
 D. She invited people to her banquet  
 A:A:Pr:1  
 
40.  What did most do with Madame Wisdom’s advice (Prov 1:25)?  
A. Misunderstood it  
B. Hated it  
C. Ignored it  
D. Accepted it",C,I
Prov erbsMCQuestions.pdf,Pr,1,41,"What will Madame Wisd om do when calamity overtakes the sinners  
(Prov 1:26)?",Mock them,Ignore them,Call to them,Save them,A,A
Prov erbsMCQuestions.pdf,Pr,1,42,"When disaster hits those who rejected Madame Wisdom , what  
 will she do (Prov 1:26)?",Sit in silence,Remind them that they rejected her,Call out to them,"Laugh  
 D:I:Pr:1  
 
43.  Calamity will overtake those who reject Madame Wisdom like  
 a ________ (Prov 1:27).  
 A. Wave  
 B. Storm  
 C. Avalanche  
 D. Lion  
 B:B:Pr:1  
 
44.  When the sinners call, what won’t Madame wisdom d o (Prov 1:28)?  
A. Ignore them  
B. Answer them  
C. Forsake them  
 9 
D. Come to their aid",B,I
Prov erbsMCQuestions.pdf,Pr,1,45,"When will those who reject Madame Wisdom not be able to  
 find her (Prov 1:28)?",When they look for her,When they kill her,When they call for her,"When they go down to the grave  
 C:I:Pr:1  
 
46.  Who/What did the sinner choose not to fear (Prov 1:29)?  
A. Death  
B. Madame Wisdom  
C. Foolishness  
D. The Lord",D,B
Prov erbsMCQuestions.pdf,Pr,1,47,What do those that reject Madame Wisdom hate (Prov 1:29)?,Wisdom,Discipline,Knowledge,"Righteousness  
 C:A:Pr:1  
 
48.  With what will those that reject Madame Wisdom be filled  
 (Prov 1:31)?  
 A. The fruit of their schemes  
 B. Envy against the righteous  
 C. Bitterness of heart  
 D. Calamity  
 A:I:Pr:1  
 
49.  Whose waywa rdness will kill those that reject Madame Wisdom  
(Prov 1:32)?  
A. The foolish  
B. The simple  
C. The wicked  
D. The sluggard",B,B
Prov erbsMCQuestions.pdf,Pr,1,50,"Whose complacency will destroy those that reject Madame  
 Wisdom (Prov 1:32)?",The Fool,The Deceitful,The Wicked,"The Sluggard  
 A:I:Pr:1  
 
51.  The man who listens to Madame Wisdom will ______ (Prov 1:33)?  
A. Live in safety  
B. Live forever  
C. Live in fear  
D. Live alone",A,I
Prov erbsMCQuestions.pdf,Pr,2,52,Who will live in safety (Prov 1:33)?,Whoever walks in the way of righteo usness,The one who loves their neighbor,The one who listens to Madame Wisdom,"The one who flees from the plans of sinners  
 C:B:Pr:1  
 
53.  The one who listens to Madame Wisdom will be free from  
 what fear (Prov 1:33)?  
 A. Fear of the LORD  
 B. Fear of harm  
 C. Fear of the grave  
 D. Fear of the enemy  
 B:A:Pr:1  
 
Prov ERBS 2  
 
54.  What of the father’s should the son store up (Prov 2:1)?  
A. Words  
B. Wisdom  
C. Commands  
D. Wealth",C,I
Prov erbsMCQuestions.pdf,Pr,2,55,"What should the young person turn their ear toward (Prov 2 :2)? 
 11",Commands,Wisdom,Understanding,The father,B,B
Prov erbsMCQuestions.pdf,Pr,2,56,"What part of the young person’s body should he applied to  
understanding (Prov 2:2)?",Their ear,Their mind,Their eyes,Their heart,D,I
Prov erbsMCQuestions.pdf,Pr,2,57,For what should the young person cry out (Prov 2:3)?,Wisdom,Righteousness,Insight,Mercy,C,B
Prov erbsMCQuestions.pdf,Pr,2,58,For what should one cry aloud (Prov 2:3)?,Wisdom,Understanding,Righteousness,"Mercy  
 B:A:Pr:2  
 
59. One should look for understanding as for __________  
 (Prov 2:4).  
 A. Gold  
 B. Silver  
 C. Rubies  
 D. Diamonds  
 B:I:Pr:2  
 
60. One should search for wisdom/understanding as for  
 ___________ (Prov 2:4).  
 A. Hidden treasure  
 B. A pearl of great price  
 C. Lost friend  
 12 
 D. A lost coin  
 A:B:Pr:2  
 
61.  If you search for wisdom, what will you find (Prov 2:5)?  
A. Treasure  
B. Life 
C. Knowledge of God  
D. Righteousness",C,I
Prov erbsMCQuestions.pdf,Pr,2,62,"If you search for wisdom, what will you understand (Prov 2:5)?",The mysteries of God,The fear of  the LORD,Peace that passes understanding,The awesomeness of God,B,B
Prov erbsMCQuestions.pdf,Pr,2,63,Who gives wisdom (Prov 2:6)?,Madame Wisdom,The LORD,The teacher,The father,B,B
Prov erbsMCQuestions.pdf,Pr,2,64,What proceeds from the LORD’s mouth (Prov 2:6)?,Wisdom,Life,Righteousness,Understanding,D,I
Prov erbsMCQuestions.pdf,Pr,2,65,What does God hold in store for the upright (Prov 2:7)?,Life,Rest,Victory,Prosperity,C,A
Prov erbsMCQuestions.pdf,Pr,2,66,What is God to those whose walk is blameless (Prov 2:7)?,A shield,"A rock  
 13",A for tress,"A sword  
 A:I:Pr:2  
 
67.  For whom does the LORD hold victory in store (Prov 2:7)?  
 A. The wise  
 B. The diligent  
 C. The righteous  
 D. The upright  
 D:A:Pr:2  
 
68.  For whom does the LORD become a shield of protection (Prov 2:7)?  
 A. The diligent  
 B. The blameless  
 C. The righteous  
 D. The upright  
 B:I:Pr:2  
 
69.  Whose course does the LORD guard (Prov 2:8)?  
 A. The diligent  
 B. The blameless  
 C. The just  
 D. The upright  
 C:A:Pr:2  
 
70.  Whose way does the LORD protect (Prov 2:8)?  
 A. The diligent  
 B. The blameless  
 C. The righteous  
 D. The faithful  
 D:I:Pr:2  
 
71.  Wisdom helps one understand all of the following EXCEPT________  
(Prov 2:9)?   
A. What is right  
B. What is just  
C. What is fair  
D. What is holy",D,I
Prov erbsMCQuestions.pdf,Pr,2,72,"To what will knowledge becom e pleasant (Prov 2:10)?  
 14",The body,The senses,The soul,The heart,C,I
Prov erbsMCQuestions.pdf,Pr,2,73,"If one searches for wisdom into what part of the body will  
 wisdom enter (Prov 2:10)?",The mind,The heart,The soul,"The ears  
 B:B:Pr:2  
 
74.  What will discretion do for one that is wise (Prov 2:11)?  
A. Love  
B. Protect  
C. Help  
D. Guide",B,B
Prov erbsMCQuestions.pdf,Pr,2,75,What will understanding do for one that is wise (Prov 2:11)?,Guard,Love,Help,"Guide  
 A:I:Pr:2  
 
76.  From whose ways will wisdom save you (Prov 2:12)?  
A. The wicked  
B. The foolish  
C. The simple  
D. The sluggard",A,I
Prov erbsMCQuestions.pdf,Pr,2,77,Wicked people have words that are ________ (Prov 2:12).,Treacherous,Slanderous,Evil,"Perverse  
 D:A:Pr:2  
 15 
 
78.  Wher e do wicked men walk (Prov 2:13)?  
A. Straight paths  
B. Wide paths  
C. Dark ways  
D. By the grave",C,B
Prov erbsMCQuestions.pdf,Pr,2,79,What paths do the wicked leave (Prov 2:13)?,Straight,Righteous,Wise,"Upright  
 A:A:Pr:2  
  
80.  In what do the wicked delight (Prov 2:14)?  
A. Ignorance  
B. The Evil One  
C. Darkness  
D. Doing wrong",D,I
Prov erbsMCQuestions.pdf,Pr,2,81,The paths of the wicked are ______ (Prov 2:15).,Shameful,Crooked,Narrow,Broad,B,I
Prov erbsMCQuestions.pdf,Pr,2,82,The ways of the wicked are _________ (Prov 2:15)?,Treacherous,Lazy,Devious,"Slippery  
 C:I:Pr:2  
 
83.  Wisdom will save one from what type of person (Prov 2:16)?  
 A. The adulteress  
 B. The sluggard  
 C. The unfaithful  
 D. The mocker  
 16 
 A:B:Pr:2  
 
84.  What type of words does the adulteress speak (Prov 2:16)?  
A. Evil 
B. Foolish  
C. Seductive  
D. Sly",C,B
Prov erbsMCQuestions.pdf,Pr,2,85,What has the adulteress ignored (Prov 2:17)?,Her covenant,Her conscience,Her lover,Wisdom,A,I
Prov erbsMCQuestions.pdf,Pr,2,86,"The covenant the adulteress made with her partner was made  
 before __________ (Prov 2:17).",The king,A judge,God,"Witnesses  
 C:A:Pr:2  
 
87.  Who has the adulteress left (Prov 2:17)?  
 A. Her God  
 B. Her partner  
 C. Her father  
 D. Her children  
 B:B:Pr:2  
 
88.  To where does the house of the adulteress lead (Prov 2:18)?  
 A. The grave  
 B. Hell 
 C. Death  
 D. Destruction  
 C:A:Pr:2  
 
89.  The paths of an adulteress lead to ________ (Prov 2:18).  
 A. The spirits of the dead  
 B. Judgment before many  
 17 
 C. The terrors of the grave  
 D. Failure and ruin  
 A:I:Pr:2  
 
90.  What hap pens to those who visit the adulteress (Prov 2:19)?  
A. They follow the dark path  
B. They do not return  
C. They loose their inheritance  
D. They are defiled",B,A
Prov erbsMCQuestions.pdf,Pr,2,91,What paths does the one going to an adulteress not attain (Prov 2:19)?,Wise,Righteous,Life,"Victory  
 C:I:Pr:2  
 
92.  Those gaining wisdom will walk in the ways of whom (Prov 2:20)?  
A. The Lord  
B. The wise  
C. The fathers  
D. Good men",D,A
Prov erbsMCQuestions.pdf,Pr,2,93,"Those gaining wisdom will keep to the paths of what type of  
 people (Prov 2:20)?",Righteous,Upright,Wise,"Diligent  
 A:A:Pr:2  
 
94.  Who will live in the land (Prov 2:21)?  
A. The sinners  
B. The upright  
C. The holy  
D. The wise men",B,I
Prov erbsMCQuestions.pdf,Pr,2,95,"Who will remain in the land (Prov 2:21)?  
 18",Righteous,Wise,Diligent,Just,A,I
Prov erbsMCQuestions.pdf,Pr,2,96,Who will be cut off from the land (Prov 2:22)?,The foolish,The mocker,The wicked,The evil ones,C,I
Prov erbsMCQuestions.pdf,Pr,3,97,Who will be torn from the land (Prov 2:22)?,The foolish,The mocker,The wicked,"The unfaithful  
 D:A:Pr:2  
 
Prov erbs 3  
 
98.  What should the son not forget (Prov 3:1)?  
A. The commandments  
B. Wisdom  
C. The father’s teaching  
D. The mother’s love",C,B
Prov erbsMCQuestions.pdf,Pr,3,99,Where should th e son keep his father’s commands (Prov 3:1)?,In his mind,Written down,In his heart,Close to himself,C,B
Prov erbsMCQuestions.pdf,Pr,3,100,What will the father’s commands bring the son (Prvo 3:2)?,Long life and wisdom,Good Fortune and protection,"Eternal life and success  
 19",Long life and prosperity,D,A
Prov erbsMCQuestions.pdf,Pr,3,101,What should be bound around the neck (Prov 3:3)?,The commandments,Love and faithfulness,Love and knowledge,Knowledge and faithfulness,B,I
Prov erbsMCQuestions.pdf,Pr,3,102,Where should love and fa ithfulness be written (Prov 3:3)?,On the door posts,On tablets of stone,On the tablet of the heart,"On their foreheads and hands  
 C:I:Pr:3  
 
103.  In whose eyes will the wise win favor (Prov 3:4)?  
A. Each other  
B. God 
C. Man 
D. God and Man",D,I
Prov erbsMCQuestions.pdf,Pr,3,104,"If one binds love and faithfulness around their neck , what will  
 that win for them (Prov 3:4)?",A good name,Victory,Success,"The desires of their heart  
 A:I:Pr:3  
 
105.  We are to trust in the Lord with all of what (Prov 3:5) ? 
A. Our heart   
B. Our soul  
C. Our mind  
D. Our strength",A,B
Prov erbsMCQuestions.pdf,Pr,3,106,What is not to be leaned on (Prov 3:5)?,Me,Our own understanding,The advice of the wicked,"The counsel of one's peers  
 21 
 B:B:Pr:3  
 
107.  The Lord will do what to our path s (Prov 3:6)?  
A. Make them clear  
B. Make them light  
C. Make them straight  
D. Soften them",C,B
Prov erbsMCQuestions.pdf,Pr,3,108,What shouldn’t one be in their own eyes (Prov 3:7)?,Proud,Righteous,Humble,Wise,D,I
Prov erbsMCQuestions.pdf,Pr,3,109,God is to be feared and what is to be shunned (Prov 3:7)?,Evil,Wickedness,Deceit,"Slander  
 A:B:Pr:3  
 
110.  What will the fear of the Lord bring health to (Pr.3:8)?  
A. The mind  
B. The body  
C. The soul  
D. All of the above",B,A
Prov erbsMCQuestions.pdf,Pr,3,111,"What will the fear of the LORD bring nouri shment to  
 (Prov 3:8)?",The stomach,The mouth,The bones,"The body  
 C:A:Pr:3  
  
112.  We are to honor the Lord with what part of our crops (Prov 3:9)?  
A. The best  
B. The first fruits  
 22 
C. 10% 
D. All of them",B,B
Prov erbsMCQuestions.pdf,Pr,3,113,With what is God to be honored (Prov 3:9)?,One's mind,One's heart,One's home,"One's wealth  
 D:I:Pr:3  
 
114.  What will one receive when they honor the Lord with their wealth  
(Prov 3:10)?  
A. Money  
B. Wisdom  
C. Plenty of new wine  
D. Honor",C,I
Prov erbsMCQuestions.pdf,Pr,3,115,"What will happen to one's barns when they honor the LORD with  
 their wealth (Prov 3:10)?",They will be filled to overflowing,They will be a fortress of protection,They will never lack oxen,"They will be filled with animals  
 A:I:Pr:3  
 
116.  What wa s not to be despised (Prov 3:11)?  
A. The LORD’s discipline  
B. The father’s instruction  
C. The master’s rebuke  
D. The poor",A,I
Prov erbsMCQuestions.pdf,Pr,3,117,What should not be resented (Prov 3:11)?,The instruction of the wise,The LORD's rebuke,The discipline of a  judge,"The way of holiness  
 B:B:Pr:3  
 
 23 
118.  Who does the Lord discipline (Prov 3:12)?  
A. His faithful ones  
B. All his children  
C. Those he loves  
D. Those he hates",C,I
Prov erbsMCQuestions.pdf,Pr,3,119,How does the LORD discipline (Prov 3:12)?,As a warrior,As a judge,As a father,"As a king  
 C:B:Pr:3  
 
120.  What is the state of the man who finds wisdom (Prov 3:13)?  
A. He is happy  
B. He is fortunate  
C. He is wise  
D. He is blessed",D,I
Prov erbsMCQuestions.pdf,Pr,3,121,What is more profitable than silver (Prov 3:14)?,Love,Wisdom,The fear of the Lord,Joy,B,B
Prov erbsMCQuestions.pdf,Pr,3,122,Wisdom is more precious than what (Prov 3:15)?,Gold,Silver,Diamonds,Rubies,D,A
Prov erbsMCQuestions.pdf,Pr,3,123,What is in Madame Wisdom's right hand (Prov 3:16)?,Justice,Victory,Long life,"Riches  
 C:I:Pr:3  
 24 
 
124.  What is in Madame Wisdom's left hand (Prov 3:16)?  
 A. Justice  
 B. Victory  
 C. Long life  
 D. Riches  
 D:A:Pr:3  
 
125.  What are Madame Wisdom’s paths of (Prov 3:17)?  
A. Pleasant paths  
B. Straight paths  
C. Paths of peace  
D. Paths of truth",C,A
Prov erbsMCQuestions.pdf,Pr,3,126,Madame Wisdom is a tree of what (Prov 3:18)?,Knowledge,Life,Gold,Blessing,B,B
Prov erbsMCQuestions.pdf,Pr,3,127,To whom is Madame Wisdom a tree of life (Prov 3:18)?,To those who embrace her,To those who pursue her,To those who find her,"To those who listen to her  
 A:I:Pr:3  
 
128.  In what, specifically, did wisdom aid the Lord (Prov 3:19)?  
A. Creating the world  
B. Dividing the deep  
C. Creating man in God's image  
D. Laying the earth’s foundation",D,I
Prov erbsMCQuestions.pdf,Pr,3,129,By what did the  Lord create the world (Prov 3:20)?,Knowledge,Wisdom,Understanding,"All of the above  
 25",D,A
Prov erbsMCQuestions.pdf,PR,3,130,What did the LORD's understanding set in place (Prov 3:19)?,The foundations of the earth,The trees of the field,The heavens,"The dividing of the deeps  
 C:A:Pr:3  
 
131.  What did the LORD's knowledge divide (Prov 3:20)?  
 A. The deeps  
 B. The heavens  
 C. The mountains  
 D. The peoples of the earth  
 A:I:Pr:3  
 
132.  By wisdom the LORD had the clouds drop down ________  
 (Prov 3:20).  
 A. Rain  
 B. Dew  
 C. Hail 
 D. Fire  
 B:B:Pr:3  
 
133.  What is the son to do with sound judgment and discernment  
(Prov 3:21)?  
A. Love them  
B. Preserve them  
C. Teach them  
D. Learn them",B,I
Prov erbsMCQuestions.pdf,Pr,3,134,"Sound judgment and discernment will be what if they are preserved  
(Prov 3:22)?",Pearls for the neck,Life to the bones,An ornament of grace,A crown for the head,C,A
Prov erbsMCQuestions.pdf,Pr,3,135,"What will be an ornament of grace to one's neck (Prov 3:22)?  
 26",Discipline and discernment,Justice and righteousness,Wisdom and understanding,"Judgment and discernment  
 D:A:Pr:3  
 
136.  One benefit of preserving judgment and discernment is _________  
 (Prov 3:23).  
 A. Safety on the way  
 B. Straight paths  
 C. A successful journey  
 D. Blessedness  
 A:A:Pr:3  
 
137.  One benefit of preserving judgment and discernment is ________  
 (Prov 3:23)  
 A. No regrets  
 B. No shame  
 C. No stumbling  
 D. No worries  
 C:I:Pr:3  
 
138.  One who preserves judgment will n ot be afraid (Prov 3:24) ______  
 A. When calamity comes  
 B. When they lie down  
 C. When they go to war  
 D. When evil approaches  
 B:B:Pr:3  
 
139.  For one preserving judgment what will be sweet (Prov 3:24)?  
 A. Honey  
 B. Victory  
 C. Their paths  
 D. Sleep  
 D:I:Pr:3  
 
140.  What shouldn’t one fear (Prov 3:25)?  
A. The storm  
B. Sudden disaster  
C. The locust plague  
D. Judgment  
 27",D,B
Prov erbsMCQuestions.pdf,Pr,3,141,What overtakes the wicked (Prov 3:25)?,Ruin,Justice,Defeat,"Calamity  
 A:A:Pr:3  
 
142.  What will the Lord be to the ones preserving judgment (Prov 3:26)?  
A. Their strength  
B. Their guide  
C. Their confidence  
D. Their protection",C,A
Prov erbsMCQuestions.pdf,Pr,3,143,"The LORD will keep the foot of the one who preserves judgment  
from  ________ (Prov 3:26).",Slipping,Stumbling,The path of the wicked,"Being snared  
 D:A:Pr:3  
 
144.  From whom should one not withhold good (Prov 3:27)?  
A. Your neighbor  
B. Those who deserve it  
C. Those who are holy  
D. Your enemies",B,I
Prov erbsMCQuestions.pdf,Pr,3,145,What should not be said to a neighbor (Prov 3:28)?,Come back later,Go to the priest,Sell me your land,"I have no coat to give you  
 A:I:Pr:3  
 
146.  Who should one not plot harm against (Prov 3:29)?  
A. Their neighbor  
B. Those who deserve it  
 28 
C. Those who are holy  
D. Their enemies  
A:B:Pr :3 
 
147.  What should not be done when someone has done no harm  
(Prov 3:30)?  
 A. Harm them  
 B. Reject them  
 C. Accuse them  
 D. Judge them  
 C:A:Pr:3  
 
148.  What shouldn’t you do to a violent man (Prov 3:31)?  
A. Prov oke him  
B. Envy him  
C. Love him  
D. Hate him  
B:A:Pr :3 
 
149.  Whose ways should one not choose (Prov 3:31)?  
 A. A wicked person's  
B. An evil person's  
C. A violent person's  
 D. A unfaithful person's  
 C:I:Pr:3  
 
150.  Who does the LORD detest (Prov 3:32)?  
 A. A perverse person  
 B. The wicked  
 C. The fool  
 D. The mocker  
 A:I:Pr:3  
 
151.  Who does the LORD take into his confidence (Prov 3:32)?  
 A. The wise  
 B. The upright  
 C. The righteous  
 D. The generous  
 B:A:Pr:3  
 
152.  On whose house is the curse of the LORD (Prov 3:33)?  
 29 
 A. A perverse person  
 B. The fool  
 C. The mocker  
D. The wicked",D,B
Prov erbsMCQuestions.pdf,Pr,3,153,"What does the LORD do for the home of the righteous  
 (Prov 3:33)?",He bles ses it,He makes it prosper,He establishes its foundation,"He makes it last for generations  
 A:A:Pr:3  
 
154. What do the wise inherit (Prov 3:35)?  
A. Wealth  
B. Eternal life  
C. Honor  
D. Shame",C,I
Prov erbsMCQuestions.pdf,Pr,4,155,Who does the LORD mock (Prov 3:35)?,A perverse person,The fool,The proud mocker,"The wicked  
 C:B:Pr:3  
 
156.  Who does the LORD hold up to shame (Prov 3:35)?  
 A. A perverse person  
 B. The fool  
 C. The mocker  
D. The wicked  
 B:A:Pr:3  
 
Prov erbs  4 
 
157.  What should the sons do to/with the father’s instruction (Prov 4:1)?  
A. Listen  
B. Pay attention  
 30 
C. Gain understanding  
D. All of the above",D,B
Prov erbsMCQuestions.pdf,Pr,4,158,What kind of learning does the father give (Prov 4:2)?,Wise,Sound,Good,Right,B,I
Prov erbsMCQuestions.pdf,Pr,4,159,What was the son not to forsake (Prov 4:2)?,The father's words,The father's correction,The father's teaching,"The father's rebuke  
 C:I:Pr:4  
 
160.  When was the father taught (Prov 4:3)?  
A. When he was a boy  
B. When he w as born  
C. When he left his home  
D. When he was an old man",A,I
Prov erbsMCQuestions.pdf,Pr,4,161,Who originally taught the father (Prov 4:4)?,The wise,The sages in the king's court,The LORD,"His father  
 D:B:Pr:4  
 
162.  What would happen to the person who kept their father’s commands  
(Prov .4:4)?  
A. They would gain wisdom  
B. They would live  
C. They would please his father  
D. They would be happy",B,A
Prov erbsMCQuestions.pdf,Pr,4,163,"What two things is the young person instructed to get (Prov 4:5)?  
 31",Wisdom and righteousness,Virtue and righteousness,Wisdom and understanding,Virtue and understanding,C,I
Prov erbsMCQuestions.pdf,Pr,4,164,What are not to be forgotten (Prov 4:5)?,The paths of the righteous,The words of the wise,The memory of the up right,"The father's words  
 D:B:Pr:4  
 
165.  When will wisdom watch over you (Prov 4:6)?  
A. When one understands her  
B. When one pays attention to her  
C. When one listens to her  
D. When one loves her",D,I
Prov erbsMCQuestions.pdf,Pr,4,166,"If one does not forsake wisdom , how will she respond (Prov 4:6)?",She will protect the person,She will guide the person,She will prosper the person,"She will not forsake the person  
 A:I:Pr:4  
 
167.  Why should we get wisdom (Prov 4:7)?  
A. It is omnipotent  
B. It is supreme  
C. It leads to righteousness  
D. It leads to understanding",B,A
Prov erbsMCQuestions.pdf,Pr,4,168,What should be gotten at all costs (Prov 4:7)?,Righteousness,Faithfulness,Understanding,"Discipline  
 C:A:Pr:4  
 
 32 
169.  When will wisdom exalt  someone (Prov 4:8)?  
A. When they love her  
B. When they esteem her  
C. When they seek her  
D. Never, wisdom will humble us",B,I
Prov erbsMCQuestions.pdf,Pr,4,170,"How will Madame Wisdom respond when she is embraced  
 (Prov 4:8)?",She will reward the person,She will Prov ide i nsight,She will protect,"She will honor the person  
 D:A:Pr:4  
 
171.  Where will Wisdom place a “garland of grace” (Prov 4:9)?  
A. On your head  
B. On your heart  
C. On your spirit  
D. On your shoulders",A,B
