book_name,book_code,chapter,question_number,question,option_a,option_b,option_c,option_d,correct_option,difficulty
Acts,Ac,1,11,What did Jesus say was not for the disciples to know (Acts 1:7)?,Why Jesus had to die in order for sins to be forgiven,When the Holy Spirit would come upon them in Jerusalem,The dates or times the Father has set by his authority,When Jesus would return to rule over the earth,C,B
Acts,Ac,1,12,When did Jesus say the apostles would receive power (Acts 1:8)?,"When they heard the word of God to go int o all the world  
4",When they would truly believe,When they would become prophets of the word of God,When the Holy Spirit comes on them,D,B
Acts,Ac,1,13,What would the apostles do when the Holy Spirit comes on them (Acts 1:8)?,They would become Jesus’ witnesses to the ends of the earth,They would speak the word of God with boldness,They would build the church of God with both Jews and Gentiles,They would forgive the sins of many,A,B
Acts,Ac,1,14,"Jesus explicitly listed that the apostles would be witnesses in all of the following 
areas EXCEPT (Acts 1:8)",The ends of the earth,Rome,Jerusalem,"All Judea  
 E. Samaria",B,B
Acts,Ac,1,15,"What happened after Jesus told the apostles they would be witnesses to the ends of 
the earth (Acts 1:9)?",They were filled with the Holy Spirit,He went before them into Galilee,He was taken up before their eyes,He went before them to the temple,C,B
Acts,Ac,1,16,What blocked their view when Jesus was taken up (ascension) (Acts 1:9)?,The glory of the Father,The sun,Great darkness,A cloud,D,B
Acts,Ac,1,17,"What happened as the apostles looked up into the sky during Jesus’ ascension (Acts 
1:10)?",Two men dressed in white stood beside them,The heavens shone as bright as the sun,They were blinded,A voice came from heaven saying “This is my son”,A,B
Acts,Ac,1,18,"How did the two men dressed in white at Jesus’ ascension address the apostles (Acts 
1:11)?",Followers of Jesus,Men of Galilee,Nazarenes,Christians,B,I
Acts,Ac,1,19,What did the two men dressed in white tell the apostles (Acts 1:11)?,Jesus was now seated at the right hand of God the Father almighty,Jesus had returned to his Father and their God,Jesus would come back the same way they had seen him go,"Jesus had told them to be his witnesses unto the ends of the world  
6",C,B
Acts,Ac,1,20,"Where were the apostles when Jesus was taken up into heaven (asc ension) (Acts 
1:12)?",Kidron Valley,The Temple Mount,Mount Zion,Mount of Olives,D,B
Acts,Ac,1,21,How far is the Mount of Olives from Jerusalem (Acts 1:12)?,A Sabbath’s day’s walk,Three miles,Fourteen furlongs,A three day journ ey,A,B
Acts,Ac,1,22,When the apostles were listed Simon was identified as a(n) ______ (Acts 1:13),A tax collector,A Zealot,A Pharisee,A Herodian,B,I
Acts,Ac,1,23,One of the James’ in the apostle list was identified as ________ (Acts 1:13)?,The tax collector,The Zealot,"The son of Alphaeus  
7",The son of Zebedee,C,I
Acts,Ac,1,24,All the following were listed as apostles EXCEPT (Acts 1:13),Philip,Thomas,Matthew,Lazarus,D,B
Acts,Ac,1,25,"When the apostles were listed Judas (not Iscariot) was identified as a(n) ______ (Acts 
1:13)",Son of James,Son of John,Son of Eleazar,Son of Joshua,A,A
Acts,Ac,1,26,"Who joined the women and the apostles in prayer after the ascension of Jesus (Acts 
1:14)?",Mary Magdalene,"Mary , the mother of Jesus",Salome,Priscilla,B,B
Acts,Ac,1,27,"When Peter stood up to address the believers after the ascension , how many were 
there (Acts 1:15)?","11 
8",24,120,"5,000",C,I
Acts,Ac,1,28,"Which Old Testament speaker did Peter cite as having predicted Judas’ betrayal (Acts 
1:16)?",Isaiah,Daniel,Moses,David,D,I
Acts,Ac,1,29,How did Peter describe Judas after the ascension (Acts 1:16)?,One who served as a guide for those who arrested Jesus,One who served among us but was not one of us,The son of perdition,The one who betrayed Jesus for thirty pieces of silver,A,B
Acts,Ac,1,30,What did Judas buy with the reward he got from his wickedness (Acts 1:18)?,A tomb,A field,A vineyard,A plot of land for his burial,B,I
Acts,Ac,1,31,"Peter used all of the following to describe Judas’ death EXCEPT (Acts 1:18)  
9",He fell headlong,His body burst open,The birds devoured  him,His intestines spilled out,C,B
Acts,Ac,1,32,"How does Luke identi fy the language by which the inhabitants of Jerusalem called 
the field pu rchased by Judas as Akeldama (Acts 1:19)?",In Aramaic,In Greek,In Hebrew,In their language,D,A
Acts,Ac,1,33,What did Akeldama  the field purchased by Judas mean (Acts 1:19)?,The field of blood,The field of betrayal,The field of foreigners,The field of the guilty,A,B
Acts,Ac,1,34,The “Field of Blood” purchased by Judas was call in Aramaic ________ (Acts 1:19),Shibboleth,Akeldama,Bethesda,Lo-ruhamah,B,B
Acts,Ac,1,35,"Peter cited “May his place be deserted” as referring to Judas from what book of the 
Old Testament (Acts 1:20)?",Isaiah,Jeremiah,Psalms,Genesis,C,I
Acts,Ac,1,36,"Peter, prior to picking  the new apostle, cited which of the following Psalms quotes 
(Acts 1:20)?",He shall reign with a rod of iron,They cast lots for his garments,He was betrayed by his friend,May another take his place of leadership,D,I
Acts,Ac,1,37,"What was one of the major requirements for picking the new apostle to replace Judas 
(Acts 1:21)?",He had been with them the whole time Jesus went in and out among them,He had seen the miracles of Jesus both in Galilee and in Judea,He had been committed to following Jesus through thick and thin,He had witnessed the crucifixion and resurrection of Jesus,A,B
Acts,Ac,1,38,When did Peter say the new apostle must have s tarted following Jesus (Acts 1:22)?,Beginning from his childhood in Nazareth,Beginning from John’s baptism,"Beginning from his first miracle in Cana  
11",Beginning when he first went up to Jerusalem,B,B
Acts,Ac,1,39,What must the new apostle chosen  be able to have been a witness of (Acts 1:22)?,Of the crucifixion,Of the miracles of Jesus,Of the resurrection,Of the ascension,C,B
Acts,Ac,1,40,Who was the one apostle proposed who did not get the position (Acts 1:23)?,"Alphaeus , the b rother of Philip","Bartimaeus , the son of Zebedee",Ananias,Joseph called Barsabbas,D,B
Acts,Ac,1,41,"After praying, how did the apostles decide who would be the apostle chosen to 
replace Judas (Acts 1:26)?",They cast lots,The Spirit showed th em,They interviewed both men,Matthias had been with them from the beginning,A,B
Acts,Ac,1,42,Who was the apostle chosen to replace Judas (Acts 1:26)?,Barsabbas,"Matthias  
12",Joseph,Justus,B,B
Acts,Ac,2,1,When were the apostles all together in one place (Acts 2:1)?,On Passover,On Pentecost,On the Day of Atonement,On the Feast of Lights,B,B
Acts,Ac,2,2,"On Pentecost , what sound did the y hear (Acts 2:2)?",A sound like a chariot,A sound like thunder,A sound like a violent wind,A sound like the crashing sea,C,B
Acts,Ac,2,3,"On Pentecost , what did they see (Acts 2:3)?",Tongues of fire resting on each of them,The Spirit of God descend like a dove,The glory of God in the heavens,Christ ascending into the clouds,A,B
Acts,Ac,2,4,"What manifestation was there at Pentecost that the Holy Spirit had come upon them 
(Acts 2:4)?",The room was full of light,The sick were  healed,"All were in one accord together  
14",They began to speak in other tongues,D,B
Acts,Ac,2,5,"At Pentecost , who was staying at Jerusalem and were utterly amazed (Acts 2:5)?",God-fearing Jews from every nation,Travelers from all the provinces of Rome,Pilgrims coming to Jerusalem for the festival,All the followers of Jesus,A,B
Acts,Ac,2,6,Why was the crowd at Pentecost bewildered (Acts 2:6)?,Because all of them saw tongues of fire resting on the apostles,Because each one heard them speak in their own language,Because the apostles proclaimed the good news with power,"Because the glory of the Lord was seen over the temple  
B:B:Ac:t  
7. What did the God -fearing Jews from every nation ask when they heard the apostles 
speak in their own language (Acts 2:7)?  
  A. How is it these unlearned men are speaking in so many languages?  
  B.  How can these things be?  
 C. Are not these who are speaking Galileans?  
 D. Are not these who are speaking followers of Jesus?",C,B
Acts,Ac,2,8,"The God-fearing Jews at Pentecost list all of the following regional languages that 
were heard EXCEPT (Acts 2:9)",Parthians,"Medes  
15",Mesopotamia,"Dalmanutha  
 E. Asia",D,I
Acts,Ac,2,9,"Libya was said to be near ________ when the list of regions represented at Pentecost 
were listed (Acts 2:10)",Tripoli,Alexandria,Cyrene,Lystra,C,A
Acts,Ac,2,10,What did each language group hear the apostles speak about (Acts 2:11)?,The gospel of the kingdom of God,The wonders of God,The r esurrection of Jesus,The good news,B,B
Acts,Ac,2,11,What did those hearing the apostles speak in tongues ask (Acts 2:12)?,What does this mean?,How is it we all hear them speak in our own language?,Are not these all followers of Jesus?,Is this the fulfillment of Joel’s prophecy?,A,I
Acts,Ac,2,12,"Why did some make fun of the apostles who were speaking in tongues (Acts 2:13)?  
16",They thought they were mad,They thought they had had too much wine,They were like the false prophets of old,They thought what they were saying was gibberish,B,B
Acts,Ac,2,13,"What argument did Peter give for why the apostles were not drunk at Pentecost (Acts 
2:15)?",There was no wine allowed in the temple area,There was only new wine available,It was only nine in the morning,They have not had anything to drink,C,B
Acts,Ac,2,14,What prophet predicted of the events that happened at Pentecost (Acts 2:16)?,Isaiah,Jeremiah,Zachariah,Joel,D,B
Acts,Ac,2,15,Upon whom did Joel say God would pour out his Spirit (Acts 2:17)?,The Jews from all nations,The apostles,All people,Those chosen,C,B
Acts,Ac,2,16,"According to Joel, as a result of the Spirit being poured out , all of the following  
would happen EXCEPT (Acts 2:17)?",Your sons and daughters would prophesy,Your daughters would speak in tongues,Your young men will see visions,Your old men will dream dreams,B,B
Acts,Ac,2,17,What would be the result of the Spirit being poured out on your servants (Acts 2:18)?,They would prophesy,They would speak God’s word,They would speak with other tongues,They would all believe in the Lord,A,B
Acts,Ac,2,18,"All of the following signs Joel said would be show n in the heaven and on earth 
EXCEPT (Act 2:19)",Blood,Hail,Fire,Smoke,B,I
Acts,Ac,2,19,"What will happen to the sun and moon on the day of the Lord according to Joel (Act 
2:28)?",Both the sun and moon will not shine,They will flee away,"Sun to darkness and moon to blood  
18",The sun will scorch the earth and the moon will go dark,C,B
Acts,Ac,2,20,Who will be saved on the day of the Lord according to Joel (Acts 2:21)?,Those who believe on Jesus,Those who follow the Lamb of God,Who repent and believe on the gift of Go d,Those who call on the name of the Lord,D,B
Acts,Ac,2,21,"Peter said Jesus was accredited by God with all of the following EXCEPT (Acts 
2:22)?",Signs,Wonders,Prophesies,Miracles,C,I
Acts,Ac,2,22,On what basis did Peter say Jesus was handed ove r to them (Acts 2:23)?,By the devil entering into the son of perdition,By God’s set purpose and foreknowledge,By God’s will working in you to this day,By the Spirit’s guiding evil men,B,I
Acts,Ac,2,23,Who did Peter say in his sermon at Pente cost put Jesus to death (Acts 2:23)?,You with the help of wicked men,"The Jews with the help of the Romans  
19",The leaders with the help of the crowds,The high priest and Roman governor,A,B
Acts,Ac,2,24,What did Peter say could not  keep a hold on Jesus (Acts 2:24)?,The hands of wicked men,Death,Satan,The prince of darkness,B,B
Acts,Ac,2,25,Why did David say he would not be shaken (Acts 2:25)?,Because he believed in the Son of God,Because he will not fear what men can do unto him,Because the Lord is at David’s right hand,Because the Spirit has given him life,C,A
Acts,Ac,2,26,Why did David say he would live in hope (Acts 2:27)?,Because all men would seek him,Because the Spirit would never leave hi m,Because he would someday see God,Because God would not abandon him to the grave,D,B
Acts,Ac,2,27,Who did David say God would not let see decay (Acts 2:27)?,God’s Holy One,"God’s Anointed One  
20",The One whom God had sent,The Son of Man,A,I
Acts,Ac,2,28,Where did David say he would be filled with joy (Acts 2:28)?,In the last days,In God’s presence,When his sins were forgiven,When he saw God face to face,B,I
Acts,Ac,2,29,What had God made known to David (Acts 2:28)?,The law of God,The delights of righteousness,The paths of life,The forgiveness of sins,C,I
Acts,Ac,2,30,Whose tomb did Peter cite as being there to “this day” (Acts 1:29)?,Abraham’s,Jacob’s,Moses’,David’s,D,I
Acts,Ac,2,31,"Who was the prophet  that God promised to have a descendant on the throne (Acts 
2:30)?","Isaiah  
21",Jeremiah,David,Moses,C,B
Acts,Ac,2,32,What had David seen and predicted before Christ lived (Acts 2:31)?,Christ being sacrificed as a lamb,The resurrection,Christ’s death,Christ being lifted up on a pole,B,I
Acts,Ac,2,33,What did Peter say “we are all witnesses of” (Acts 2:32)?,The resurrection of Christ,The death of Christ,The fulfillment of the Scriptures,The glory of the Lord,A,B
Acts,Ac,2,34,Peter announced that Jesus was exalted ________ (Acts 2:33),To the New Jerusalem in heaven,To the right hand of God,To the throne of David,To life again,B,B
Acts,Ac,2,35,What did Jesus receive from the Father (Acts 2:33)?,"Life from  the dead  
22",The gift of the church,The promised Holy Spirit,The throne of his father David,C,B
Acts,Ac,2,36,What did David say would happen to his enemies (Acts 2:35)?,They would be smashed in pieces,They would bow before him,They would  flee from his presence,They would be a footstool for his feet,D,I
Acts,Ac,2,37,Who did David say talked to his Lord (Acts 2:35)?,The Lord,God Almighty,The king of the Jews,The ruler of the kingdom of heaven,A,B
Acts,Ac,2,38,What did Peter say all Israel should be assured of (Acts 2:36)?,Christ was coming back from the Father,God has made Jesus both Lord and Christ,God had given Christ the gift of the Holy Spirit,Christ will rule with a rod of iron,B,B
Acts,Ac,2,39,What d id Christ pour out which the Jews were seeing on Pentecost (Act 2:33)?,"The living water  
23",The wine of forgiveness,The Holy Spirit,The water of cleansing,C,B
Acts,Ac,2,40,"When Peter told the Jews the one they had crucified God was making Lord an d 
Christ , what was their response (Acts 2:37)?",They plotted to kill Peter,They shouted against P eter,They were silent,They were cut to the heart,D,B
Acts,Ac,2,41,"What did Peter tell the Jews they needed to do to receive the gift of the Holy S pirit 
(Acts 2:38)?",Repent and be baptized,Seek the Lord while he may be found,Believe on the Lord Jesus Christ,Pray that God would pour out the Spirit on them,A,B
Acts,Ac,2,42,Peter told the Jews what baptism should they be baptized with (Acts 2:38)?,For cleansing,For the forgiveness of sin,For dedication to Jesus Christ,For repentance from sin,B,B
Acts,Ac,2,43,"For whom is the promise of the Holy Spirit according to Peter (Acts 2:39)?  
24",For those who pray for the baptism of  the Spirit,For those who turn to God from their sin,For all whom the Lord God will call,For those who repent and seek the Lord,C,B
Acts,Ac,2,44,What did Peter warn the people at Pentecost to save themselves from (Acts 2:40)?,Sin,A heart of unbelief,The responsibility of killing the Lord of glory,This corrupt generation,D,A
Acts,Ac,2,45,How many were baptized on Pentecost after Peter’s sermon (Acts 2:41)?,"1,250","2,500","3,000","5,000",C,B
Acts,Ac,2,46,"The new converts at Pente cost devoted themselves to all of the following EXCEPT 
(Acts 2:42)",The apostle’s teaching,To fasting,To fellowship,"To the breaking of bread  
 E. To prayer  
25",B,B
Acts,Ac,2,47,At what was everyone filled with awe on Pentecost (Acts 2:43)?,Wonders and miraculous signs done by the apostles,The ability to hear in their own languages,The preaching of the resurrection of Jesus,The appearance of Jesus to more than  500,A,I
Acts,Ac,2,48,What was characteristic of the first believers after Pentecost (Acts 2:45)?,They left Jerusalem to spread the good news to the nations,They sold all their goods and gave to anyone as he had need,They were taught by the apostl es to believe in Jesus,They prayed and fasted for the seven days of the feast,B,B
Acts,Ac,2,49,Where did those converted at Pentecost continue to meet on a daily basis (Acts 2:46)?,In the synagogues,In the upper room,In the temple courts,Near the city gate,C,I
Acts,Ac,2,50,What did the early converts do in their homes (Acts 2:46)?,Prayed and fasted together,Studied the Scripture,Listened to the apostles teaching,"Broke bread and ate together  
26",D,I
Acts,Ac,2,51,After Pentecost whose favor did the new converts have (Acts 2:47)?,Pilate’s,Roman guards at the temple,All the people,The God -fearing Jews,C,I
Acts,Ac,3,1,Who went to the temple at the t ime of prayer (Acts 3:1)?,Peter and Thomas,Peter and John,James and John,Thomas and Andrew,B,B
Acts,Ac,3,2,What is the hour of prayer at the temple that Peter and John went to (Acts 3:1)?,Nine in the morning,Noon,Three in the afte rnoon,Six in the evening,C,I
Acts,Ac,3,3,Who did Peter and John meet by the temple gate called Beautiful (Acts 3:2)?,A blind man,A deaf man,A crippled man,A man with leprosy,C,B
Acts,Ac,3,4,Where did Peter and John meet the crippled man as the y went up to prayer (Acts 3:2)?,At a temple gate called Beautiful,At the Lion’s gate entering the city,By the pool called Bethesda,"By the pavement called Gabbatha  
28",A,I
Acts,Ac,3,5,Why was the crippled man placed by the temple gate (Acts 3:2)?,To receiving healing,To hear the teaching of the Scriptures,To be cleansed by the priests,To beg from those going into the temple,D,B
Acts,Ac,3,6,"Why did the cripple man initially look at Peter and John as they entered the temple 
(Acts  3:5)?",He was hoping they could heal him,He had heard they were apostles of Jesus,He was expecting to get something from them,He was interested in their teaching,C,B
Acts,Ac,3,7,What did Peter tell the crippled man at the temple he did not h ave (Acts 3:6)?,The temple tax,Silver or gold,A talent or a denarii,Any extra clothes,B,B
Acts,Ac,3,8,What did Peter tell the crippled man at the temple he had to give him (Acts 3:6)?,In the name of Jesus Christ of Nazareth walk,In the name of the Son of God be healed,"In Jesus name come no longer to this gate to beg  
29",Pick up your mat and go home,A,B
Acts,Ac,3,9,How did Peter get the crippled man at the temple to walk (Acts 3:7)?,He gave him a cane and the man stood up and entered the temple,He took him by the right hand and helped him up,He told him to stand and go home and he did,John helped the man to his feet,B,I
Acts,Ac,3,10,What did the crippled man by the temple gate do after Peter healed him (Acts 3:8)?,He ran to his home causing his family to wonder how these things could be,He showed himself to the priest and thanked God,He went with them into the temple courts praising God,He picked up his mat and went home,C,I
Acts,Ac,3,11,"When the people saw the crippled man who had been healed by the temple gate, what 
was the response of the people (Acts 3:10)?",They praised God,They tried to arrest him,They went and told the chief priests what had happened,They were filled with w onder and amazement,D,I
Acts,Ac,3,12,"Where did the people come running to Peter and John as the lame beggar held onto 
them (Acts 3:11)?",The Court of the Gentiles,"Solomon’s Colonnade  
30",The Mamluk Gate,Royal Stoa,B,B
Acts,Ac,3,13,"When Peter saw the c rowd after healing the cripple beggar, how did he describe God 
as the source of the healing (Acts 3:13)?",Jehovah,God Almighty,"The God of Abraham, Isaac and Jacob",The Father of lights,C,A
Acts,Ac,3,14,"How did Peter describe the relationship of Jesus to the God of Abraham when the 
crowds gathered after healing the cripple (Acts 3:13)?",God’s servant,God’s son,The Son of David,The Christ,A,I
Acts,Ac,3,15,Peter said the crowds had disowned ________ (Acts 3:14),The king of glory,The Holy and Righteous One,The Son of Man,The Christ of glory,B,I
Acts,Ac,3,16,How did Peter refer to the release of Barabbas when Jesus was killed (Acts 3:14)?,"A thief  
31",A zealot,A murderer,A convict,C,B
Acts,Ac,3,17,"Pete r, in his castigation of the crowds coming because of the healed cripple man , 
referred to them  as having killed the _________ (Acts 3:15)?",The Lord of heaven and earth,The Son of David,Lord of glory,The author of life,D,I
Acts,Ac,3,18,"How did Peter explain to the crowd that the cripple beggar was made strong (Acts 
3:16)?",By faith in the name of Jesus,By the Spirit of God,By the power of God Almighty,By healing blood of Jesus,A,B
Acts,Ac,3,19,How did Peter say the crowds had killed Jesus (Acts 3:17)?,Because of hatred,In ignorance,For jealousy,For fear of Rome,B,I
Acts,Ac,3,20,"What did Peter say God had foretold through all the prophets about his Christ (Acts 
3:18)?",That he would be raised in three days,That he would rule over Israel forever,That he would suffer,That he would heal many,C,B
Acts,Ac,3,21,"What did Peter say the crowds needed to do in order for their sins to be wiped out 
(Acts 3:19)?",Believe in the Lord Jesus Christ,Confess their sins,Weep because of their rejection of Christ,Repent and turn to God,D,B
Acts,Ac,3,22,Why did Peter tell them they needed to repent and turn to God (Acts 3:19)?,So that the times of refreshing may come,So that the Father might send Jesus bac k,So that the Spirit might live in their lives,So that the Gentiles might inherit eternal life,A,A
Acts,Ac,3,23,How long did Peter say Jesus must remain in heaven (Acts 3:21)?,Until the temple is destroyed,Until the time comes for God to restore everything,Until the fullness of the Gentiles has come,"Until the kingdom of this world has become the kingdom of our God  
33",B,B
Acts,Ac,3,24,"Peter cites Moses as having said, “The Lord your God will raise up for you a(n)  
________ like me (Acts 3:22)?",A ruler,An Anointed One,A prophet,A judge,C,B
Acts,Ac,2,25,"What did Moses say would happen to anyone who did not listen to the prophet like 
Moses who was coming (Acts 3:23)?",He would be stoned,He would be banished from the lan d of Israel,He would be put in prison for six months,He would be cut off from his people,D,I
Acts,Ac,3,26,"With what prophet did Peter start when he said from this prophet onwards many have 
prophesied of these days (Acts 3:24)?",Samuel,Nathan,Isaiah,Jeremiah,A,A
Acts,Ac,3,27,Of what did Peter say the Jews were heirs (Acts 3:25)?,The land of promise,"The covenant God made with their fathers  
34",The promised Holy Spirit,The seal of those who were called and chosen,B,B
Acts,Ac,3,28,What promise given to Abraham did Peter conclude his sermon with (Acts 3:25)?,His seed would crush the head of the serpent,Those obeying the law would be blessed,Through his offspring all the peoples would be blessed,Through Sarah would come one who would rule over Israel forever,C,B
Acts,Ac,3,29,"How did God’s servant , sent to the Jews , seek to bless them according to Peter (Acts 
3:26)?",By telling them the good news about Jesus,By offering them the grace of God in Christ  Jesus,By showing them many convincing signs,By turning them from their wicked ways,D,I
Acts,Ac,4,1,"All of the following confronted Peter and John for teaching the people about the 
resurrec tion of Jesus EXCEPT (Acts 4:1)",The priests,The captain of the temple guard,The Sadducees,The Pharisees,D,I
Acts,Ac,4,2,"Why did the priests and captain of the temple guard confront Peter and John (Acts 
4:2)?",Because they were proclaiming the resurrection of Jesus to the people,Because they healed the crippled man on the Sabbath,Because crowds were gathering and angry over the crucifixion of Jesus,Because the Romans were entering the temple area because of the crowds,A,B
Acts,Ac,2,3,What did the captain of the temple guard and others do to Peter and John (Acts 4:3)?,They threw them out of the temple area,They seized them and put them in prison,They warned them if they talked in Jesus’ name they would be punis hed,They were dragged away and thrown outside the city gate,B,B
Acts,Ac,4,4,"After Peter and John’s message about the resurrection of Jesus from the dead , how 
many did the number of those who believed grow to (Acts 4:4)?","3,000","4,000  
36","5,000","7,000",C,I
Acts,Ac,4,5,"After a night in prison, all of the following from the high priest’s family questioned 
Peter and John  EXCEPT (Acts 4:6)",Annas,Caiaphas,John,"Alphaeus  
 E. Alexander  
 D:A:Ac:4  
6. After a night in prison, what w ere Peter and John questioned about by the family of the 
high priest (Acts 4: 7)? 
  A. By what power or what name did you do this?  
 B. By what authority do you do these things in the temple?  
 C. Where have you put the body of Jesus?  
  D. Will you too destroy t he temple and in three days raise it up?",A,B
Acts,Ac,4,7,"How did Peter speak to the rulers and elders of the people questioning him about the 
healing of the cripple man (Acts 4:8)?",In the power of Jesus’ name,Filled with the Holy Spirit,With other tongues,With the power of the Lord upon him,B,B
Acts,Ac,4,8,"Who did Peter address in response to their questions about the healing of the cripple 
man (Acts 4:8)?",The Pharisees and Saducees,The teachers of the law and chief priests,The rulers and elders of the people,The high priest and temple guards,C,I
Acts,Ac,4,9,"Peter described Jesus’ the healing of the cripple man in all of the following ways 
EXCEPT (Acts 4:10)",By the name of Jesus of Nazareth,Whom you have crucified,But God raised from the dead,Who s ent us the Holy Spirit,D,B
Acts,Ac,4,10,"Peter said , quoting Psalms, what had become of the stone the builders rejected (Acts 
4:11)?",The capstone,The foundation stone,The rock of offense,The stone of glory,A,B
Acts,Ac,4,11,What did Peter say is found in no one else but Jesus (Acts 4:12)?,Justification,Salvation,"Forgiveness of sins  
38",Redemption,B,B
Acts,Ac,4,12,What is given that we may be saved according to Peter (Acts 4:12)?,Faith alone in Jesus,Grace of God,No other name under heaven,Repentance for the forgiveness of sins,C,B
Acts,Ac,2,13,"What character quality did Peter and John manifest as they spoke to the Jewish 
leaders after healing the cripple man (Acts 4:13)?",Sincerity,Integrity,Holiness,Courage,D,I
Acts,Ac,4,14,"Of what did the Jewish leaders take note of Peter and John as unschooled men when 
they spoke after the healing of the cripple man (Acts 4:13)?",They had been with Jesus,They knew t he Scriptures,They had had compassion on this man,They were Galileans,A,B
Acts,Ac,4,15,"Why was there nothing the Sanhedrin members could say against Peter and John 
(Acts 4:14)?","Because they had been with Jesus  
39",Because the cripple man was stan ding there with them,Because everyone knew that they had had Jesus crucified,Because rumors were all over Jerusalem about Jesus resurrection,B,B
Acts,Ac,4,16,"After the Jewish leaders had examined Peter and John , what did they order them to 
withdraw fro m (Acts 4:15)?",The synagogue,The temple area,The Sanhedrin,The palace of Pilate,C,I
Acts,Ac,4,17,"What were the Jewish leaders of the Sanhedrin unable to deny concerning Peter and 
John (Acts 4:16)?",That Jesus had risen from the dead,That the Holy Spirit had spoken through these men,That these men had been with Jesus,That they had done an outstanding miracle,D,B
Acts,Ac,4,18,"How did the Sanhedrin seek to lessen the damage of Peter and John healing the 
cripple man (Acts 4:17)?",Warn them they were not allowed to speak to anyone in Jesus’ name,Warn them that they must leave Jerusalem,Warn them that they would be crucified if they continued to do miracles,Warn them that they would be considered blasphemers unless the y stopped,A,B
Acts,Ac,4,19,"How did Peter and John respond when the Jewish leaders told them not to speak in 
Jesus’ name (Acts 4:19)?",We only speak about the mighty works God has done through his son,Judge whether it is right in God’s sight to obey you  rather than God,Whether you beat us or kill us we must speak in the name of Jesus,"How is it that you who are experts in the law yet do not believe in the 
power of God",B,B
Acts,Ac,2,20,"Why could the Jewish leaders not determine how to punish Peter and  John after they 
healed the cripple man (Acts 4:21)?",Some were opposed to them but some were for them,They feared inciting the Romans,Because all the people were praising God,Because all held Jesus to be a martyr,C,B
Acts,Ac,4,21,"How old did the text say the cripple beggar was whom John and Peter had healed 
(Acts 4:22)?",Over 25,Over 30,Over 35,Over 40,D,A
Acts,Ac,4,22,When Peter and John were released where did they go (Acts 4:23)?,Back to their own people,"Back to the Mount of Olives  
41",Back to the temple area,Back to the upper room,A,I
Acts,Ac,4,23,"After John and Peter returned from the chief priests to their own people , how did they 
identify the Sovereign Lord to whom their prayers were addressed (Act 4:24)?",As the Lord of Lord and king of kings,As the maker of heaven and earth and the sea,As the Father of Jesus Christ is unique son,"As the Father, Son and Holy Spirit",B,A
Acts,Ac,4,24,"Who said through the Holy Spirit , “why do the nations rage” (Acts 4:25)?",Isaiah,Jeremiah,David,Moses,C,B
Acts,Ac,4,25,Against whom did David say the kings of the earth take their stand (Acts 4:26)?,Against the Son of Man and the One sending him,Against the Prince of  Light,Against the God of heaven and earth,Against the Lord and against his Anointed One,D,B
Acts,Ac,4,26,"In their prayer the people listed all of the following as having conspired against God’s 
holy servant Jesus EXCEPT (Acts 4:27)","Herod  
42",Pontius Pilat,Pharisees,Gentiles,C,B
