book_name,book_code,chapter,question_number,question,option_a,option_b,option_c,option_d,correct_option,difficulty
Questions,2S,1,18,"What two Philistines cities does David in his eulogy for Saul say they sh ould not 
proclaim the news of Saul’s defeat (2 Sam 1:20)?",Ekron and Ashkelon,Gaza and Gath,Gath and Ashkelon,"Ashkelon and Ashdod  
6",C,I
Questions,2S,1,19,Who did David not want rejoicing in Gath (2 Sam 1:20)?,The daughters of the uncircumcised,The wives of the returning soldiers,The children,The officials and elders,A,I
Questions,2S,1,20,"In the eulogy over Saul’s death David says what should the mountains of Gilboa not 
have (2 Sam 1:21)?",Trees and brooks,Dew nor rain,Flocks and herds,Strength and might,B,I
Questions,2S,1,21,"In the eulogy over Saul’s death David says what would no longer happen to Saul’s 
shield (2 Sam 1:21)?",It would no longer be hung in the palace,It would no longer protect its master,It woul d no longer be scrubbed clean of enemy blood,It would no longer be rubbed with oil,D,I
Questions,2S,1,22,"What weapon was associated with Jonathan in eulogy of David for Saul and Jonathan 
(2 Sam 1:22)?",Sword,"Sling  
7",Bow,Spear,C,B
Questions,2S,1,23,"In the eu logy of David for Saul what did he say could not part Saul and Jonathan (2 
Sam 1:23)?",The Philistine army,Death,Mount Gilboa,The chariots of fire,B,I
Questions,2S,1,24,"In David’s eulogy for Saul and Jonathan he said they were swifter than ______ (2 
Sam 1:23)?",Lions,Darting doves,The wind,Eagles,D,B
Questions,2S,1,25,"In David’s eulogy for Saul and Jonathan he said they were stronger than ______ (2 
Sam 1:23)?",Lions,Elephants,A rock,A fortress,A,B
Questions,2S,1,26,"Who did D avid call on to weep for Saul (2 Sam 1:24)?  
8",The daughters of Israel,The sons of Israel,The women of Israel,The orphans of Israel,A,B
Questions,2S,1,27,What did David say Saul clothed the daughters of Israel in (2 Sam 1:24)?,Purple,Scarlet,Jewels,Linen,B,B
Questions,2S,1,28,What did David say Jonathan’s love was more dear to him than (2 Sam 1:26)?,A parent’s love,The Lord’s,The love of women,The love of his band of brothers,C,B
Questions,2S,1,29,"What exclamation begins and ends the eulogy of David for Saul and Jonathan (2 Sam 
1:27)?",Weep for Saul and Jonathan!,Tell it not in Gath!,For his steadfast love endures forever!,How have the mighty fallen!,D,B
Questions,2S,2,1,"What did David do just prior to his going up to Hebron after the death of Saul (2 Sam 
2:1)?",Went and sacrificed at Shiloh,Prayed and fasted for 40 days,Inquired of the Lord where he should go,Built a stone memorial for Saul  and Jonathan,C,I
Questions,2S,2,2,After Saul’s death what city did David enter to begin his reign as king (2 Sam 2:1)?,Bethlehem,Jerusalem,Bethel,Hebron,D,B
Questions,2S,2,3,What two wives did David take to Hebron when he began to reign (2 Sam 2:2)?,Michal and Abigail,Abigail and Ahinoam,Bathsheba and Michal,Abishag and Rebekah,B,B
Questions,2S,2,4,Who came to Hebron to anoint David king of Judah (2 Sam 2:4)?,The men of Judah,Gad the seer,"Abiathar the priest  
11",The elders of Hebron,A,A
Questions,2S,2,5,After Saul died why did the men of Judah come to Hebron (2 Sam 2:4)?,Because the prophet had told them to come,To express their loyalty to David,To anoint David as king of Judah,To celebrate David becoming king of all of Israel,C,B
Questions,2S,2,6,Who did David honor for burying Saul (2 Sam 2:4f)?,The men of Beth Shan,The men of Shechem,The men of Tirzah,The men of Jabesh Gilead,D,B
Questions,2S,2,7,"What did David call on the Lord to show the men of Jabesh Gilead for burying Saul  
and that he would also show to them (2 Sam 2:6)?",Prosperity and health,Kindness and faithfulness,Peace and security,Mecry and grace,B,I
Questions,2S,2,8,Who was Abner (2 Sam 2:8)?,Saul’s commander,"Saul’s prophet  
12",Saul’s priest,A sag e from Gibeah of Saul,A,B
Questions,2S,2,9,Abner was whose son (2 Sam 2:8)?,The son of Zeruiah,The son of Nun,The son of Ner,The son of Kish,C,A
Questions,2S,2,10,"Who was Saul’s son who was made king over Gilead, Ephraim, Benjamin and all 
Israel (2 Sam 2:8f)?",Mephibosheth,Ish-Bosheth,Abner,Eliab,B,B
Questions,2S,2,11,Who took Ish -Bosheth and made him king over all Israel (2 Sam 2:8f)?,Joab,Abiathar,Gad the Seer,Abner,D,B
Questions,2S,2,12,Ish -Bosheth was made king over all of the tribes or regions EXCEPT (2 Sam 2:9)?,"Ephraim  
13",Benjamin,Jezreel,Judah,D,B
Questions,2S,2,13,"To what town did Abner bring Ish -Bosheth to make him king over all Israel (2 Sam 
2:8)?",Jabesh Gilead,Ramoth,Mahanaim,Heshbon,C,A
Questions,2S,2,14,How old was Ish -Bosheth when he became king over Israel (2 Sam 2:10)?,Thirty -two,Forty,Forty -two,Forty -four,B,A
Questions,2S,2,15,How many years did Ish -Bosheth rule over Israel (2 Sam 2:10)?,One,Two,Five,Seven,B,I
Questions,2S,2,16,"How long did D avid rule from Hebron (2 Sam 2:11)?  
14 
 
 A, Five years and three month  
 B. Six years and ten month  
 C. Seven years and six months  
 D. Eight years and two month  
C:B:2S:2  
17. Who men with Joab and David’s men at the pool of Gibeon (2 Sam 2:12)?",Abner and the  men of Ish -Bosheth,The Philistines,Absalom and his followers,The Benjamites,A,B
Questions,2S,2,18,Where did Joab and Abner and their respective men meet (2 Sam 2:11)?,The threshing floor at Bethel,The pool at Gibeon,The stream of En Gedi,The Sheep gate of Ramah,B,B
Questions,2S,2,19,What did Joab and Abner agree to at the pool of Gibeon (2 Sam 2:14)?,Their men to throw spears at an oak tree,Their men to fight with swords,Their men to shoot arrows,Their men to fight han d to hand,D,B
Questions,2S,2,20,"How many men from each side fought at the pool of Gibeon (2 Sam 2: 15)? 
15",Six,Twelve,Twenty,Twenty -five,B,A
Questions,2S,2,21,Who won the battle at the pool of Gibeon (2 Sam 2:17)?,David’s men,Abner’s men,The Philis tines,The men of Abiathar,A,B
Questions,2S,2,22,How did David’s men win at the pool of Gibeon (2 Sam 2:16)?,They shot their opponent with an arrow,They used their enemies own spears to defeat them,They stabbed their opponent with a dagger,They h it their opponent with a sling shot stone,C,I
Questions,2S,2,23,"What was the place called where Joab’s men defeated Abner’s men at Gibeon (2 Sam 
2:16)?",Maale Adumim,Mizpah Ramon,Sade al -zachar,Helkath Hazzurim,D,A
Questions,2S,2,24,The three sons of Zeruiah included each of the following EXCEPT (2 Sam 2:18)?,Kish,Asahel,Abishai,Joab,A,B
Questions,2S,2,25,Who was Joab’s father (2 Sam 2:18)?,Ner,Jesse,Zeruiah,Kish,C,I
Questions,2S,2,26,Which one of the sons of Zeruiah was as fleet footed a s a wild gazelle (2 Sam 2:18)?,Kish,Asahel,Abishai,Joab,B,I
Questions,2S,2,27,"Who would not stop chasing Abner after the battle at the pool of Gibeon (2 Sam 
2:21)?",Kish,Asahel,Abishai,"Joab 
17",B,B
Questions,2S,2,28,"How did Abner killed Asahel, Joab’s brother (2 Sam 2:23)?",With the butt of his spear,With a dagger to the heart,With a rope around the neck,With an arrow through the neck,A,B
Questions,2S,2,29,Why did Abner not want to kill Asahel who was pursuing him (2 Sam 2:22)?,He feared Asahel,Asahel was a righteous man,He did not want to have to face Joab,He was his friend,C,B
Questions,2S,2,30,Who rallied around Abner when Joab and Abishai were out to kill him (2 Sam 2:25)?,The men of Ish -bosheth,The men of Jabes h Gilead,The men of Gilboa,The men of Benjamin,D,A
Questions,2S,2,31,"On what hill did Abner take refuge when Joab and Abishai were pursuing him (2 Sam 
2:24)?",Ammah on the way to Gibeon,Masada on the way to En Gedi,"Gerizim on the way to Shechem  
18",Beth Shan on the way to Gilead,A,A
Questions,2S,2,32,"What did Joab do to stop the battle between Joab and the men of Israel after Asahel 
was killed (2 Sam 2:28)?",He shot an arrow into the sky,He put down his sword,He blew the trumpet,He tore his clothes and sat in the dust,C,I
Questions,2S,2,33,"After Joab let him go where did Abner and his men march through all night (2 Sam 
2:29)?",The wilderness of Zin,The Arabah,The Negev,The Shephelah,B,I
Questions,2S,2,34,To where did Abner flee after his killing of Asahel and defeat by Joab (2 Sam 2:29)?,Jabesh Gilead,Gerasa,Heshbon,Mahanaim,D,A
Questions,2S,2,35,"How many men had Joab lost after engaging Abner and the Benjamites at the pool of 
Gibeon (2 Sam 2:30)?","Seven  
19",Nineteen,Twenty -six,Thirty -five,B,A
Questions,2S,2,36,"How many Benjamites had Abner lost after engaging Joab and the men of David at 
the pool of Gibeon (2 Sam 2:30)?",One hundred and Sixty,Two hundred and thirty,Three hundred and five,Three hundred and sixty,D,A
Questions,2S,3,1,What happened in the war between the house of Saul and David (2 Sam 3:1)?,The house of Saul grew weaker,The house of Saul broke into different pieces,The house of Saul died out,The house of Saul became smaller and smaller,A,I
Questions,2S,3,2,"After the death of Saul there was a battle between the house of David and _____ (2 
Sam 3:1)?",The Philistines,The Edomites,The house of Saul,The Danites,C,B
Questions,2S,3,3,Who was David’s firstborn son born to him in Hebron (2 Sam 3:2)?,Absalom,Adonijah,Amnon,Kileab,C,B
Questions,2S,3,4,Who was the mother of Amnon David’s firstborn son  born in Hebron (2 Sam 3:2)?,Abigail the widow of Nabal,Maacah daughter of Talmai king of Geshur,"Ahinoam of Jezreel  
21",Haggith,C,I
Questions,2S,3,5,Who was the mother of Absalom David’s son born in Hebron (2 Sam 3: 3)?,Abigail the widow of Nabal,Maacah daughter of Talmai king of Geshur,Ahinoam of Jezree l,Haggith,B,A
Questions,2S,3,6,Who was the mother of Adonijah David’s son born in Hebron (2 Sam 3: 4)?,Abigail the widow of Nabal,Maacah daughter of Talmai king of Geshur,Ahinoam of Jezreel,Haggith,D,A
Questions,2S,3,7,"Which one of David’s wives was the daughter of Talmai the king of Geshur (2 Sam 
3:3)?",Abigail,Maacah,Ahinoam,Haggith,B,A
Questions,2S,3,8,"Where were Amnon, Absalom and Adonijah born (2 Sam 3:5)?",In the desert of Maon,"In Jerusalem  
22",In Ziklag,In Hebron,D,B
Questions,2S,3,9,"With whom did Abner sleep strengthening his position in the house of Saul (2 Sam 
3:7)?",Maacah,Abital,Rizpah,Abishag,C,B
Questions,2S,3,10,Who objected to Abner’s sleeping with Rizpah Saul’s concubine (2 Sam 3:7)?,Jonathan,Ish-bosheth,Joab,David,B,B
Questions,2S,3,11,Why did Ish -Bosheth not say another word to Abner (2 Sam 3:11)?,Because he was afraid of Abner,Because Abner threatened to kill him,Because Ish -Bosheth sent Abner away,Because Abner left and went into the desert,A,I
Questions,2S,3,12,"What did Abner threaten to do because of Ish -Bosheth’s objection to his sleeping 
with Rizpah (2 Sam 3:9f)?","Leave Ish -Bosheth to fight David alone  
23",Turn Ish -Bosheth over to the Philistines,Transfer the kingdom to the house of Davi d,Kill Ish -Bosheth,C,B
Questions,2S,3,13,"What boundaries did Abner mention if he transferred the kingdom over to Dave from 
the house of Saul (2 Sam 3: 10)?",From Hazor to Hebron,From Megiddo to Tekoa,Shechem to Hormah,"From Dan to Beersheba  
D:B:2 S:3 
14. What did Abner say he would bring over to David (2 Sam 3:12)?  
 A. The tribe of Benjamin  
 B. All Israel  
 C. The armies of Saul  
 D. The men of Gilead",B,B
Questions,2S,3,15,"What one requirement did David have for Abner to come and see David (2 Sam 
3:13)?",He bring fifty shekels of silver,He bring the head of Ish -Bosheth,He bring him the sword of Goliath,He bring his wife Michal,D,B
Questions,2S,3,16,"Who had Michal the daughter of Saul married (2 Sam 3:15)?  
24",Abtial son of Kileab,Paltiel son of Laish,Haggith son of Raioth,Ithream son of Eglah,B,A
Questions,2S,3,17,How did Michal’s husband react when Joab took Michal back to David (2 Sam 3:16)?,He tried to kill Abner,He took a new wife,He burned the field of Abner,He went after he r weeping,D,I
Questions,2S,3,18,Why did Abner argue that David should be king over all Israel (2 Sam 3:18)?,The Lord had promised to rescue Israel from the Philistines by David,"The Lord had promised to make David’s descendants rulers over Israel 
forever",David was the man after God’s own heart,Saul was dead and none of his descendants were fit to rule Israel,A,B
Questions,2S,3,19,"Which tribe of all Israel did Abner personally address when arguing for David’s 
ascendency to the throne over all Israel (2 Sam 3: 19)?",Ephraim,Dan,Benjamin,Levi,C,B
Questions,2S,3,20,Where did Abner come to bring the kingdom of all Israel to David (2 Sam 3:19)?,Jerusalem,Hebron,Bethlehem,Shechem,B,B
Questions,2S,3,21,"How many men did Abner bring with him to bring the kingdom over to David at 
Hebron (2 Sam 3:20)?",10,20,40,50,B,A
Questions,2S,3,22,"What did David do in preparation for Abner bringing the kingdom over to him at 
Hebron (2 Sam 3:20)?",David set a trap for Abner and his men,David offered a  sacrifice to the Lord,David reiterated the David covenant promised by God to Abner,David made a feast for Abner and his men,D,I
Questions,2S,3,23,"What did Abner want to do for David in order to bring the kingdom over to him (2 
Sam 3:21)?",Assemble a ll Israel to make a compact with David,Anoint David king over all Israel,"Sound the trumpet declaring peace between the house of David and Saul  
26",Offer a peace offering sacrifice,A,B
Questions,2S,3,24,"How did Abner leave David after talking to David about  uniting all Israel under him 
(2 Sam 3:21)?",Troubled,Fearful,In peace,With joy,C,I
Questions,2S,3,25,"Why was Joab not present when Abner approached David bringing all Israel to his 
side (2 Sam 3:22)?",Joab was out fighting Philistines,Joab was out on a raid getting plunder,Joab was at his home in Bethlehem,Joab in the city gate with the elders of Hebron,B,B
Questions,2S,3,26,"What did Joab accuse Abner of doing when he came to bring the kingdom to David (2 
Sam 3:25)?",Deceiving David and spies out his movmeents,Preparing to assassinate David,Lying to David in order to make himself king,Making a good deal for himself after he had tried to kill David,A,I
Questions,2S,3,27,What did Joab do that David did not know about (2 Sam 3:26)?,"He and his men ran after Abner to catch and kill him  
27",He sounded the trumpet to proclaim war on Abner,He called Abner to come back to Hebron,He sent a spy out to set a trap for and kill Abner,C,B
Questions,2S,3,28,Where was Abner when Joab called h im back to Hebron (2 Sam 3:26)?,The gates of Bethlehem,The wilderness of En Gedi,The plains of Jericho,The well of Sirah,D,A
Questions,2S,3,29,How did Joab kill Abner (2 Sam 3:27)?,He shot him with an arrow,He stabbed him in the stomach,He cut off his head,He stabbed him in the heart with three javelins,B,B
Questions,2S,3,30,Why did Joab kill Abner (2 Sam 3:27)?,So he would not be able to take his place as David’s commander,To repay him for killing Ish -Bosheth,To avenge the blood of his brother Asahel,To repay him to seeking to kill David,C,B
Questions,2S,3,31,"Where had Abner killed Asahel, Joab’s younger brother (2 Sam 3:30)?","At the battle of Gibeon  
28",At the battle of Elah,At the battle of Mizpah,At the b attle of Tekoa,A,B
Questions,2S,3,32,"What did David tell the people to do to mourn the death of Abner in cold blood (2 
Sam 3:31)?",Build a memorial for him,Tear their clothes and put on sackcloth,Fast and pray for Abner,Bury him in the tomb of the kings,B,I
Questions,2S,3,33,When Abner was taken to be buried where was David (2 Sam 3:31)?,Sounding the trumpet,Playing the harp,Sitting on the ground in dust,Walking behind the bier,D,I
Questions,2S,3,34,Where was Abner buried (2 Sam 3:32)?,Bethle hem,Jerusalem,Hebron,Beersheba,C,B
Questions,2S,3,35,"What did David do at the burial of Abner (2 Sam 3:33)?  
29",Sang a lament,Played his harp,Swore to avenge his death,Condemned Joab as a murderer,A,B
Questions,2S,3,36,What did people urge David to do after the death of Abner (2 Sam 3:35)?,To avenge the death of Abner,To bury Abner in the tomb of Macpelah,To eat something,To sing a song in honor of Abner,C,I
Questions,2S,3,37,What oath had David made after the death of Abner (2 Sam 3:35)?,That he would avenge the blood of Abner,That he would not taste bread until sun set,That he would not speak to Joab again,That he would never again have to run from Abner’s sword,B,B
Questions,2S,3,38,After the death of Abner what did all Isr ael know (2 Sam 3: 37)?,David had no part in the killing of Abner,Joab had killed him in cold blood,David would avenge the blood of Abner,That there was justice in Israel,A,B
Questions,2S,3,39,"Who did David say was too strong for him after the death of Abner (2 Sam 3:39)?  
30",Joab,The sons of Zeruiah,The wicked,The evil of the mighty,B,I
Questions,2S,3,40,What wish did David make after the death of Abner (2 Sam 3:39)?,That Abner be at rest with the Lord,That the people know he had nothing to do with Abner’s death,That the Lord repay the evildoer,That Joab be banished because of his evil deed,C,B
Questions,2S,4,1,Who lost his courage when he heard that Abner had died in Hebr on (2 Sam 4:1)?,Joab,Ish-Bosheth,Achish,Hanun,B,B
Questions,2S,4,2,Who were Baanah and Recab (2 Sam 4:2)?,Two servants of Saul who watched his cattle,Two brothers of Abner,Two leaders of Ish -Bosheth’s raiding bands,Two commanders in  David’s army,C,I
Questions,2S,4,3,"What town were Baanah and Recab from (2 Sam 4:2)  
 ` A. Gibeah of Saul  
` B. Gibeon  
 C. Beeroth  
 D. Ramah  
C:A:2S:4  
4. Beeroth, the town of Baanah and Recab, was considered part of what tribe (2 Sam 
4:2)?",Judah,Ephraim,"Dan 
32",Benjamin,D,I
Questions,2S,4,5,What had the people of Beeroth done (2 Sam 4:3)?,Fled to Gittaim,Built the pool of Gibeon,Defended the city of Michmash,Defeated the Philistines at Gilgal,A,A
Questions,2S,4,6,"How old was Mephibosheth when he  heard of the dead of his father Jonathan at Jezreel 
(2 Sam 4:4)?",Three,Four,Five,Six,C,A
Questions,2S,4,7,Who was Jonathan’s son (2 Sam 4:4)?,Ish-Bosheth,Lo-ammi,Rechab,Mephibosheth,D,B
Questions,2S,4,8,Why was Mephibosheth crippled in bot h feet (2 Sam 4:4)?,"His nurse and picked him up, fled and he had fallen","He was that way from birth  
33",He had been run over by a Philistine chariot,His feet had been trapped under a falling rock,A,B
Questions,2S,4,9,When did Recab and Baanah arrive at the house of Ish -Bosheth (2 Sam 4:5)?,In the morning as he was getting up,At noon when he was resting,In the evening when the sun was setting,At night when there was no moon,B,A
Questions,2S,4,10,"What ruse did Recab and Baanah use to get i nto the house of Ish -bosheth (2 Sam 
4:6)?",They were dropping off wineskins,They were going to report how the battle was going,They were bringing him tribute,They were getting grain,D,A
Questions,2S,4,11,Who killed Ish -Bosheth (2 Sam 4:6)?,Rechab and Baanah,Joab and Abishai,Ittai and Zelek,Abi-Albon and Eliam,A,B
Questions,2S,4,12,How did Rechab and Baanah kill Ish -Bosheth (2 Sam 4:6)?,"They drowned him in the pool of Gibeon  
34",They cut off his hands and feet,They stabbed him in  the stomach,They poisoned his food,C,A
Questions,2S,4,13,What did Rechab and Baanah do after stabbing Ish -Bosheth to death (2 Sam 4:7)?,They cut off his hands and feet,They cut off his head,They hung his body on the wall of Jabesh Gilead,They took his crown,B,B
Questions,2S,4,14,"Rechab and Baanah traveled all night with the head of Ish -Bosheth through the _____ 
region (2 Sam 4:7)?",Hill country of Judea,Shephelah,Arabah,Negev,C,A
Questions,2S,4,15,To whom did Rechab and Baanah bring the head of Ish -Bosheth (2 Sam 4:8)?,Joab,David,Abiathar,Abner,B,B
Questions,2S,4,16,"What did Rechab and Baanah say when they appeared at Hebron with the head of Ish -
Bosheth (2 Sam 4:8)?  
35",This day the Lord has avenged my lord against Saul,May all you r enemies be like Ish -Bosheth son of Saul,The Lord bless you and protect you from Saul’s descendants,Today we have repaid your debt on the family of Saul,A,I
Questions,2S,4,17,Who was the father of Recab and Baanah  (2 Sam 4:9)?,Abiezer from Anathoth,Shammah the Harodite,Maharai the Netophathite,Rimmon the Beerothite,D,A
Questions,2S,4,18,"What did David tell Rechab and Baanah when they showed up with the head of Ish -
Bosheth (2 Sam 4:9)?",Who is this  that you have slain?,May all the bloodshed stop with your deaths,When a man told him “Saul was dead” he killed him,"Eye for and eye, tooth for tooth is the justice of kings",C,B
Questions,2S,4,19,"What kind of a man did David call Ish -Bosheth after Rechab and Baanah gave his 
head to David (2  Sam 4:11)?",Righteous,Innocent,Warrior,The Lord’s anointed,B,I
Questions,2S,4,20,"How did David’s men kill Recab and Baanah for having murdered Ish -Bosheth (2 
Sam 4:12)?",They cut off their hands and feet,They stabbed them in the stomach,They stabbed them in the heart,They cut off their heads,A,A
Questions,2S,4,21,Where were the bodies of Rechab and Baanah hung (2 Sam 4:12)?,By the gate of Hebron,On the wall of the king’s palace at Hebron,By the pool in Hebron,By the cave of  the patriarchs at Hebron,C,A
Questions,2S,4,22,Where was the head of Ish -Bosheth buried (2 Sam 4:12)?,In Jabesh Gilead with Saul and Jonathan,In the tomb of the patriarchs in Hebron,In the tomb of Abner in Hebron,Near the well of Abraham at Beershe ba,C,I
Questions,2S,5,1,Who gathered to David at Hebron after the death of Ish -Bosheth (2 Sam 5:1)?,The whole tribe of Judah,All the tribes of trans -Jordan,All the tribes of Israel,The whole household of Saul,C,B
Questions,2S,5,2,Where did the tribes of Israel come to make David king (2 Sam 5:1)?,Jerusalem,Hebron,Beer -sheba,Bethlehem,B,B
Questions,2S,5,3,What did the tribes of Israel note about David’s role when Saul was king (2 Sam 5 :2)?,David led Israel before the Lord,David was the man after God’s own heart,David defeated Goliath,David led Israel on their military campaigns,D,I
Questions,2S,5,4,What did the elders of Israel do with David at Hebron (2 Sam 5:3)?,They anoint ed him king over Israel,They recognized Samuel’s anointing of David as king,They sought his help against the Philistines,"They offered him money to protect them and become their king  
38",A,B
Questions,2S,5,5,How old was David when he became king over all Isr ael (2 Sam 5:6)?,Twenty -Five,Thirty,Thirty -Five,Forty,B,B
Questions,2S,5,6,How many years did David rule over Judah and Israel (2 Sam 5:4)?,Twenty -Five,Thirty,Thirty -Five,Forty,D,B
Questions,2S,5,7,How long did David rule in Hebron over Judah (2 Sam 5:5)?,Five years,Six and a half years,Seven and a half years,Eight years,C,I
Questions,2S,5,8,Over whom did David reign from Hebron (2 Sam 5:5)?,All Israel,Judah,The house of David,"All God’s people  
39",B,B
Questions,2S,5,9,How long d id David rule over Israel in Jerusalem (2 Sam 5:5)?,Twenty -five years,Thirty -three years,Thirty -eight years,Forty years,B,I
Questions,2S,5,10,What did David do after being made king in Hebron (2 Sam 5:6)?,He went and attacked the Philistines at Gaza,He set up fortifications at Bethel and Shechem,He brought the ark back to Shiloh,He attacked Jerusalem,D,B
Questions,2S,5,11,Who did David attack in Jerusalem after being made king in Hebron (2 Sam 5:6)?,The Hittites,The Phi listines,The Jebusites,The Amalekites,C,B
Questions,2S,5,12,"The people acknowledged that the Lord had used what image concerning David (2 
Sam 5:2)?",Shepherd,Warrior,"Sweet singer  
40",Lion,A,I
Questions,2S,5,13,Who did the Jebusites tell David could ward o ff his attack of Jerusalem (2 Sam 5:6)?,The servants and handmaids,The women and children,The blind and lame,The deaf and mute,C,B
Questions,2S,5,14,What was the fortress of Jerusalem that David captured called (2 Sam 5:7)?,The Millo,Zion,The Akedah,The Kidron,B,I
Questions,2S,5,15,What was Jerusalem called after David captured it from the Jebusites (2 Sam 5:7)?,The City of David,The City of God,The City of Peace,The City of Israel,A,B
Questions,2S,5,16,"What did David say would have to be used to capture the city of Jerusalem (2 Sam 
5:8)?",The Kidron Valley,"The Millo  
41",The water shaft,The Damascus Gate,C,B
Questions,2S,5,17,Who do they say “will not enter the palace” (2 Sam 5:8)?,Those with blood on their hands,The w eak and sickly,Jebusites and Amalekites,The blind and lame,D,A
Questions,2S,5,18,What did David call the City of David (2 Sam 5:9)?,The Gihon,The fortress,The royal palace,The garden of the kings,B,A
Questions,2S,5,19,What building did David do arou nd the fortress (2 Sam 5:9)?,He built a wall,He built the garden of the kings,He built supporting terraces,He built a tunnel for the spring waters to flow into the city,C,I
Questions,2S,5,20,Why did David become more powerful (2 Sam 5:10)?,Because the Lord was with him,"Because he set up outposts throughout all Israel  
42",Because he traded with Hiram of Tyre,Because Egypt was weak at the time,A,B
Questions,2S,5,21,Who help build David a palace (2 Sam 5:11)?,The Queen of Sheba,Ben-hadad  king of Aram,Hiram king of Tyre,Achish king of Gath,C,B
Questions,2S,5,22,What materials did Hiram supply to David for his palace (2 Sam 5:11)?,Gold,Cedar logs,Stone,Purple linen,B,I
Questions,2S,5,23,With the building of David’s palace what did Dav id realize (2 Sam 5:12)?,That Israel was the Lord’s promised possession,That he must serve and fear the Lord,That the Lord had blessed the house of Jesse,That the Lord had established him as king over Israel,D,A
Questions,2S,5,24,When David moved to Jerusalem what did he do (2 Sam 5:13)?,Multiplied gold and silver,"Defeated the Philistines  
43",Took more concubines and wives,Developed a cavalry with fine horses,C,B
Questions,2S,5,25,All of the following were children born to David in Jerusalem EXCEPT (2 Sam 5:16),Solomon,Nathan,Elishua,"Abikebah  
 E. Eliphelet",D,A
Questions,2S,5,26,"Where did David go after the Philistines came up against him full force after he was 
made king (2 Sam 5:17)?",He went down to the stronghold,He went down to Gilgal,He went to the cave of Adullam,He attacked Gath,A,I
Questions,2S,5,27,"When the Philistines came to attack David full force after he had just been made king 
where were the Philistines spread out (2 Sam 5:18)?",The Valley of Kidron,The Valley of Rephaim,The Valley of Jezreel,The Valley of Hinnom,B,A
